AATS5s,ATSC2dv,ATSC3dv,ATSC7dv,ATSC5m,ATSC6m,ATSC4pe,ATSC3i,AATSC4dv,AATSC5dv,Atomic_Number,AtomicRadius,polarizability(A^3),electron affinity(kJ/mol),IonizationEnergy,Density,Relative Molecular Weight,Permittivity,MPC,Boiling Point (°C),Target
5.619047619,6.536296296,-34.58864198,-30.04246914,17.1281794,289.8112614,-1.919036,-18.63677144,-0.574554906,-0.58680776,25.0,197.0,9.4,-50.0,7.434,7.3,41.05,37.5,0.26,81.6,0.07674
5.619047619,6.536296296,-34.58864198,-30.04246914,17.1281794,289.8112614,-1.919036,-18.63677144,-0.574554906,-0.58680776,25.0,197.0,9.4,-50.0,7.434,7.3,41.05,37.5,0.26,81.6,0.11572
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,63.0,233.0,27.7,83.0,5.67,5.24,32.04,32.7,0.32,65.0,0.23818
6.089439787,-15.0,-14.0,0.0,0.0,0.0,0.276033333,-1.484482744,4.0,0.983015531,27.0,192.0,7.5,64.0,7.881,8.86,73.09,36.7,0.37,153.0,0.20588
5.182222222,14.88888889,-12.77777778,35.66666667,-310.886279,-55.760216,-1.067288889,-2.779407101,-0.837606838,-0.768888889,27.0,192.0,7.5,64.0,7.881,8.86,32.04,32.7,0.32,65.0,0.07536
5.041666667,19.7037037,-67.62962963,-57.77777778,450.227394,136.932714,-5.2824,-20.14249843,-0.946502058,0.549382716,48.0,158.0,7.2,-70.0,8.994,8.69,73.09,36.7,0.37,153.0,0.25946
5.619047619,6.536296296,-34.58864198,-30.04246914,17.1281794,289.8112614,-1.919036,-18.63677144,-0.574554906,-0.58680776,49.0,193.0,9.7,29.0,5.786,7.31,89.13,37.7,0.2,174.0,0.56382
5.619047619,6.536296296,-34.58864198,-30.04246914,17.1281794,289.8112614,-1.919036,-18.63677144,-0.574554906,-0.58680776,49.0,193.0,9.7,29.0,5.786,7.31,73.09,36.7,0.37,153.0,0.55952
5.619047619,6.536296296,-34.58864198,-30.04246914,17.1281794,289.8112614,-1.919036,-18.63677144,-0.574554906,-0.58680776,49.0,193.0,9.7,29.0,5.786,7.31,73.09,36.7,0.37,153.0,0.55138
5.619047619,6.536296296,-34.58864198,-30.04246914,17.1281794,289.8112614,-1.919036,-18.63677144,-0.574554906,-0.58680776,49.0,193.0,9.7,29.0,5.786,7.31,89.13,37.7,0.2,174.0,0.56364
5.694444444,1.3125,-34.875,39.625,-37.844126,-60.35677856,-0.66429375,-2.061937685,-0.421875,-0.78125,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.04376
3.05026455,-6.633217993,-80.28373702,-33.34256055,148.3771986,511.8979713,-2.7619609,-21.2120641,-0.719723183,0.171033119,47.0,172.0,7.9,126.0,7.576,10.501,73.09,36.7,0.37,153.0,0.41772
3.05026455,-6.633217993,-80.28373702,-33.34256055,148.3771986,511.8979713,-2.7619609,-21.2120641,-0.719723183,0.171033119,47.0,172.0,7.9,126.0,7.576,10.501,73.09,36.7,0.37,153.0,0.27166
3.05026455,-6.633217993,-80.28373702,-33.34256055,148.3771986,511.8979713,-2.7619609,-21.2120641,-0.719723183,0.171033119,47.0,172.0,7.9,126.0,7.576,10.501,73.09,36.7,0.37,153.0,0.30838
3.05026455,-6.633217993,-80.28373702,-33.34256055,148.3771986,511.8979713,-2.7619609,-21.2120641,-0.719723183,0.171033119,47.0,172.0,7.9,126.0,7.576,10.501,73.09,36.7,0.37,153.0,0.25202
6.089439787,-8.64,-1.12,0.0,0.0,0.0,0.0,0.431820984,-0.924871318,0.983015531,27.0,192.0,7.5,64.0,7.881,8.86,73.09,36.7,0.37,153.0,0.57808
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,48.0,158.0,7.2,-70.0,8.994,8.69,41.05,37.5,0.26,81.6,0.11196
6.083333333,-6.326530612,-20.7755102,0.0,43.10140224,80.6431326,-1.049444898,-5.761308638,-1.177228786,0.695578231,27.0,192.0,7.5,64.0,7.881,8.86,73.09,36.7,0.37,153.0,0.1587
6.083333333,-6.326530612,-20.7755102,0.0,43.10140224,80.6431326,-1.049444898,-5.761308638,-1.177228786,0.695578231,27.0,192.0,7.5,64.0,7.881,8.86,73.09,36.7,0.37,153.0,0.14684
4.208994709,0.888888889,-42.44444444,-25.77777778,302.011838,-21.964198,-1.979622222,-13.71323248,-0.811965812,0.706349206,27.0,192.0,7.5,64.0,7.881,8.86,73.09,36.7,0.37,153.0,0.3202
6.089439787,-8.64,-1.12,0.0,0.0,0.0,0.0,0.431820984,-0.924871318,0.983015531,30.0,139.0,6.4,-60.0,9.394,7.134,68.1,3.38,0.25,31.5,0.23998
6.089439787,-8.64,-1.12,0.0,0.0,0.0,0.0,0.431820984,-0.924871318,0.983015531,30.0,139.0,6.4,-60.0,9.394,7.134,78.11,2.2,0.16,80.1,0.28418
3.515151515,-9.0,-3.0,-65.25,99.502764,-378.735348,-1.238475,-29.09014543,-0.315217391,-0.295454545,27.0,192.0,7.5,64.0,7.881,8.86,73.09,36.7,0.37,153.0,0.23332
6.089439787,-8.64,-1.12,0.0,0.0,0.0,0.0,0.431820984,-0.924871318,0.983015531,30.0,139.0,6.4,-60.0,9.394,7.134,32.04,32.7,0.32,65.0,0.2147
6.089439787,-8.64,-1.12,0.0,0.0,0.0,0.0,0.431820984,-0.924871318,0.983015531,30.0,139.0,6.4,-60.0,9.394,7.134,72.1,7.58,0.22,66.0,0.25602
6.089439787,-8.64,-1.12,0.0,0.0,0.0,0.0,0.431820984,-0.924871318,0.983015531,30.0,139.0,6.4,-60.0,9.394,7.134,41.05,37.5,0.26,81.6,0.21228
6.089439787,-8.64,-1.12,0.0,0.0,0.0,0.0,0.431820984,-0.924871318,0.983015531,30.0,139.0,6.4,-60.0,9.394,7.134,58.08,20.7,0.17,56.05,0.25252
3.374485597,1.0,-45.5,4.75,-50.24567372,530.5430741,-1.999238776,-13.72631812,-1.116666667,0.305555556,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.33118
4.127572016,15.52,-42.97,58.3,-112.6919219,-175.0118944,-1.009616,-1.811831412,-0.74,-1.345555556,27.0,192.0,7.5,64.0,7.881,8.86,73.09,36.7,0.37,153.0,0.31502
5.956521739,8.061728395,-24.37037037,-14.81481481,128.7722934,4.396809432,-2.387660494,-13.6613542,-1.152006173,0.402039721,30.0,139.0,6.4,-60.0,9.394,7.134,32.04,32.7,0.32,65.0,0.21068
6.083333333,-6.326530612,-20.7755102,0.0,43.10140224,80.6431326,-1.049444898,-5.761308638,-1.177228786,0.695578231,48.0,158.0,7.2,-70.0,8.994,8.69,87.12,32.2,0.25,165.1,0.35012
5.956521739,8.061728395,-24.37037037,-14.81481481,128.7722934,4.396809432,-2.387660494,-13.6613542,-1.152006173,0.402039721,30.0,139.0,6.4,-60.0,9.394,7.134,87.12,37.8,0.25,166.0,0.20008
4.208994709,0.888888889,-42.44444444,-25.77777778,302.011838,-21.964198,-1.979622222,-13.71323248,-0.811965812,0.706349206,26.0,194.0,8.4,15.0,7.902,7.874,46.07,24.3,0.3,78.37,0.17704
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,28.0,163.0,6.8,112.0,7.64,8.912,73.09,36.7,0.37,153.0,0.3847
5.132132132,2.0,-72.0,-76.0,900.4250681,-387.2845392,-4.511168166,-21.43958889,-0.475,1.162162162,49.0,193.0,9.7,29.0,5.786,7.31,73.09,36.7,0.37,153.0,0.65146
3.406349206,7.122769064,-74.70308275,133.1195241,-499.7510135,345.1171454,-4.049456463,-11.4038192,-1.302707346,-0.35027428,22.0,187.0,14.6,8.0,6.828,4.5,73.09,36.7,0.37,153.0,0.2653
3.05026455,-6.633217993,-80.28373702,-33.34256055,148.3771986,511.8979713,-2.7619609,-21.2120641,-0.719723183,0.171033119,22.0,187.0,14.6,8.0,6.828,4.5,73.09,36.7,0.37,153.0,0.37428
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,48.0,158.0,7.2,-70.0,8.994,8.69,32.04,32.7,0.32,65.0,0.1832
1.0,-5.555555556,-48.44444444,0.0,204.2250042,0.0,0.071866667,11.12972077,2.22e-16,2.777777778,30.0,139.0,6.4,-60.0,9.394,7.134,32.04,32.7,0.32,65.0,0.48064
1.0,-5.555555556,-48.44444444,0.0,204.2250042,0.0,0.071866667,11.12972077,2.22e-16,2.777777778,30.0,139.0,6.4,-60.0,9.394,7.134,32.04,32.7,0.32,65.0,0.4948
1.0,-5.555555556,-48.44444444,0.0,204.2250042,0.0,0.071866667,11.12972077,2.22e-16,2.777777778,30.0,139.0,6.4,-60.0,9.394,7.134,32.04,32.7,0.32,65.0,0.4929
1.0,-5.555555556,-48.44444444,0.0,204.2250042,0.0,0.071866667,11.12972077,2.22e-16,2.777777778,30.0,139.0,6.4,-60.0,9.394,7.134,32.04,32.7,0.32,65.0,0.48772
1.0,-5.555555556,-48.44444444,0.0,204.2250042,0.0,0.071866667,11.12972077,2.22e-16,2.777777778,30.0,139.0,6.4,-60.0,9.394,7.134,32.04,32.7,0.32,65.0,0.46216
1.0,-5.555555556,-48.44444444,0.0,204.2250042,0.0,0.071866667,11.12972077,2.22e-16,2.777777778,30.0,139.0,6.4,-60.0,9.394,7.134,32.04,32.7,0.32,65.0,0.49292
1.0,-5.555555556,-48.44444444,0.0,204.2250042,0.0,0.071866667,11.12972077,2.22e-16,2.777777778,30.0,139.0,6.4,-60.0,9.394,7.134,32.04,32.7,0.32,65.0,0.49128
1.0,-5.555555556,-48.44444444,0.0,204.2250042,0.0,0.071866667,11.12972077,2.22e-16,2.777777778,30.0,139.0,6.4,-60.0,9.394,7.134,32.04,32.7,0.32,65.0,0.48244
6.089439787,-8.64,-1.12,0.0,0.0,0.0,0.0,0.431820984,-0.924871318,0.983015531,67.0,216.0,23.6,33.0,6.022,8.8,101.14,36.7,0.2,152.0,0.44614
6.083333333,-6.326530612,-20.7755102,0.0,43.10140224,80.6431326,-1.049444898,-5.761308638,-1.177228786,0.695578231,29.0,140.0,6.7,119.0,7.726,8.933,32.04,32.7,0.32,65.0,0.10434
2.5,-28.08,-29.42,1.69,87.61725472,77.00815584,-0.031066,5.60363627,-0.325294118,0.585,29.0,140.0,6.7,119.0,7.726,8.933,73.09,36.7,0.37,153.0,0.24328
3.515151515,-9.0,-3.0,-65.25,99.502764,-378.735348,-1.238475,-29.09014543,-0.315217391,-0.295454545,30.0,139.0,6.4,-60.0,9.394,7.134,78.11,2.2,0.16,80.1,0.46094
4.208994709,0.888888889,-42.44444444,-25.77777778,302.011838,-21.964198,-1.979622222,-13.71323248,-0.811965812,0.706349206,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.65914
5.619047619,9.333333333,-17.11111111,-28.88888889,-58.02430904,271.6055111,-2.905322222,2.728500953,-2.397660819,-0.222222222,60.0,229.0,31.4,185.0,5.525,7.01,32.04,32.7,0.32,65.0,0.0713
3.374485597,1.0,-45.5,4.75,-50.24567372,530.5430741,-1.999238776,-13.72631812,-1.116666667,0.305555556,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.63192
3.81712963,1.750297265,-61.79310345,34.89179548,-113.0903355,355.1154057,-3.370697979,-13.30086095,-1.511296076,-0.034284582,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.22982
3.81712963,1.750297265,-61.79310345,34.89179548,-113.0903355,355.1154057,-3.370697979,-13.30086095,-1.511296076,-0.034284582,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.22462
7.301587302,6.127423823,-33.79778393,28.54570637,-156.6791501,223.4701475,-1.073290305,-15.41176355,-0.981148046,-0.476553225,29.0,140.0,6.7,119.0,7.726,8.933,73.09,36.7,0.37,153.0,0.54804
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.43626
6.083333333,-6.326530612,-20.7755102,0.0,43.10140224,80.6431326,-1.049444898,-5.761308638,-1.177228786,0.695578231,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.29466
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,27.0,192.0,7.5,64.0,7.881,8.86,73.09,36.7,0.37,153.0,0.4585
4.208994709,0.888888889,-42.44444444,-25.77777778,302.011838,-21.964198,-1.979622222,-13.71323248,-0.811965812,0.706349206,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.28744
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,21.0,211.0,17.8,18.0,6.561,2.99,73.09,36.7,0.37,153.0,0.27362
4.208994709,0.888888889,-42.44444444,-25.77777778,302.011838,-21.964198,-1.979622222,-13.71323248,-0.811965812,0.706349206,26.0,194.0,8.4,15.0,7.902,7.874,46.07,24.3,0.3,78.37,0.21884
6.083333333,-6.326530612,-20.7755102,0.0,43.10140224,80.6431326,-1.049444898,-5.761308638,-1.177228786,0.695578231,27.0,192.0,7.5,64.0,7.881,8.86,46.07,24.3,0.3,78.37,0.40048
6.083333333,-6.326530612,-20.7755102,0.0,43.10140224,80.6431326,-1.049444898,-5.761308638,-1.177228786,0.695578231,27.0,192.0,7.5,64.0,7.881,8.86,84.16,2.02,0.17,80.7,0.4112
5.182222222,14.88888889,-12.77777778,35.66666667,-310.886279,-55.760216,-1.067288889,-2.779407101,-0.837606838,-0.768888889,48.0,158.0,7.2,-70.0,8.994,8.69,73.09,36.7,0.37,153.0,0.12688
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.55068
6.089439787,-15.0,-14.0,0.0,0.0,0.0,0.276033333,-1.484482744,4.0,0.983015531,30.0,139.0,6.4,-60.0,9.394,7.134,87.12,32.2,0.25,165.1,0.2937
6.089439787,-15.0,-14.0,0.0,0.0,0.0,0.276033333,-1.484482744,4.0,0.983015531,30.0,139.0,6.4,-60.0,9.394,7.134,87.12,32.2,0.25,165.1,0.2969
6.089439787,-15.0,-14.0,0.0,0.0,0.0,0.276033333,-1.484482744,4.0,0.983015531,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.23322
6.089439787,-15.0,-14.0,0.0,0.0,0.0,0.276033333,-1.484482744,4.0,0.983015531,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.2105
3.374485597,1.0,-45.5,4.75,-50.24567372,530.5430741,-1.999238776,-13.72631812,-1.116666667,0.305555556,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.8032
1.0,-30.18,-40.65,0.0,508.0166554,0.0,0.127008,10.7960044,0.11,1.21,30.0,139.0,6.4,-60.0,9.394,7.134,32.04,32.7,0.32,65.0,0.18966
3.406349206,7.122769064,-74.70308275,133.1195241,-499.7510135,345.1171454,-4.049456463,-11.4038192,-1.302707346,-0.35027428,49.0,193.0,9.7,29.0,5.786,7.31,73.09,36.7,0.37,153.0,0.38238
5.132132132,2.0,-72.0,-76.0,900.4250681,-387.2845392,-4.511168166,-21.43958889,-0.475,1.162162162,60.0,229.0,31.4,185.0,5.525,7.01,73.09,36.7,0.37,153.0,0.43242
5.132132132,2.0,-72.0,-76.0,900.4250681,-387.2845392,-4.511168166,-21.43958889,-0.475,1.162162162,63.0,233.0,27.7,83.0,5.67,5.24,73.09,36.7,0.37,153.0,0.33934
5.132132132,2.0,-72.0,-76.0,900.4250681,-387.2845392,-4.511168166,-21.43958889,-0.475,1.162162162,65.0,221.0,25.5,112.0,5.864,8.23,73.09,36.7,0.37,153.0,0.34864
5.132132132,2.0,-72.0,-76.0,900.4250681,-387.2845392,-4.511168166,-21.43958889,-0.475,1.162162162,62.0,229.0,28.8,16.0,5.644,7.52,73.09,36.7,0.37,153.0,0.34008
5.132132132,2.0,-72.0,-76.0,900.4250681,-387.2845392,-4.511168166,-21.43958889,-0.475,1.162162162,66.0,229.0,24.5,34.0,5.939,8.55,73.09,36.7,0.37,153.0,0.33926
5.182222222,14.88888889,-12.77777778,35.66666667,-310.886279,-55.760216,-1.067288889,-2.779407101,-0.837606838,-0.768888889,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.1266
5.182222222,14.88888889,-12.77777778,35.66666667,-310.886279,-55.760216,-1.067288889,-2.779407101,-0.837606838,-0.768888889,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.10004
4.588374486,21.77777778,-3.555555556,140.4444444,-297.1101868,929.853764,-4.989431217,-24.47663291,-1.444444444,-1.125925926,27.0,192.0,7.5,64.0,7.881,8.86,73.09,36.7,0.37,153.0,0.12272
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,25.0,197.0,9.4,-50.0,7.434,7.3,32.04,32.7,0.32,65.0,0.0993
4.866666667,-4.326530612,-12.20408163,6.612244898,25.32871978,-76.6296337,-0.249644898,-13.41592119,-0.575725027,-0.373469388,27.0,192.0,7.5,64.0,7.881,8.86,46.07,24.3,0.3,78.37,0.15734
3.720867209,-1.668639053,-43.73964497,32.66863905,-32.94045473,292.8465004,-1.561618935,-19.25705899,-1.231715976,0.138115168,58.0,235.0,29.6,635.0,5.539,6.77,73.09,36.7,0.37,153.0,0.08824
3.720867209,-1.668639053,-43.73964497,32.66863905,-32.94045473,292.8465004,-1.561618935,-19.25705899,-1.231715976,0.138115168,58.0,235.0,29.6,635.0,5.539,6.77,73.09,36.7,0.37,153.0,0.40392
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,48.0,158.0,7.2,-70.0,8.994,8.69,46.07,24.3,0.3,78.37,0.05158
2.5,-28.08,-29.42,1.69,87.61725472,77.00815584,-0.031066,5.60363627,-0.325294118,0.585,48.0,158.0,7.2,-70.0,8.994,8.69,73.09,36.7,0.37,153.0,0.27454
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,65.0,221.0,25.5,112.0,5.864,8.23,73.09,36.7,0.37,153.0,0.29794
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,70.0,242.0,21.0,-2.0,6.254,6.9,73.09,36.7,0.37,153.0,0.16528
3.515151515,-9.0,-3.0,-65.25,99.502764,-378.735348,-1.238475,-29.09014543,-0.315217391,-0.295454545,30.0,139.0,6.4,-60.0,9.394,7.134,84.16,2.02,0.17,80.7,0.49174
3.81712963,1.750297265,-61.79310345,34.89179548,-113.0903355,355.1154057,-3.370697979,-13.30086095,-1.511296076,-0.034284582,65.0,221.0,25.5,112.0,5.864,8.23,73.09,36.7,0.37,153.0,0.10616
3.81712963,1.750297265,-61.79310345,34.89179548,-113.0903355,355.1154057,-3.370697979,-13.30086095,-1.511296076,-0.034284582,66.0,229.0,24.5,34.0,5.939,8.55,73.09,36.7,0.37,153.0,0.11508
5.619047619,9.333333333,-17.11111111,-28.88888889,-58.02430904,271.6055111,-2.905322222,2.728500953,-2.397660819,-0.222222222,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.47458
3.81712963,1.750297265,-61.79310345,34.89179548,-113.0903355,355.1154057,-3.370697979,-13.30086095,-1.511296076,-0.034284582,60.0,229.0,31.4,185.0,5.525,7.01,73.09,36.7,0.37,153.0,0.20474
3.81712963,1.750297265,-61.79310345,34.89179548,-113.0903355,355.1154057,-3.370697979,-13.30086095,-1.511296076,-0.034284582,62.0,229.0,28.8,16.0,5.644,7.52,73.09,36.7,0.37,153.0,0.19776
3.81712963,1.750297265,-61.79310345,34.89179548,-113.0903355,355.1154057,-3.370697979,-13.30086095,-1.511296076,-0.034284582,63.0,233.0,27.7,83.0,5.67,5.24,73.09,36.7,0.37,153.0,0.1853
3.81712963,1.750297265,-61.79310345,34.89179548,-113.0903355,355.1154057,-3.370697979,-13.30086095,-1.511296076,-0.034284582,64.0,237.0,23.5,13.0,6.15,7.9,73.09,36.7,0.37,153.0,0.1942
3.81712963,1.750297265,-61.79310345,34.89179548,-113.0903355,355.1154057,-3.370697979,-13.30086095,-1.511296076,-0.034284582,65.0,221.0,25.5,112.0,5.864,8.23,73.09,36.7,0.37,153.0,0.2775
3.81712963,1.750297265,-61.79310345,34.89179548,-113.0903355,355.1154057,-3.370697979,-13.30086095,-1.511296076,-0.034284582,66.0,229.0,24.5,34.0,5.939,8.55,73.09,36.7,0.37,153.0,0.28472
3.374485597,1.0,-45.5,4.75,-50.24567372,530.5430741,-1.999238776,-13.72631812,-1.116666667,0.305555556,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,182.0,0.26,163.0,0.10162
3.374485597,1.0,-45.5,4.75,-50.24567372,530.5430741,-1.999238776,-13.72631812,-1.116666667,0.305555556,25.0,197.0,9.4,-50.0,7.434,7.3,73.09,36.7,0.37,153.0,0.40578
3.374485597,1.0,-45.5,4.75,-50.24567372,530.5430741,-1.999238776,-13.72631812,-1.116666667,0.305555556,25.0,197.0,9.4,-50.0,7.434,7.3,73.09,36.7,0.37,153.0,0.40606
4.208994709,0.888888889,-42.44444444,-25.77777778,302.011838,-21.964198,-1.979622222,-13.71323248,-0.811965812,0.706349206,60.0,229.0,31.4,185.0,5.525,7.01,87.12,32.2,0.25,165.1,0.38372
7.862068966,9.01,-33.17,13.5,235.4877128,-522.9619364,-1.7113,-16.76817217,-0.12,0.445172414,12.0,173.0,10.6,-40.0,7.646,1.74,87.12,32.2,0.25,165.1,0.43468
7.862068966,9.01,-33.17,13.5,235.4877128,-522.9619364,-1.7113,-16.76817217,-0.12,0.445172414,12.0,173.0,10.6,-40.0,7.646,1.74,87.12,32.2,0.25,165.1,0.42902
7.862068966,9.01,-33.17,13.5,235.4877128,-522.9619364,-1.7113,-16.76817217,-0.12,0.445172414,12.0,173.0,10.6,-40.0,7.646,1.74,87.12,32.2,0.25,165.1,0.4261
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,28.0,163.0,6.8,112.0,7.64,8.912,73.09,36.7,0.37,153.0,0.68304
1.0,5.5,-6.5,0.0,104.9856391,0.0,-1.506975,0.069150389,-6.5625,14.0625,68.0,235.0,22.7,30.0,6.108,9.07,32.04,32.7,0.32,65.0,0.40714
1.0,5.5,-6.5,0.0,104.9856391,0.0,-1.506975,0.069150389,-6.5625,14.0625,70.0,242.0,21.0,-2.0,6.254,6.9,32.04,32.7,0.32,65.0,0.4081
1.0,5.5,-6.5,0.0,104.9856391,0.0,-1.506975,0.069150389,-6.5625,14.0625,60.0,229.0,31.4,185.0,5.525,7.01,46.07,24.3,0.3,78.37,0.40704
1.0,5.5,-6.5,0.0,104.9856391,0.0,-1.506975,0.069150389,-6.5625,14.0625,62.0,229.0,28.8,16.0,5.644,7.52,46.07,24.3,0.3,78.37,0.40776
1.0,5.5,-6.5,0.0,104.9856391,0.0,-1.506975,0.069150389,-6.5625,14.0625,63.0,233.0,27.7,83.0,5.67,5.24,46.07,24.3,0.3,78.37,0.41472
1.0,5.5,-6.5,0.0,104.9856391,0.0,-1.506975,0.069150389,-6.5625,14.0625,64.0,237.0,23.5,13.0,6.15,7.9,46.07,24.3,0.3,78.37,0.40404
1.0,5.5,-6.5,0.0,104.9856391,0.0,-1.506975,0.069150389,-6.5625,14.0625,65.0,221.0,25.5,112.0,5.864,8.23,46.07,24.3,0.3,78.37,0.40154
1.0,5.5,-6.5,0.0,104.9856391,0.0,-1.506975,0.069150389,-6.5625,14.0625,66.0,229.0,24.5,34.0,5.939,8.55,46.07,24.3,0.3,78.37,0.3984
1.0,5.5,-6.5,0.0,104.9856391,0.0,-1.506975,0.069150389,-6.5625,14.0625,67.0,216.0,23.6,33.0,6.022,8.8,46.07,24.3,0.3,78.37,0.40014
3.720867209,-1.668639053,-43.73964497,32.66863905,-32.94045473,292.8465004,-1.561618935,-19.25705899,-1.231715976,0.138115168,21.0,211.0,17.8,18.0,6.561,2.99,73.09,36.7,0.37,153.0,0.43578
3.720867209,-1.668639053,-43.73964497,32.66863905,-32.94045473,292.8465004,-1.561618935,-19.25705899,-1.231715976,0.138115168,21.0,211.0,17.8,18.0,6.561,2.99,73.09,36.7,0.37,153.0,0.69706
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.23886
4.208994709,0.888888889,-42.44444444,-25.77777778,302.011838,-21.964198,-1.979622222,-13.71323248,-0.811965812,0.706349206,48.0,158.0,7.2,-70.0,8.994,8.69,73.09,36.7,0.37,153.0,0.36154
4.588374486,21.77777778,-3.555555556,140.4444444,-297.1101868,929.853764,-4.989431217,-24.47663291,-1.444444444,-1.125925926,25.0,197.0,9.4,-50.0,7.434,7.3,73.09,36.7,0.37,153.0,0.36528
4.588374486,21.77777778,-3.555555556,140.4444444,-297.1101868,929.853764,-4.989431217,-24.47663291,-1.444444444,-1.125925926,25.0,197.0,9.4,-50.0,7.434,7.3,73.09,36.7,0.37,153.0,0.3912
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.6262
6.089439787,-8.64,-1.12,0.0,0.0,0.0,0.0,0.431820984,-0.924871318,0.983015531,27.0,192.0,7.5,64.0,7.881,8.86,46.03,59.0,0.24,100.8,0.08624
11.67102397,10.23611111,-54.52083333,-6.847222222,242.1141365,139.2319556,-4.563447222,-9.325384487,-0.957799145,0.902369281,26.0,194.0,8.4,15.0,7.902,7.874,73.09,36.7,0.37,153.0,0.37106
3.05026455,-6.633217993,-80.28373702,-33.34256055,148.3771986,511.8979713,-2.7619609,-21.2120641,-0.719723183,0.171033119,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.23742
3.374485597,1.0,-45.5,4.75,-50.24567372,530.5430741,-1.999238776,-13.72631812,-1.116666667,0.305555556,48.0,158.0,7.2,-70.0,8.994,8.69,87.12,37.8,0.25,166.0,0.44578
3.81712963,1.750297265,-61.79310345,34.89179548,-113.0903355,355.1154057,-3.370697979,-13.30086095,-1.511296076,-0.034284582,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.31202
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,30.0,139.0,6.4,-60.0,9.394,7.134,87.12,37.8,0.25,166.0,0.54874
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,83.0,207.0,7.4,91.0,7.289,9.807,73.09,36.7,0.37,153.0,0.2308
