mof,AATS8m,ATSC6c,ATSC2d,ATSC4d,ATSC8d,ATSC1p,ATSC3p,ATSC1i,ATSC3i,AATSC0m,AATSC8v,GATS3c,GATS4dv,GATS1v,GATS5p,BCUTm-1l,MINdssC,AETA_eta_FL,ZMIC1,GGI10,AtomicNumber,AtomicMass,AtomicRadius,Mulliken EN,Polarizability,Electron affinity,IonizationEnergy,Density,Mr,Boiling point,Permittivity,LogP,HBD,HBA,MPC,pH,Temperature,Time,Target
QUQFOY_clean,88.02301753,2.29844053,-12.96,8.64,-31.2,3.428810199,-5.970323615,20.61053292,-32.82925931,33.23412061,6.043474162,0.552391461,0.98738868,0.66831864,1.04545095,11.6717852,-1.420141844,0.294105668,118.2867643,0.843587389,48,112.411,158,4.33,7.2,-70,8.994,8.69,73.0938,153,36.7,-1.01,0,1,0.22,,65,24,2408.923164
QOZPIG_clean,91.44106689,0.178427559,-5.346260388,-4.48199446,1.584487535,0.259255695,-1.829980713,1.048144883,18.47767441,31.80304097,-0.503715937,0.710679518,0.960412164,0.759807955,1.017117267,11.69016373,-1.537784811,0.305755879,58.22692759,0.08,48,112.411,158,4.33,7.2,-70,8.994,8.69,73.0938,153,36.7,-1.01,0,1,0.22,0,65,48,509.35943
ECIWIW_clean,80.756181,0.05004531,-4.767361111,-1.626736111,-0.685763889,0.414690494,-1.272218524,0.163673221,-3.720835241,33.12236148,-16.56632117,0.65728106,1.09034788,0.794113787,0.982830329,11.69223715,-0.906223755,0.316205373,37.00025104,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,46.068,78.2,24.5,-0.31,1,1,0.3,,75,48,465.096819
BUSRUE_clean,78.91203054,0.030425695,-7.265306122,0.326530612,1.265306122,1.136916934,-2.346142607,6.872833699,-13.72631812,34.22076092,-14.10257714,0.599579258,1.18173913,0.746144634,0.886828922,11.68525362,-0.969652657,0.302822927,51.05277609,0.066115702,48,112.411,158,4.33,7.2,-70,8.994,8.69,73.0938,153,36.7,-1.01,0,1,0.22,,80,72,1215.468579
IVARUT_clean,37.54951636,0.090536976,-8.16,-0.48,1.6,-1.28634823,-3.909654271,-24.91576334,-6.496059526,32.82126249,7.779913145,0.990595243,0.776273885,1.080333494,0.757626676,11.73595071,-1.201626316,0.26163836,42.33674271,0.008366493,48,112.411,158,4.33,7.2,-70,8.994,8.69,18.015,100,78.5,-1.38,1,1,0.82,,80,72,25.59138269
LAWHOJ_clean,16.126992,-0.459552581,-0.20498615,-4.864265928,3.202216066,-0.149780487,-0.539061521,-6.540724608,-16.62944084,50.36636425,11.86381665,0.817299362,1.150755243,0.635501801,1.756812953,11.69740497,-1.148482615,0.283139081,37.08213857,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,73.0938,153,36.7,-1.01,0,1,0.22,,80,72,736.3735183
ZUDQEW_clean,1.016064,2.000772516,-4.836734694,-1.285714286,1.530612245,1.22017302,-2.855387314,7.048205643,-17.17443023,35.1171682,81.72840318,0.597938845,1.210144928,0.665297038,1.504254123,11.69541116,-1.374444444,0.29112234,43.31347594,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,73.0938,153,36.7,-1.01,0,1,0.22,,80,72,565.385268
AVAQIX_clean,53.11604345,-0.028679387,-2.87755102,-1.076530612,0,0.118706081,-1.240526058,-2.403599661,-5.761308638,35.44306652,12.40347996,0.738056826,1.30875153,0.828023649,0.404065107,11.7355373,-0.919074074,0.318906442,19.93194522,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,73.0938,153,36.7,-1.01,0,1,0.22,,80,504,488.0572578
AROFAP_clean,62.82975622,2.350092844,-23.71401764,15.81159692,-10.15575155,0.655031667,-12.87950331,2.773753865,-77.24536912,36.34309262,13.36955541,0.93666343,1.311446484,0.870786255,1.024672079,11.70539645,-1.094586508,0.282572123,102.0585724,0.494643404,48,112.411,158,4.33,7.2,-70,8.994,8.69,73.0938,153,36.7,-1.01,0,1,0.22,,85,24,973.1360633
WISVEB_clean,100.9993433,1.561962045,-8.222222222,-2.24691358,-1.308641975,1.740399409,-4.582740483,12.94974982,-35.47209131,33.14441042,-10.14639924,0.61342453,1.183385867,0.685482664,1.118593529,11.69959895,-1.369825911,0.298141268,64.97477364,0.363228242,48,112.411,158,4.33,7.2,-70,8.994,8.69,18.015,100,78.5,-1.38,1,1,0.82,1,85,48,2762.720515
AROFET_clean,62.82975622,2.350092844,-23.71401764,15.81159692,-10.15575155,0.655031667,-12.87950331,2.773753865,-77.24536912,36.34309262,13.36955541,0.93666343,1.311446484,0.870786255,1.024672079,11.70539645,-1.094586508,0.282572123,102.0585724,0.494643404,48,112.411,158,4.33,7.2,-70,8.994,8.69,73.0938,153,36.7,-1.01,0,1,0.22,,85,72,2363.945777
FIPKOG01_clean,80.03664329,-0.905492136,-13.01775148,-1.24260355,-9.514792899,2.260088267,-6.444847243,11.4777233,-44.95626453,34.00181844,-2.199513988,0.721893575,1.128185497,0.705020937,0.976584962,11.69952821,-1.381174781,0.298739727,86.52498776,0.305479033,48,112.411,158,4.33,7.2,-70,8.994,8.69,73.0938,153,36.7,-1.01,0,1,0.22,1,85,72,893.6474878
KUNMUD_clean,63.60331018,0.10089942,-3.524305556,-6.848958333,-2.347222222,0.553927416,-2.529115867,9.678632384,-17.2754907,30.86953398,1.685496107,0.693814949,1.114408887,0.777241055,1.045663807,11.69172922,-1.201626316,0.319347321,72.19072761,0.049790838,48,112.411,158,4.33,7.2,-70,8.994,8.69,32.042,64.7,32.7,-0.77,1,1,0.32,,90,20,583.3051914
BUCWAZ_clean,87.65395784,1.147005196,-11.73454545,-6.881322314,3.407933884,1.744383302,-8.090648856,9.719371471,-47.24252326,35.63393215,-6.597863724,0.726371247,1.045612356,0.768755761,1.174340912,11.69576607,-1.362701373,0.288402924,82.66426493,0.519946944,48,112.411,158,4.33,7.2,-70,8.994,8.69,87.12,165,37.8,-0.77,0,1,0.25,,90,72,2062.558093
OKIPUU_clean,79.59957031,-0.192302712,-6.757487217,-3.891891892,-5.363769175,-1.344754712,-0.668966767,-23.56407049,2.394201938,31.92578193,8.607263958,1.304576373,1.053535757,0.875928832,1.117104532,11.71045801,-1.201626316,0.323431159,51.50758937,0.063267014,48,112.411,158,4.33,7.2,-70,8.994,8.69,73.0938,153,36.7,-1.01,0,1,0.22,,90,72,151.7222914
DUPJAB_clean,53.11604345,0,-0.703125,0.390625,0,-0.448363995,-0.179024688,-9.186189497,0.218629708,35.48540873,12.40347996,0.609603409,0,0.946355843,0.986918241,11.97935676,-1.201626316,0.344273126,17,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,73.0938,153,36.7,-1.01,0,1,0.22,,100,24,1456.350748
EXOTUH_SL,10.77080073,-0.135999344,4.643598616,-9.100346021,21.14186851,1.998875051,0.263099831,11.87713613,0.428061861,34.06980826,20.09199763,0.61755361,0.914555921,0.666975743,1.213857307,11.67753476,-1.509601285,0.295515889,67.86342603,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,73.0938,153,36.7,-1.01,0,1,0.22,,100,24,1587.521842
AJAKON_clean,88.28769085,0.84448693,-7.414818821,-4.069226609,-17.37371552,1.268174177,-1.959130107,2.891038837,-11.4038192,34.07653056,-1.026993979,0.707854682,1.220737592,0.765052306,0.973794901,11.70385751,-1.046553498,0.30371826,72.18666826,0.247321702,48,112.411,158,4.33,7.2,-70,8.994,8.69,87.12,165,37.8,-0.77,0,1,0.25,0,100,40,568.8494255
DAMZEZ_clean,33.62978735,0.014984465,-0.429752066,-9.231404959,1.561983471,-1.280151036,-0.902960768,-24.50753484,-5.709728773,32.59230413,-1.179426535,1.18558151,1.272533951,1.071959907,1.028555437,11.70074961,-1.201626316,0.24906064,41.18701759,0.082644628,48,112.411,158,4.33,7.2,-70,8.994,8.69,73.0938,153,36.7,-1.01,0,1,0.22,1,100,48,348.7688787
EXEMUR_clean,75.36447483,0.574968179,-12,-1.75,-1.625,0.514029023,-1.629303059,-6.12987455,-2.259006639,33.12236148,-13.54952489,0.746701183,1.095739995,0.805320974,1.051000217,11.7004943,-0.943478367,0.280234955,72.54787084,0.230996837,48,112.411,158,4.33,7.2,-70,8.994,8.69,73.0938,153,36.7,-1.01,0,1,0.22,,100,48,283.9435
XOPLUL_clean,1.016064,0.775535901,-2.973333333,-3.382222222,0.537777778,0.291516411,0.197974972,1.056322927,2.728500953,35.01026736,81.84243715,0.534131754,1.406698565,0.711481812,1.132025088,11.7565876,-1.280092593,0.293550056,29.9898247,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,18.015,100,78.5,-1.38,1,1,0.82,,100,48,243.7277081
AVESUR_clean,94.42985792,1.831804663,-10.11815301,5.618379357,-33.0421005,2.723052506,-4.839108736,16.31044975,-26.93677022,33.54613823,3.382679316,0.5651138,1.011651882,0.667816851,1.087342141,11.67566697,-1.394238874,0.293653649,92.97512701,0.281195796,48,112.411,158,4.33,7.2,-70,8.994,8.69,73.0938,153,36.7,-1.01,0,1,0.22,2,100,72,1520.184369
CUKXAJ_clean,13.1048064,-0.220375506,-0.875,-11.25,5.625,1.607785695,-1.434921216,9.126289891,-9.325384487,33.54745824,18.48932439,0.654480144,1.043013891,0.601202732,1.081050527,11.6902141,-1.660334467,0.288201079,54.15839793,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,73.0938,153,36.7,-1.01,0,1,0.22,2,100,72,192.3878041
LAHTUM_clean,53.11604345,-0.035544505,-2.32,-3.54,0,-0.312419267,-0.146509697,-6.672990632,5.60363627,31.17136264,12.40347996,0.904965454,0.891739675,0.854775937,1.147887577,11.70999665,-1.201626316,0.336279042,31.98506523,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,73.0938,153,36.7,-1.01,0,1,0.22,,100,72,1199.272296
LAHVAU_clean,79.35965633,0.842099412,-5.838842975,-2.603305785,-3.935950413,2.282016785,-2.125547993,13.74204495,-12.35075578,33.70724648,-5.277647549,0.593511188,1.039234149,0.694172506,1.007925407,11.6746603,-1.344827554,0.297782155,84.40329645,0.231404959,48,112.411,158,4.33,7.2,-70,8.994,8.69,73.0938,153,36.7,-1.01,0,1,0.22,,100,72,1531.504504
LOXBEH_clean,39.77855105,0.155603104,-4.933884298,4.462809917,5.082644628,-1.744786569,-0.980824337,-36.32147039,4.831578403,31.51200288,-2.579582196,1.147378574,0.686293624,0.901805352,0.996417971,11.70968389,-1.201626316,0.325037199,47.8816083,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,73.0938,153,36.7,-1.01,0,1,0.22,,100,72,1388.272913
OQUCOU_clean,67.55336846,0.164462602,-4.586734694,-1.357142857,8.678571429,0.614950348,-0.591932082,3.103918258,-2.984501833,38.61350223,-2.619523097,0.798996359,1.138235294,0.853169793,1.205043171,11.69997217,-1.327844388,0.267231184,38.4836727,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,87.12,165,37.8,-0.77,0,1,0.25,,100,72,2464.009286
QAGQEW_clean,79.14215891,0.413653408,0,0,-9,3.074565912,-5.953515131,14.98863038,-11.25777864,67.22798709,-6.57164832,0.50938847,0.781121763,0.458261174,0.785514863,11.66806225,-1.068331654,0.245374388,68.53996056,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,87.12,165,37.8,-0.77,0,1,0.25,0,100,72,1625.863415
CABDER_clean,51.70665914,-0.081476683,-5.111111111,-0.555555556,-0.888888889,-0.323524577,-2.438643145,-8.756297523,-18.42445884,33.43630262,-13.8816313,0.943448292,1.143900657,0.90129168,0.722111141,11.73538021,-0.097951625,0.313930774,32.12475928,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,18.015,100,78.5,-1.38,1,1,0.82,14,100,96,46.96136952
EREGOY_clean,62.82975622,2.350092844,-23.71401764,15.81159692,-10.15575155,0.655031667,-12.87950331,2.773753865,-77.24536912,36.34309262,13.36955541,0.93666343,1.311446484,0.870786255,1.024672079,11.70539645,-1.094586508,0.282572123,102.0585724,0.494643404,48,112.411,158,4.33,7.2,-70,8.994,8.69,87.12,165,37.8,-0.77,0,1,0.25,,110,72,2515.391341
PAFMUH_clean,1.016064,0.465032354,-3.117913832,-7.947845805,0.383219955,0.791094456,-3.403778406,4.707609172,-19.47380839,37.37112114,66.75513065,0.646861694,1.050628581,0.822804897,1.647253351,11.69452782,-1.119259259,0.278346083,30.87362783,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,18.015,100,78.5,-1.38,1,1,0.82,14,110,72,79.94047852
COXQUB_clean,53.11604345,-0.035544505,-2.32,-3.54,0,-0.312419267,-0.146509697,-6.672990632,5.60363627,31.17136264,12.40347996,0.904965454,0.891739675,0.854775937,1.147887577,11.70999665,-1.201626316,0.336279042,31.98506523,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,18.015,100,78.5,-1.38,1,1,0.82,,120,24,15.89883959
KETHEY02_clean,45.6278235,0.790550445,-4.621399177,-0.427983539,6.502057613,0.859577486,-2.046179401,2.601777249,-7.787652202,33.84149785,13.40311931,0.614434997,0.992305325,0.74760676,1.164547804,11.68839349,-1.15888322,0.307334757,42.98647113,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,73.0938,153,36.7,-1.01,0,1,0.22,,120,48,389.3364087
XOTSIK_clean,55.56748706,0.25090667,-8.330578512,-5.479338843,6.148760331,2.047565976,-2.597119185,12.40822483,-14.52936975,32.23082152,0.609685518,0.613098591,1.296155184,0.753277536,1.001687003,11.64055242,-1.012624781,0.28940926,88.6658151,0.495255586,48,112.411,158,4.33,7.2,-70,8.994,8.69,73.0938,153,36.7,-1.01,0,1,0.22,,120,48,1567.965563
FURFIJ_clean,1.016064,0.764947356,-2.973333333,-3.382222222,0.537777778,1.530571154,-5.553225414,6.476948229,-18.63677144,63.03764033,93.98528538,0.598416783,1.077299221,0.58095194,0.59828359,11.7565876,-1.094907407,0.260281625,32.07349969,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,87.12,165,37.8,-0.77,0,1,0.25,,120,72,34.14989163
IYOQIY_clean,8.503488,1.274215097,-5.028355388,1.086956522,1.472589792,1.202944254,-2.645019533,19.84880231,-17.27687999,31.69362049,31.98547153,0.620095338,1.145426288,0.636528963,1.370080418,11.6952916,-1.22053288,0.302546051,35.92645673,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,73.0938,153,36.7,-1.01,0,1,0.22,1,120,72,57.99338444
LALFEL_clean,53.11604345,0,-4,1,0,0.083798077,-0.18517998,-0.399467548,0.069150389,37.64590369,12.40347996,0.287748394,2.572289157,0.661046803,0,11.89745011,-1.824074074,0.284161242,23,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,18.015,100,78.5,-1.38,1,1,0.82,,120,72,2162.794444
LAWHUP_clean,16.126992,-0.459552581,-0.20498615,-4.864265928,3.202216066,-0.149780487,-0.539061521,-6.540724608,-16.62944084,50.36636425,11.86381665,0.817299362,1.150755243,0.635501801,1.756812953,11.69740497,-1.148482615,0.283139081,37.08213857,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,73.0938,153,36.7,-1.01,0,1,0.22,,120,72,731.4177874
NORJEL_clean,34.7672395,-0.03465526,-4.444444444,0.666666667,1.333333333,-0.31398036,-1.116558424,-6.610022165,0.025408722,31.25523869,4.173272932,0.968377985,0.821428571,0.876085327,0.759136846,11.71062199,-1.201626316,0.323814601,38.19998711,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,18.015,100,78.5,-1.38,1,1,0.82,,120,72,247.4617815
RUVBOB_clean,98.5114116,0.332033858,-5.176870748,0.544217687,1.233560091,-0.12508685,-1.576500935,-4.344610868,-6.945602215,33.42286878,-12.15226382,0.718681007,1.078658184,0.828118532,0.92978628,11.70508131,-0.930272109,0.316392887,31.21928988,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,73.0938,153,36.7,-1.01,0,1,0.22,,120,72,665.7272316
TEJLOL_clean,53.11604345,0.097337357,-0.44,-5.6,0,-0.101883533,-1.052168183,-16.40572396,-8.747683495,32.66933622,12.40347996,0.973132561,1.303651685,0.73036668,0.987570235,11.78495697,-1.201626316,0.329524267,23.38063809,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,73.0938,153,36.7,-1.01,0,1,0.22,,120,72,1244.743803
TETZID_clean,1.016064,0.764947356,-2.973333333,-3.382222222,0.537777778,1.530571154,-5.553225414,6.476948229,-18.63677144,63.03764033,93.98528538,0.598416783,1.077299221,0.58095194,0.59828359,11.7565876,-1.094907407,0.260281625,32.07349969,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,18.015,100,78.5,-1.38,1,1,0.82,11,120,72,426.9560101
VAQSEO_clean,38.199526,0.077326926,-3.733727811,-0.875739645,1.633136095,-0.027372317,-2.052025846,-8.312065972,-11.1527608,31.77235782,3.840390791,0.716186212,0.868923611,0.792580054,1.056549918,11.69659216,-1.201626316,0.32071265,36.35919042,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,73.0938,153,36.7,-1.01,0,1,0.22,14,120,72,280.5601385
HEKTUO01_clean,60.95919576,0.828344419,-7.222684703,1.597294485,4.399583767,1.573870615,-3.076280144,9.44104643,-17.78670351,34.41735606,7.934098653,0.584430417,1.096593616,0.70543319,1.049385432,11.68292264,-1.234716553,0.29713132,58.98832991,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,87.12,165,37.8,-0.77,0,1,0.25,,120,96,198.8221128
JUSBAC_clean,53.11604345,0.01196935,-1.729591837,-1.556122449,0,0.357059162,-1.116968676,11.32940469,-15.144705,31.82807435,12.40347996,0.787094276,1.416885965,0.731977512,0.514386664,11.70866088,-1.201626316,0.318391944,23.70527276,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,73.0938,153,36.7,-1.01,0,1,0.22,,120,96,328.242046
NEVJEF_clean,64.47380692,-0.686851234,-2.522460938,-5.137695313,9.372070313,0.809720156,0.19372622,-1.844656586,5.850042031,38.30275865,0.690453959,0.666454711,0.869173702,0.838400701,1.148376931,11.69975547,-1.428040438,0.277435959,47.75460508,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,72.106,66,7.6,0.46,0,1,0.28,14,120,96,372.128371
JUNBUR_clean,1.016064,2.000772516,-4.836734694,-1.285714286,1.530612245,1.22017302,-2.855387314,7.048205643,-17.17443023,35.1171682,81.72840318,0.597938845,1.210144928,0.665297038,1.504254123,11.69541116,-1.374444444,0.29112234,43.31347594,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,18.015,100,78.5,-1.38,1,1,0.82,14,130,48,1651.958266
QARTEK_clean,64.52013067,0.073470125,0.855308642,0.909135802,-11.78320988,0.019058873,1.307309713,-13.50439304,15.2763179,37.3486545,-8.781937217,1.026282187,0.854329937,0.873742674,1.001940366,11.68421673,-1.408008084,0.27019134,50.11673617,0.086623814,48,112.411,158,4.33,7.2,-70,8.994,8.69,18.015,100,78.5,-1.38,1,1,0.82,14,130,72,125.2427761
BOPHEV_clean,82.89698067,-0.243708561,-3.838842975,-2.785123967,-2.623966942,2.282016785,-2.125547993,13.74204495,-12.35075578,33.70724648,-2.756715197,0.602766884,0.988332885,0.694172506,1.063291897,11.67463777,-1.348790732,0.297782155,84.40329645,0.099173554,48,112.411,158,4.33,7.2,-70,8.994,8.69,73.0938,153,36.7,-1.01,0,1,0.22,11,130,144,45.01871053
BOPHIZ_clean,82.89698067,-0.243708561,-3.838842975,-2.785123967,-2.623966942,2.282016785,-2.125547993,13.74204495,-12.35075578,33.70724648,-2.756715197,0.602766884,0.988332885,0.694172506,1.063291897,11.67463777,-1.348790732,0.297782155,84.40329645,0.099173554,48,112.411,158,4.33,7.2,-70,8.994,8.69,73.0938,153,36.7,-1.01,0,1,0.22,11,130,144,1012.247407
SEFSOM_clean,1.016064,1.8648871,-5.181818182,0.785123967,1.58677686,-0.054221117,-3.440589407,4.280932788,-18.11075218,55.6760607,85.00198564,0.607612301,1.237112221,0.746526222,1.699057641,11.70021885,-1.492592593,0.282315384,38.13194901,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,18.015,100,78.5,-1.38,1,1,0.82,14,140,72,571.9744882
COWXOC_clean,46.62483325,0.001821482,-0.138117284,-2.729938272,4.24691358,-0.353285797,-0.942142449,-12.79946437,-13.51482413,30.61058458,-7.084553507,0.945432201,1.016510462,0.801894511,0.76827582,11.72062462,-1.201626316,0.329414924,51.57777988,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,32.042,64.7,32.7,-0.77,1,1,0.32,,140,75,448.8774986
FONKEA_clean,70.35097291,-0.24891619,-5.222684703,-2.112382934,-1.443288241,1.573870615,-2.069855859,9.44104643,-12.31979082,34.41735606,5.129839987,0.610572535,1.129823726,0.70543319,0.975504353,11.68205177,-1.190509364,0.297889398,58.98832991,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,73.0938,153,36.7,-1.01,0,1,0.22,,150,36,256.5960012
LIVLUZ_clean,100.3456867,0.214134073,-4.414965986,-0.036281179,-0.870748299,-0.12508685,-1.609048127,-4.344610868,-10.48817721,33.42286878,-13.52799754,0.693218345,1.196082311,0.828118532,0.963283192,11.70509934,-0.935055272,0.315220718,28.25737307,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,73.0938,153,36.7,-1.01,0,1,0.22,,150,72,891.8119296
PELXIP_clean,9.751392,0.283360841,-3.76,-0.56,0.32,0.803525383,-1.945643357,18.04249003,-15.63570114,32.44251189,19.95972014,0.665297794,1.14624768,0.699016854,1.030759846,11.70014886,-0.972847695,0.311024131,29.52270252,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,18.015,100,78.5,-1.38,1,1,0.82,,150,72,193.3276128
TOFLAD_clean,1.016064,2.000772516,-4.836734694,-1.285714286,1.530612245,1.22017302,-2.855387314,7.048205643,-17.17443023,35.1171682,81.72840318,0.597938845,1.210144928,0.665297038,1.504254123,11.69541116,-1.374444444,0.29112234,43.31347594,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,87.12,165,37.8,-0.77,0,1,0.25,,150,96,329.1150781
IPIHIA_clean,50.71300507,-0.026686204,-4.835555556,0.56,2.133333333,-1.16885684,-3.151299988,-15.1513442,-12.63048599,33.2072028,12.34985523,0.711179395,0.812577833,0.967622885,0.742577056,11.69997244,-1.201626316,0.305134963,38.3617684,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,18.015,100,78.5,-1.38,1,1,0.82,14,160,48,209.3731387
IZEBEV_clean,74.69371258,0.09835012,-8.367346939,0.653061224,-4.224489796,1.083259138,-4.81750639,6.151765703,-28.52529297,35.83939972,7.822906868,0.726049595,1.072589862,0.779781748,0.831619101,11.69995232,-1.260406379,0.292605505,53.46764234,0.152739516,48,112.411,158,4.33,7.2,-70,8.994,8.69,18.015,100,78.5,-1.38,1,1,0.82,,160,60,17.43845685
AVESAW_clean,53.11604345,0,-0.703125,0.390625,0,-0.448363995,-0.179024688,-9.186189497,0.218629708,35.48540873,12.40347996,0.609603409,0,0.946355843,0.986918241,11.97935676,-1.201626316,0.344273126,17,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,18.015,100,78.5,-1.38,1,1,0.82,,160,72,37.4092673
JUNBOL_clean,77.69671909,0.613707449,-6.9375,-0.625,2.4375,1.118014026,-2.893929541,6.336793735,-17.72631824,34.72748256,-8.979765644,0.781320264,1.199260648,0.730808281,0.979350099,11.69995081,-1.283171175,0.299480196,55.60631403,0.156922763,48,112.411,158,4.33,7.2,-70,8.994,8.69,18.015,100,78.5,-1.38,1,1,0.82,14,160,72,189.7019456
LIJXEI_clean,53.11604345,0,-1.375,0.1875,0,-0.269355152,0.093114296,-1.72572184,1.412091599,44.21852025,12.40347996,1.297958969,0,1.270302889,0.986918241,11.89402088,-0.833333333,0.239157856,12.46691719,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,46.068,78.2,24.5,-0.31,1,1,0.3,14,160,72,140.370133
PEWKOT_clean,44.28993982,-0.220331382,-0.3136,-7.8528,3.5872,0.826957398,-1.172998148,0.4371005,-9.687747151,34.18868896,-1.121247335,0.66723153,0.886524823,0.719049529,0.852707113,11.70557554,-1.374230442,0.303820544,36.9073031,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,41.052,81.6,37.5,-0.34,0,1,0.26,11,160,72,192.5230027
SIVWUR_clean,66.171038,-0.156851234,-7.017531045,0.569758948,-7.102264427,1.103211116,-3.495574228,4.432819452,-24.10192033,32.93368441,0.729458212,0.597723781,1.03663828,0.751266874,0.90477184,11.68778084,-0.990626714,0.308499091,60.97575045,0.107540047,48,112.411,158,4.33,7.2,-70,8.994,8.69,18.015,100,78.5,-1.38,1,1,0.82,,160,72,182.1568354
TIKMEH_clean,53.11604345,-0.035544505,-2.32,-3.54,0,-0.312419267,-0.146509697,-6.672990632,5.60363627,31.17136264,12.40347996,0.904965454,0.891739675,0.854775937,1.147887577,11.70999665,-1.201626316,0.336279042,31.98506523,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,18.015,100,78.5,-1.38,1,1,0.82,,160,72,443.3890621
TIXCIO_clean,39.97016705,0.266658877,-4.933884298,4.462809917,5.082644628,-0.029302599,-2.809731208,-13.35763273,-12.70301523,31.51200288,1.520261342,0.7021299,0.776045939,0.770241918,1.043000357,11.6907227,-1.201626316,0.318909695,47.05763043,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,32.042,64.7,32.7,-0.77,1,1,0.32,,160,72,2172.714885
YOQYOT_clean,16.126992,-0.375085452,-5.111111111,0.888888889,1.777777778,0.82618979,-2.226927701,4.879682183,-13.6613542,36.15315736,-3.796086632,0.64561009,1.380681818,0.736398353,0.656084432,11.70043096,-1.063019652,0.298157506,33.93016113,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,18.015,100,78.5,-1.38,1,1,0.82,11,160,72,3.902154095
KUQWIE_clean,122.7159992,-0.058099718,-7.25,-3.25,-0.25,-1.195021039,0.881768426,-7.910816424,4.306688692,60.02937937,1.460891091,0.746895591,0.785163948,1.177494738,0.971571851,11.81629103,-0.818676304,0.151141462,28.72712001,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,18.015,100,78.5,-1.38,1,1,0.82,11,160,96,59.644203
QATXIU_clean,10.77080073,-0.135999344,4.643598616,-9.100346021,21.14186851,1.998875051,0.263099831,11.87713613,0.428061861,34.06980826,20.09199763,0.61755361,0.914555921,0.666975743,1.213857307,11.67753476,-1.509601285,0.295515889,67.86342603,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,73.0938,153,36.7,-1.01,0,1,0.22,11,160,96,927.0535611
GISZUF_clean,41.00807832,-0.10397459,-1.625,-6.75,9.5,-0.194574788,-0.623586522,-10.10981226,13.31825169,31.25523869,-2.476789764,0.766370218,0.78708134,0.860702558,0.925705468,11.71092899,-1.201626316,0.2910788,67.37243335,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,18.015,100,78.5,-1.38,1,1,0.82,,170,24,517.6679495
TAYNEN_clean,51.70665914,0.007993095,-4.714625446,-1.868014269,-1.136741974,-0.322748633,-1.396955745,-7.034199815,-2.986244747,31.94871591,-13.24990373,0.838828755,0.867817618,0.990230135,0.90862692,11.73187325,-1.201626316,0.275123094,33.8842467,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,18.015,100,78.5,-1.38,1,1,0.82,14,170,96,338.9273649
PIGXAF_clean,53.11604345,0,-4,1,0,0.083798077,-0.18517998,-0.399467548,0.069150389,37.64590369,12.40347996,0.287748394,2.572289157,0.661046803,0,11.89745011,-1.824074074,0.284161242,23,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,73.0938,153,36.7,-1.01,0,1,0.22,,170,168,80.19260465
