AATS4s,AATS6i,ATSC2dv,ATSC3dv,ATSC0Z,ATSC3v,ATSC4v,ATSC5v,ATSC6pe,ATSC7i,AATSC5dv,AATSC4Z,AATSC0v,MIC1,MID_O,SLogP,Atomic_Number,AtomicMass,AtomicRadius,Mulliken EN,polarizability(A^3),electron affinity(kJ/mol),IonizationEnergy,Density_,Relative Molecular Weight,Permittivity,LogP,HBA,MPC,Boiling Point (°C),Target
5.595679012,178.4766186,-0.872576177,-39.95567867,148.9473684,-479.2679442,5.313848326,-171.0374962,-0.822231579,7.749371444,1.383336885,-0.478224069,40.68554192,28.99300178,8.591393826,0.7886,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,87.12,32.2,-0.85,2.0,0.25,165.1,0.991599
6.325,181.0122309,10.24,-36.08,142.8,-417.6057987,1.141023058,5.968041315,3.502064,7.928130688,1.504827586,-1.875,34.66898892,36.82622382,10.25825415,0.9912,62.0,150.4,229.0,3.1,28.8,16.0,5.644,7.52,73.09,36.7,-0.85,2.0,0.37,153.0,1.55544
6.325,181.0122309,10.24,-36.08,142.8,-417.6057987,1.141023058,5.968041315,3.502064,7.928130688,1.504827586,-1.875,34.66898892,36.82622382,10.25825415,0.9912,59.0,140.90766,239.0,3.1,28.2,93.0,5.464,6.77,73.09,36.7,-0.85,2.0,0.37,153.0,1.50793
6.325,181.0122309,10.24,-36.08,142.8,-417.6057987,1.141023058,5.968041315,3.502064,7.928130688,1.504827586,-1.875,34.66898892,36.82622382,10.25825415,0.9912,63.0,151.964,233.0,3.1,27.7,83.0,5.67,5.24,73.09,36.7,-0.85,2.0,0.37,153.0,1.57137
9.055555556,174.4868462,3.08,-39.83,157.8,-361.7364237,-525.6095415,-40.33740763,-2.239168,3.574934718,-0.244545455,-0.57,38.65938397,29.50728067,10.35516291,0.4942,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,87.12,37.8,0.937,24.2,0.25,166.0,1.18974
5.819444444,165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,-435.7061019,254.9866605,0.550923457,1.749836472,-0.081052067,-2.804783951,42.93582616,26.3638878,6.827180347,1.083,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,2.0,0.37,153.0,1.37776
4.363247863,160.4274476,0.888888889,-42.44444444,173.3333333,-448.9353286,-506.5582561,274.7735749,-0.822288889,5.481638718,0.706349206,-1.888888889,45.02791735,25.13285217,6.848610706,2.2362,28.0,58.693,163.0,4.4,6.8,112.0,7.64,8.912,73.09,36.7,-0.85,2.0,0.37,153.0,0.739265
5.581980186,169.7560012,-8.64,-1.12,50.8,27.7819722,0.0,0.0,0.0,0.0,0.983015531,-1.75733888,34.11764866,21.37334811,3.207106781,-0.2992,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,89.13,37.7,-0.55,2.0,0.2,174.0,1.82149
5.581980186,169.7560012,-8.64,-1.12,50.8,27.7819722,0.0,0.0,0.0,0.0,0.983015531,-1.75733888,34.11764866,21.37334811,3.207106781,-0.2992,12.0,24.305,173.0,3.75,10.6,-40.0,7.646,1.74,89.13,37.7,-0.55,2.0,0.2,174.0,1.39136
5.581980186,169.7560012,-8.64,-1.12,50.8,27.7819722,0.0,0.0,0.0,0.0,0.983015531,-1.75733888,34.11764866,21.37334811,3.207106781,-0.2992,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,89.13,37.7,-0.55,2.0,0.2,174.0,1.8963
5.819444444,165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,-435.7061019,254.9866605,0.550923457,1.749836472,-0.081052067,-2.804783951,42.93582616,26.3638878,6.827180347,1.083,48.0,112.41,158.0,4.33,7.2,-70.0,8.994,8.69,73.09,36.7,-0.85,2.0,0.37,153.0,1.19116
5.819444444,165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,-435.7061019,254.9866605,0.550923457,1.749836472,-0.081052067,-2.804783951,42.93582616,26.3638878,6.827180347,1.083,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,2.0,0.37,153.0,1.29512
7.286549708,177.2356928,9.333333333,-17.11111111,113.3333333,-100.623878,-180.6764756,-52.99056242,2.723422222,3.522932518,-0.222222222,-3.485380117,36.02428161,31.31628492,8.826741248,0.676,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,73.09,36.7,-0.85,2.0,0.37,153.0,1.06418
5.280701754,189.1588115,-6.326530612,-20.7755102,105.4285714,-187.9426401,-295.0873899,153.9775161,0.124438776,0.0,0.695578231,-2.169709989,44.15534175,31.18866227,3.407582445,0.7798,48.0,112.41,158.0,4.33,7.2,-70.0,8.994,8.69,46.07,24.3,-0.31,1.0,0.3,78.37,1.47463
5.280701754,189.1588115,-6.326530612,-20.7755102,105.4285714,-187.9426401,-295.0873899,153.9775161,0.124438776,0.0,0.695578231,-2.169709989,44.15534175,31.18866227,3.407582445,0.7798,48.0,112.41,158.0,4.33,7.2,-70.0,8.994,8.69,80.1,3.0,0.75,1.0,0.2,115.1,1.36433
1.0,169.7560012,-15.0,-14.0,66.0,-184.8704272,156.766852,0.0,0.0,0.0,0.983015531,9.0,45.11253556,23.44582195,0.0,0.4097,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,79.1,12.4,0.68,1.0,0.19,115.0,1.28815
17.63333333,184.917652,-5.884297521,-61.68595041,102.9090909,-187.8921326,119.1619995,-51.03945649,0.298513223,0.0,-7.537190083,9.080991736,36.77743156,24.35835579,6.707444038,-0.4543,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,41.05,37.5,0.34,1.0,0.26,81.6,1.59214
17.63333333,184.917652,-5.884297521,-61.68595041,102.9090909,-187.8921326,119.1619995,-51.03945649,0.298513223,0.0,-7.537190083,9.080991736,36.77743156,24.35835579,6.707444038,-0.4543,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,41.05,37.5,0.34,1.0,0.26,81.6,1.4326
2.490196078,172.8966427,-28.08,-29.42,129.8,-120.0865862,-458.5185535,-97.35287001,-0.042336,17.32369574,0.585,-1.160588235,50.28462104,22.73366526,0.0,2.1436,48.0,112.41,158.0,4.33,7.2,-70.0,8.994,8.69,87.12,32.2,-0.85,2.0,0.25,165.1,1.17251
5.542222222,154.9477529,-1.668639053,-43.73964497,183.3846154,-400.3951207,-428.4866908,281.4722231,1.127684024,4.695555829,0.138115168,-2.18556213,41.63504387,32.53998956,6.836984153,1.54,49.0,114.818,193.0,3.1,9.7,29.0,5.786,7.31,41.05,37.5,0.34,1.0,0.26,81.6,1.43453
6.798353909,163.8190406,3.847750865,-26.19377163,126.9411765,-269.8647312,-303.5552589,176.0706254,0.429416955,0.813658439,-0.142050628,-2.654491862,38.72707241,33.19105079,6.827180347,0.478,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,2.0,0.37,153.0,1.49778
5.819444444,165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,-435.7061019,254.9866605,0.550923457,1.749836472,-0.081052067,-2.804783951,42.93582616,26.3638878,6.827180347,1.083,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,84.9,9.1,1.25,1.0,0.2,39.6,1.32661
4.274074074,157.6435699,1.0,-45.5,203.0,-407.0307408,-763.9385164,208.2792469,1.491045918,-12.47760781,0.305555556,-2.116666667,46.91945671,23.78241367,6.836984153,2.75,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,101.14,36.7,0.945,19.9,0.2,152.0,1.00119
4.60515873,156.1323945,1.750297265,-61.79310345,214.8275862,-346.5741855,-411.1971077,121.3910449,4.347911296,2.543059342,-0.034284582,-2.297010362,45.3051226,27.72198532,8.902059979,2.8753,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,73.09,36.7,-0.85,2.0,0.37,153.0,1.32694
4.60515873,156.1323945,1.750297265,-61.79310345,214.8275862,-346.5741855,-411.1971077,121.3910449,4.347911296,2.543059342,-0.034284582,-2.297010362,45.3051226,27.72198532,8.902059979,2.8753,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,73.09,36.7,-0.85,2.0,0.37,153.0,1.36481
5.280701754,189.1588115,-6.326530612,-20.7755102,105.4285714,-187.9426401,-295.0873899,153.9775161,0.124438776,0.0,0.695578231,-2.169709989,44.15534175,31.18866227,3.407582445,0.7798,29.0,63.55,140.0,4.48,6.7,119.0,7.726,8.933,72.1,7.58,0.888,19.9,0.22,66.0,1.31068
5.280701754,189.1588115,-6.326530612,-20.7755102,105.4285714,-187.9426401,-295.0873899,153.9775161,0.124438776,0.0,0.695578231,-2.169709989,44.15534175,31.18866227,3.407582445,0.7798,12.0,24.305,173.0,3.75,10.6,-40.0,7.646,1.74,73.09,36.7,-0.85,2.0,0.37,153.0,1.32281
5.280701754,189.1588115,-6.326530612,-20.7755102,105.4285714,-187.9426401,-295.0873899,153.9775161,0.124438776,0.0,0.695578231,-2.169709989,44.15534175,31.18866227,3.407582445,0.7798,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,73.09,36.7,-0.85,2.0,0.37,153.0,1.24707
4.160130719,153.6109996,7.122769064,-74.70308275,310.6046512,-307.5476523,-516.8631436,-209.4552147,5.139740508,6.851353018,-0.35027428,-1.780135526,45.86190169,26.95971297,10.25961199,4.251,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,2.0,0.37,153.0,1.19026
4.363247863,160.4274476,0.888888889,-42.44444444,173.3333333,-448.9353286,-506.5582561,274.7735749,-0.822288889,5.481638718,0.706349206,-1.888888889,45.02791735,25.13285217,6.848610706,2.2362,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,2.0,0.37,153.0,1.2255
6.5,169.7560012,5.5,-6.5,65.5,-122.1472391,-27.16540678,69.19802825,0.0,0.0,14.0625,-10.6875,28.80745518,22.5085,6.650711829,-0.8444,49.0,114.818,193.0,3.1,9.7,29.0,5.786,7.31,73.09,36.7,-0.85,2.0,0.37,153.0,1.05656
3.280193237,149.5113998,-9.0,-3.0,225.0,-124.3567046,47.75527573,619.5860344,-1.00695,1.555658253,-0.295454545,-0.358695652,45.17018207,26.09480132,0.0,3.0576,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,276.3,31.206962209302326,3.5,0.0,0.31,213.0,1.27931
3.76984127,148.3284262,-6.633217993,-80.28373702,354.7058824,-754.9589994,-1059.364533,911.6421651,1.811200692,-37.6854775,0.171033119,-1.525045312,47.67586017,22.88855258,10.25835384,5.7822,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,2.0,0.37,153.0,1.14917
7.286549708,177.2356928,9.333333333,-17.11111111,113.3333333,-100.623878,-180.6764756,-52.99056242,2.723422222,3.522932518,-0.222222222,-3.485380117,36.02428161,31.31628492,8.826741248,0.676,48.0,112.41,158.0,4.33,7.2,-70.0,8.994,8.69,73.09,36.7,-0.85,2.0,0.37,153.0,1.70236
5.865079365,174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,-30.14035608,15.28189589,4.969481633,15.12841755,1.734693878,-2.112244898,38.59684834,28.0923986,10.25825415,0.7812,28.0,58.693,163.0,4.4,6.8,112.0,7.64,8.912,32.04,32.7,0.791,8.2,0.32,65.0,1.34916
4.858333333,155.9380745,2.0,-72.0,248.0,-759.8481655,10.48444149,370.5888096,2.212167474,14.31855002,1.162162162,-1.45,40.7487866,27.40525765,13.70205868,2.1464,29.0,63.55,140.0,4.48,6.7,119.0,7.726,8.933,73.09,36.7,-0.85,2.0,0.37,153.0,1.09059
5.865079365,174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,-30.14035608,15.28189589,4.969481633,15.12841755,1.734693878,-2.112244898,38.59684834,28.0923986,10.25825415,0.7812,65.0,158.92535,221.0,3.1,25.5,112.0,5.864,8.23,73.09,36.7,-0.85,2.0,0.37,153.0,1.65619
5.865079365,174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,-30.14035608,15.28189589,4.969481633,15.12841755,1.734693878,-2.112244898,38.59684834,28.0923986,10.25825415,0.7812,66.0,162.5,229.0,3.1,24.5,34.0,5.939,8.55,73.09,36.7,-0.85,2.0,0.37,153.0,1.67592
5.865079365,174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,-30.14035608,15.28189589,4.969481633,15.12841755,1.734693878,-2.112244898,38.59684834,28.0923986,10.25825415,0.7812,68.0,167.26,235.0,3.1,22.7,30.0,6.108,9.07,73.09,36.7,-0.85,2.0,0.37,153.0,1.71769
5.865079365,174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,-30.14035608,15.28189589,4.969481633,15.12841755,1.734693878,-2.112244898,38.59684834,28.0923986,10.25825415,0.7812,68.0,167.26,235.0,3.1,22.7,30.0,6.108,9.07,73.09,36.7,-0.85,2.0,0.37,153.0,1.71846
5.865079365,174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,-30.14035608,15.28189589,4.969481633,15.12841755,1.734693878,-2.112244898,38.59684834,28.0923986,10.25825415,0.7812,70.0,173.05,242.0,3.1,21.0,-2.0,6.254,6.9,73.09,36.7,-0.85,2.0,0.37,153.0,1.75796
4.274074074,157.6435699,1.0,-45.5,203.0,-407.0307408,-763.9385164,208.2792469,1.491045918,-12.47760781,0.305555556,-2.116666667,46.91945671,23.78241367,6.836984153,2.75,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,73.09,36.7,-0.85,2.0,0.37,153.0,1.03521
7.286549708,177.2356928,9.333333333,-17.11111111,113.3333333,-100.623878,-180.6764756,-52.99056242,2.723422222,3.522932518,-0.222222222,-3.485380117,36.02428161,31.31628492,8.826741248,0.676,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,87.12,32.2,-0.85,2.0,0.25,165.1,1.2175
5.576388889,176.0619818,8.061728395,-24.37037037,139.1111111,-323.8209219,-210.5786884,56.05095496,1.733906173,6.506242911,0.402039721,-2.023533951,42.93582616,26.3638878,6.828547389,1.083,62.0,150.4,229.0,3.1,28.8,16.0,5.644,7.52,73.09,36.7,-0.85,2.0,0.37,153.0,1.76112
5.576388889,176.0619818,8.061728395,-24.37037037,139.1111111,-323.8209219,-210.5786884,56.05095496,1.733906173,6.506242911,0.402039721,-2.023533951,42.93582616,26.3638878,6.828547389,1.083,63.0,151.964,233.0,3.1,27.7,83.0,5.67,5.24,73.09,36.7,-0.85,2.0,0.37,153.0,1.77482
5.819444444,165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,-435.7061019,254.9866605,0.550923457,1.749836472,-0.081052067,-2.804783951,42.93582616,26.3638878,6.827180347,1.083,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,2.0,0.37,153.0,1.35412
6.277777778,185.1842767,0.0,-44.0,104.0,-133.043857,12.7780432,22.25755962,-1.5052,0.597289909,4.625,-1.0,38.11370535,25.00348062,6.735810142,-0.2882,65.0,158.92535,221.0,3.1,25.5,112.0,5.864,8.23,73.09,36.7,-0.85,2.0,0.37,153.0,1.7123
4.927350427,167.3620175,14.88888889,-12.77777778,173.3333333,1.319498307,-591.311751,-493.3278434,-1.527833333,13.83633736,-0.768888889,-1.055555556,45.02791735,25.13285217,6.862458426,2.2362,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,46.07,24.3,-0.31,1.0,0.3,78.37,1.56185
5.819444444,165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,-435.7061019,254.9866605,0.550923457,1.749836472,-0.081052067,-2.804783951,42.93582616,26.3638878,6.827180347,1.083,48.0,112.41,158.0,4.33,7.2,-70.0,8.994,8.69,73.09,36.7,-0.85,2.0,0.37,153.0,1.32218
7.141025641,171.0133921,10.23611111,-54.52083333,173.8333333,-222.0114448,-557.533204,-141.9674605,1.709758333,12.00939528,0.902369281,-1.714209402,35.18924871,28.45859248,13.69989652,0.4794,28.0,58.693,163.0,4.4,6.8,112.0,7.64,8.912,46.07,24.3,-0.31,1.0,0.3,78.37,1.19385
5.280701754,189.1588115,-6.326530612,-20.7755102,105.4285714,-187.9426401,-295.0873899,153.9775161,0.124438776,0.0,0.695578231,-2.169709989,44.15534175,31.18866227,3.407582445,0.7798,28.0,58.693,163.0,4.4,6.8,112.0,7.64,8.912,72.1,7.58,0.888,19.9,0.22,66.0,1.37239
5.819444444,165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,-435.7061019,254.9866605,0.550923457,1.749836472,-0.081052067,-2.804783951,42.93582616,26.3638878,6.827180347,1.083,82.0,207.0,202.0,3.9,6.8,34.0,7.417,11.342,73.09,36.7,-0.85,2.0,0.37,153.0,2.89149
5.819444444,165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,-435.7061019,254.9866605,0.550923457,1.749836472,-0.081052067,-2.804783951,42.93582616,26.3638878,6.827180347,1.083,49.0,114.818,193.0,3.1,9.7,29.0,5.786,7.31,73.09,36.7,-0.85,2.0,0.37,153.0,0.990422
4.60515873,156.1323945,1.750297265,-61.79310345,214.8275862,-346.5741855,-411.1971077,121.3910449,4.347911296,2.543059342,-0.034284582,-2.297010362,45.3051226,27.72198532,8.902059979,2.8753,29.0,63.55,140.0,4.48,6.7,119.0,7.726,8.933,73.09,36.7,-0.85,2.0,0.37,153.0,1.03034
5.865079365,174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,-30.14035608,15.28189589,4.969481633,15.12841755,1.734693878,-2.112244898,38.59684834,28.0923986,10.25825415,0.7812,29.0,63.55,140.0,4.48,6.7,119.0,7.726,8.933,74.1,14.4,0.88,2.0,0.28,117.7,0.99852
6.172222222,175.1344561,14.01,-34.97,158.2,-403.3543722,-578.3171355,-54.96179564,-0.4656,2.26333397,-0.913030303,-1.47,42.37728459,30.24642141,6.824833415,0.6652,48.0,112.41,158.0,4.33,7.2,-70.0,8.994,8.69,73.09,36.7,-0.85,2.0,0.37,153.0,1.56239
5.865079365,174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,-30.14035608,15.28189589,4.969481633,15.12841755,1.734693878,-2.112244898,38.59684834,28.0923986,10.25825415,0.7812,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,32.04,32.7,0.791,8.2,0.32,65.0,2.70491
5.865079365,174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,-30.14035608,15.28189589,4.969481633,15.12841755,1.734693878,-2.112244898,38.59684834,28.0923986,10.25825415,0.7812,25.0,54.93804,197.0,3.72,9.4,-50.0,7.434,7.3,32.04,32.7,0.791,8.2,0.32,65.0,2.70099
5.865079365,174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,-30.14035608,15.28189589,4.969481633,15.12841755,1.734693878,-2.112244898,38.59684834,28.0923986,10.25825415,0.7812,28.0,58.693,163.0,4.4,6.8,112.0,7.64,8.912,32.04,32.7,0.791,8.2,0.32,65.0,1.56973
5.819444444,165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,-435.7061019,254.9866605,0.550923457,1.749836472,-0.081052067,-2.804783951,42.93582616,26.3638878,6.827180347,1.083,28.0,58.693,163.0,4.4,6.8,112.0,7.64,8.912,73.09,36.7,-0.85,2.0,0.37,153.0,0.921844
5.819444444,165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,-435.7061019,254.9866605,0.550923457,1.749836472,-0.081052067,-2.804783951,42.93582616,26.3638878,6.827180347,1.083,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,73.09,36.7,-0.85,2.0,0.37,153.0,0.89011
5.819444444,165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,-435.7061019,254.9866605,0.550923457,1.749836472,-0.081052067,-2.804783951,42.93582616,26.3638878,6.827180347,1.083,25.0,54.93804,197.0,3.72,9.4,-50.0,7.434,7.3,73.09,36.7,-0.85,2.0,0.37,153.0,1.23129
4.274074074,157.6435699,1.0,-45.5,203.0,-407.0307408,-763.9385164,208.2792469,1.491045918,-12.47760781,0.305555556,-2.116666667,46.91945671,23.78241367,6.836984153,2.75,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,73.09,36.7,-0.85,2.0,0.37,153.0,1.19766
4.60515873,156.1323945,1.750297265,-61.79310345,214.8275862,-346.5741855,-411.1971077,121.3910449,4.347911296,2.543059342,-0.034284582,-2.297010362,45.3051226,27.72198532,8.902059979,2.8753,49.0,114.818,193.0,3.1,9.7,29.0,5.786,7.31,73.09,36.7,-0.85,2.0,0.37,153.0,1.14106
5.819444444,165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,-435.7061019,254.9866605,0.550923457,1.749836472,-0.081052067,-2.804783951,42.93582616,26.3638878,6.827180347,1.083,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,100.16,2.02,0.778,27.7,0.28,81.0,1.06091
5.819444444,165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,-435.7061019,254.9866605,0.550923457,1.749836472,-0.081052067,-2.804783951,42.93582616,26.3638878,6.827180347,1.083,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,92.1,2.4,2.5,1.0,0.29,110.6,1.09003
5.865079365,174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,-30.14035608,15.28189589,4.969481633,15.12841755,1.734693878,-2.112244898,38.59684834,28.0923986,10.25825415,0.7812,83.0,208.9804,207.0,4.69,7.4,91.0,7.289,9.807,32.04,32.7,0.791,8.2,0.32,65.0,2.02316
4.363247863,160.4274476,0.888888889,-42.44444444,173.3333333,-448.9353286,-506.5582561,274.7735749,-0.822288889,5.481638718,0.706349206,-1.888888889,45.02791735,25.13285217,6.848610706,2.2362,70.0,173.05,242.0,3.1,21.0,-2.0,6.254,6.9,73.09,36.7,-0.85,2.0,0.37,153.0,1.63203
6.986354776,177.2356928,6.536296296,-34.58864198,215.7333333,-301.222032,-357.3657579,-8.112786327,2.851008,5.342441632,-0.58680776,-7.392748538,42.01586201,35.50134612,6.816819862,1.1445,29.0,63.55,140.0,4.48,6.7,119.0,7.726,8.933,87.12,32.2,-0.85,2.0,0.25,165.1,1.29855
4.363247863,160.4274476,0.888888889,-42.44444444,173.3333333,-448.9353286,-506.5582561,274.7735749,-0.822288889,5.481638718,0.706349206,-1.888888889,45.02791735,25.13285217,6.848610706,2.2362,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,2.0,0.37,153.0,0.87799
4.274074074,157.6435699,1.0,-45.5,203.0,-407.0307408,-763.9385164,208.2792469,1.491045918,-12.47760781,0.305555556,-2.116666667,46.91945671,23.78241367,6.836984153,2.75,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,2.0,0.37,153.0,0.716016
1.0,169.7560012,1.0,-48.0,76.0,-185.0902213,109.2563761,0.0,0.0,0.0,0.983015531,9.0,40.72487636,21.92038417,3.244016936,0.0909,3.0,7.0,182.0,3.01,24.3,60.0,5.392,0.534,72.1,7.58,0.888,19.9,0.22,66.0,1.14344
4.607936508,156.5272456,3.511966701,-55.38189386,227.4193548,-574.6817201,-373.7814457,314.4336725,2.457642248,-9.204744818,0.916915973,-1.70062435,43.57578391,26.08862449,10.26908972,2.4482,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,2.0,0.37,153.0,1.40147
4.607936508,156.5272456,3.511966701,-55.38189386,227.4193548,-574.6817201,-373.7814457,314.4336725,2.457642248,-9.204744818,0.916915973,-1.70062435,43.57578391,26.08862449,10.26908972,2.4482,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,87.12,32.2,-0.85,2.0,0.25,165.1,1.16899
5.865079365,174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,-30.14035608,15.28189589,4.969481633,15.12841755,1.734693878,-2.112244898,38.59684834,28.0923986,10.25825415,0.7812,48.0,112.41,158.0,4.33,7.2,-70.0,8.994,8.69,46.07,24.3,-0.31,1.0,0.3,78.37,1.21205
5.819444444,165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,-435.7061019,254.9866605,0.550923457,1.749836472,-0.081052067,-2.804783951,42.93582616,26.3638878,6.827180347,1.083,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,46.07,24.3,-0.31,1.0,0.3,78.37,1.11486
5.581980186,169.7560012,-8.64,-1.12,50.8,27.7819722,0.0,0.0,0.0,0.0,0.983015531,-1.75733888,34.11764866,21.37334811,3.207106781,-0.2992,12.0,24.305,173.0,3.75,10.6,-40.0,7.646,1.74,106.2,2.7,3.15,1.0,0.24,166.0,1.33687
5.819444444,165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,-435.7061019,254.9866605,0.550923457,1.749836472,-0.081052067,-2.804783951,42.93582616,26.3638878,6.827180347,1.083,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,73.09,36.7,-0.85,2.0,0.37,153.0,0.939106
5.819444444,165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,-435.7061019,254.9866605,0.550923457,1.749836472,-0.081052067,-2.804783951,42.93582616,26.3638878,6.827180347,1.083,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,73.09,36.7,-0.85,2.0,0.37,153.0,0.939106
4.274074074,157.6435699,1.0,-45.5,203.0,-407.0307408,-763.9385164,208.2792469,1.491045918,-12.47760781,0.305555556,-2.116666667,46.91945671,23.78241367,6.836984153,2.75,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,73.09,36.7,-0.85,2.0,0.37,153.0,0.920367
4.274074074,157.6435699,1.0,-45.5,203.0,-407.0307408,-763.9385164,208.2792469,1.491045918,-12.47760781,0.305555556,-2.116666667,46.91945671,23.78241367,6.836984153,2.75,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,73.09,36.7,-0.85,2.0,0.37,153.0,0.920367
5.865079365,174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,-30.14035608,15.28189589,4.969481633,15.12841755,1.734693878,-2.112244898,38.59684834,28.0923986,10.25825415,0.7812,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,41.05,37.5,0.34,1.0,0.26,81.6,1.44515
4.902777778,180.9010091,9.01,-33.17,158.2,-553.7457065,31.02850549,-355.2791089,-1.4004,7.893712932,0.445172414,-0.16,42.37728459,30.24642141,6.828292156,0.6652,48.0,112.41,158.0,4.33,7.2,-70.0,8.994,8.69,87.12,32.2,-0.85,2.0,0.25,165.1,0.950443
5.951111111,157.7875841,14.33136095,2.49112426,183.3846154,49.85970613,-221.6783136,-134.711756,-1.86244142,-6.649327216,-0.910397295,-0.262485207,41.63504387,32.53998956,6.854891369,1.54,66.0,162.5,229.0,3.1,24.5,34.0,5.939,8.55,74.1,14.4,0.88,2.0,0.28,117.7,1.92817
6.277777778,185.1842767,0.0,-44.0,104.0,-133.043857,12.7780432,22.25755962,-1.5052,0.597289909,4.625,-1.0,38.11370535,25.00348062,6.735810142,-0.2882,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,87.12,37.8,0.937,24.2,0.25,166.0,1.28044
4.363247863,160.4274476,0.888888889,-42.44444444,173.3333333,-448.9353286,-506.5582561,274.7735749,-0.822288889,5.481638718,0.706349206,-1.888888889,45.02791735,25.13285217,6.848610706,2.2362,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,123.11,35.3,1.6,5.0,0.21,210.0,0.85224
