code,SMILES,Metal,solvents,AATS4dv,AATS4s,AATS0i,AATS6i,ATSC2dv,ATSC3dv,ATSC0Z,ATSC3v,ATSC4v,ATSC5v,ATSC6pe,ATSC7i,AATSC4dv,AATSC5dv,AATSC4Z,AATSC0v,AATSC1v,MIC1,MID_O,SLogP,Atomic_Number,AtomicMass,AtomicRadius,Mulliken EN,polarizability(A^3),electron affinity(kJ/mol),IonizationEnergy,Density_,Relative Molecular Weight,Permittivity,LogP,HBD,HBA,MPC,Boiling Point (°„C),Density
VOVXAI,C1=CN=CC=C1C2=CC=NC=C2,Cd,"N,N-dimethylformamide",3.294117647,2.490196078,158.4882451,172.8966427,-28.08,-29.42,129.8,-120.0865862,-458.5185535,-97.35287001,-0.042336,17.32369574,-0.325294118,0.585,-1.160588235,50.28462104,-1.071597631,22.73366526,0,2.1436,48,112.41,158,4.33,7.2,-70,8.994,8.69,73.09,36.7,-0.85,1,2,0.37,153,1.37509
VOXKIE,C1=CC(=CC=C1C(=O)O)C(=O)O,Tb,dimethylformamide,5.125,5.819444444,159.2036613,165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,-435.7061019,254.9866605,0.550923457,1.749836472,-1.742283951,-0.081052067,-2.804783951,42.93582616,5.672705364,26.3638878,6.827180347,1.083,65,158.92535,221,3.1,25.5,112,5.864,8.23,73.09,36.7,-0.85,1,2,0.37,153,1.47418
VUDQOB,C1=CC(=CC=C1C(=O)O)C(=O)O,Yb,dimethylformamide,5.125,5.819444444,159.2036613,165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,-435.7061019,254.9866605,0.550923457,1.749836472,-1.742283951,-0.081052067,-2.804783951,42.93582616,5.672705364,26.3638878,6.827180347,1.083,70,173.05,242,3.1,21,-2,6.254,6.9,73.09,36.7,-0.85,1,2,0.37,153,1.72988
VUHNET,C1=CN=CC=C1C2=NC(=NC(=N2)C3=CC=NC=C3)C4=CC=NC=C4,Zn,cyclohexane,7.130434783,3.280193237,160.2430725,149.5113998,-9,-3,225,-124.3567046,47.75527573,619.5860344,-1.00695,1.555658253,-0.315217391,-0.295454545,-0.358695652,45.17018207,-1.852831985,26.09480132,0,3.0576,30,65.4,139,4.45,6.4,-60,9.394,7.134,84.16,2.02,3.44,0,2,0.17,80.7,1.26924
VUKJOC,C1=CC(=CC=C1C(=O)O)OC2=CC=C(C=C2)C(=O)O,Tb,dimethylformamide,5.285714286,4.60515873,156.9501357,156.1323945,1.750297265,-61.79310345,214.8275862,-346.5741855,-411.1971077,121.3910449,4.347911296,2.543059342,-1.511296076,-0.034284582,-2.297010362,45.3051226,3.515795889,27.72198532,8.902059979,2.8753,65,158.92535,221,3.1,25.5,112,5.864,8.23,73.09,36.7,-0.85,1,2,0.37,153,1.51513
VUKJUI,C1=CC(=CC=C1C(=O)O)OC2=CC=C(C=C2)C(=O)O,Dy,dimethylformamide,5.285714286,4.60515873,156.9501357,156.1323945,1.750297265,-61.79310345,214.8275862,-346.5741855,-411.1971077,121.3910449,4.347911296,2.543059342,-1.511296076,-0.034284582,-2.297010362,45.3051226,3.515795889,27.72198532,8.902059979,2.8753,66,162.5,229,3.1,24.5,34,5.939,8.55,73.09,36.7,-0.85,1,2,0.37,153,1.51269
VUKSOL,C1=C(OC(=C1)C(=O)O)C(=O)O,Zn,"N,N-dimethylformamide",8.947368421,7.286549708,161.8462116,177.2356928,9.333333333,-17.11111111,113.3333333,-100.623878,-180.6764756,-52.99056242,2.723422222,3.522932518,-2.397660819,-0.222222222,-3.485380117,36.02428161,4.74857481,31.31628492,8.826741248,0.676,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,1.07923
VUKSUR,C1=CC(=CC=C1C(=O)O)OC2=CC=C(C=C2)C(=O)O,Nd,dimethylformamide,5.285714286,4.60515873,156.9501357,156.1323945,1.750297265,-61.79310345,214.8275862,-346.5741855,-411.1971077,121.3910449,4.347911296,2.543059342,-1.511296076,-0.034284582,-2.297010362,45.3051226,3.515795889,27.72198532,8.902059979,2.8753,60,144.24,229,3.1,31.4,185,5.525,7.01,73.09,36.7,-0.85,1,2,0.37,153,1.41828
VUKTAY,C1=CC(=CC=C1C(=O)O)OC2=CC=C(C=C2)C(=O)O,Sm,dimethylformamide,5.285714286,4.60515873,156.9501357,156.1323945,1.750297265,-61.79310345,214.8275862,-346.5741855,-411.1971077,121.3910449,4.347911296,2.543059342,-1.511296076,-0.034284582,-2.297010362,45.3051226,3.515795889,27.72198532,8.902059979,2.8753,62,150.4,229,3.1,28.8,16,5.644,7.52,73.09,36.7,-0.85,1,2,0.37,153,1.4655
VUKTEC,C1=CC(=CC=C1C(=O)O)OC2=CC=C(C=C2)C(=O)O,Eu,dimethylformamide,5.285714286,4.60515873,156.9501357,156.1323945,1.750297265,-61.79310345,214.8275862,-346.5741855,-411.1971077,121.3910449,4.347911296,2.543059342,-1.511296076,-0.034284582,-2.297010362,45.3051226,3.515795889,27.72198532,8.902059979,2.8753,63,151.964,233,3.1,27.7,83,5.67,5.24,73.09,36.7,-0.85,1,2,0.37,153,1.47918
VUKTIG,C1=CC(=CC=C1C(=O)O)OC2=CC=C(C=C2)C(=O)O,Gd,dimethylformamide,5.285714286,4.60515873,156.9501357,156.1323945,1.750297265,-61.79310345,214.8275862,-346.5741855,-411.1971077,121.3910449,4.347911296,2.543059342,-1.511296076,-0.034284582,-2.297010362,45.3051226,3.515795889,27.72198532,8.902059979,2.8753,64,157.2,237,3.1,23.5,13,6.15,7.9,73.09,36.7,-0.85,1,2,0.37,153,1.47342
VUKTOM,C1=CC(=CC=C1C(=O)O)OC2=CC=C(C=C2)C(=O)O,Tb,dimethylformamide,5.285714286,4.60515873,156.9501357,156.1323945,1.750297265,-61.79310345,214.8275862,-346.5741855,-411.1971077,121.3910449,4.347911296,2.543059342,-1.511296076,-0.034284582,-2.297010362,45.3051226,3.515795889,27.72198532,8.902059979,2.8753,65,158.92535,221,3.1,25.5,112,5.864,8.23,73.09,36.7,-0.85,1,2,0.37,153,1.36548
VUKTUS,C1=CC(=CC=C1C(=O)O)OC2=CC=C(C=C2)C(=O)O,Dy,dimethylformamide,5.285714286,4.60515873,156.9501357,156.1323945,1.750297265,-61.79310345,214.8275862,-346.5741855,-411.1971077,121.3910449,4.347911296,2.543059342,-1.511296076,-0.034284582,-2.297010362,45.3051226,3.515795889,27.72198532,8.902059979,2.8753,66,162.5,229,3.1,24.5,34,5.939,8.55,73.09,36.7,-0.85,1,2,0.37,153,1.36341
VUNPOL,C1=CC(=CC=C1C2=CC=C(C=C2)C(=O)O)C(=O)O,Zn,N-methylformamide,4.466666667,4.274074074,155.9322375,157.6435699,1,-45.5,203,-407.0307408,-763.9385164,208.2792469,1.491045918,-12.47760781,-1.116666667,0.305555556,-2.116666667,46.91945671,4.889228509,23.78241367,6.836984153,2.75,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,182,-0.1,1,2,0.26,163,1.40778
VUQJUN,C1=CC(=CC=C1C2=CC=C(C=C2)C(=O)O)C(=O)O,Mn,"N,N-dimethylformamide",4.466666667,4.274074074,155.9322375,157.6435699,1,-45.5,203,-407.0307408,-763.9385164,208.2792469,1.491045918,-12.47760781,-1.116666667,0.305555556,-2.116666667,46.91945671,4.889228509,23.78241367,6.836984153,2.75,25,54.93804,197,3.72,9.4,-50,7.434,7.3,73.09,36.7,-0.85,1,2,0.37,153,0.937432
VUQJUN01,C1=CC(=CC=C1C2=CC=C(C=C2)C(=O)O)C(=O)O,Mn,"N,N-dimethylformamide",4.466666667,4.274074074,155.9322375,157.6435699,1,-45.5,203,-407.0307408,-763.9385164,208.2792469,1.491045918,-12.47760781,-1.116666667,0.305555556,-2.116666667,46.91945671,4.889228509,23.78241367,6.836984153,2.75,25,54.93804,197,3.72,9.4,-50,7.434,7.3,73.09,36.7,-0.85,1,2,0.37,153,0.937432
VUWSAJ,C1=CC2=C(C=CC(=C2)C(=O)O)C=C1C(=O)O,Nd,"N,N-dimethylacetamide",5.307692308,4.363247863,155.944943,160.4274476,0.888888889,-42.44444444,173.3333333,-448.9353286,-506.5582561,274.7735749,-0.822288889,5.481638718,-0.811965812,0.706349206,-1.888888889,45.02791735,5.667693064,25.13285217,6.848610706,2.2362,60,144.24,229,3.1,31.4,185,5.525,7.01,87.12,32.2,-0.85,1,2,0.25,165.1,1.20561
WAMRIN,C1=C(C=C(C=C1C(=O)O)N)C(=O)O,Mg,"N,N-dimethylacetamide",6.225,4.902777778,163.0911809,180.9010091,9.01,-33.17,158.2,-553.7457065,31.02850549,-355.2791089,-1.4004,7.893712932,-0.12,0.445172414,-0.16,42.37728459,9.038133208,30.24642141,6.828292156,0.6652,12,24.305,173,3.75,10.6,-40,7.646,1.74,87.12,32.2,-0.85,1,2,0.25,165.1,0.990435
WAMRIN01,C1=C(C=C(C=C1C(=O)O)N)C(=O)O,Mg,"N,N-dimethylacetamide",6.225,4.902777778,163.0911809,180.9010091,9.01,-33.17,158.2,-553.7457065,31.02850549,-355.2791089,-1.4004,7.893712932,-0.12,0.445172414,-0.16,42.37728459,9.038133208,30.24642141,6.828292156,0.6652,12,24.305,173,3.75,10.6,-40,7.646,1.74,87.12,32.2,-0.85,1,2,0.25,165.1,0.983684
WAMRIN02,C1=C(C=C(C=C1C(=O)O)N)C(=O)O,Mg,"N,N-dimethylacetamide",6.225,4.902777778,163.0911809,180.9010091,9.01,-33.17,158.2,-553.7457065,31.02850549,-355.2791089,-1.4004,7.893712932,-0.12,0.445172414,-0.16,42.37728459,9.038133208,30.24642141,6.828292156,0.6652,12,24.305,173,3.75,10.6,-40,7.646,1.74,87.12,32.2,-0.85,1,2,0.25,165.1,1.00569
WECYAH,C1=CC(=CC=C1C(=O)O)C(=O)O,Ni,"N,N-dimethylformamide",5.125,5.819444444,159.2036613,165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,-435.7061019,254.9866605,0.550923457,1.749836472,-1.742283951,-0.081052067,-2.804783951,42.93582616,5.672705364,26.3638878,6.827180347,1.083,28,58.693,163,4.4,6.8,112,7.64,8.912,73.09,36.7,-0.85,1,2,0.37,153,0.565408
WEMBUN,C(=O)(C(=O)O)O,Er,methanol,0,6.5,170.6536449,169.7560012,5.5,-6.5,65.5,-122.1472391,-27.16540678,69.19802825,0,0,-6.5625,14.0625,-10.6875,28.80745518,7.564172981,22.5085,6.650711829,-0.8444,68,167.26,235,3.1,22.7,30,6.108,9.07,32.04,32.7,0.791,1,8.2,0.32,65,1.80241
WEMCAU,C(=O)(C(=O)O)O,Yb,methanol,0,6.5,170.6536449,169.7560012,5.5,-6.5,65.5,-122.1472391,-27.16540678,69.19802825,0,0,-6.5625,14.0625,-10.6875,28.80745518,7.564172981,22.5085,6.650711829,-0.8444,70,173.05,242,3.1,21,-2,6.254,6.9,32.04,32.7,0.791,1,8.2,0.32,65,1.85038
WEMDID,C(=O)(C(=O)O)O,Nd,ethanol,0,6.5,170.6536449,169.7560012,5.5,-6.5,65.5,-122.1472391,-27.16540678,69.19802825,0,0,-6.5625,14.0625,-10.6875,28.80745518,7.564172981,22.5085,6.650711829,-0.8444,60,144.24,229,3.1,31.4,185,5.525,7.01,46.07,24.3,-0.31,1,1,0.3,78.37,1.59242
WEMDOJ,C(=O)(C(=O)O)O,Sm,ethanol,0,6.5,170.6536449,169.7560012,5.5,-6.5,65.5,-122.1472391,-27.16540678,69.19802825,0,0,-6.5625,14.0625,-10.6875,28.80745518,7.564172981,22.5085,6.650711829,-0.8444,62,150.4,229,3.1,28.8,16,5.644,7.52,46.07,24.3,-0.31,1,1,0.3,78.37,1.64728
WEMDUP,C(=O)(C(=O)O)O,Eu,ethanol,0,6.5,170.6536449,169.7560012,5.5,-6.5,65.5,-122.1472391,-27.16540678,69.19802825,0,0,-6.5625,14.0625,-10.6875,28.80745518,7.564172981,22.5085,6.650711829,-0.8444,63,151.964,233,3.1,27.7,83,5.67,5.24,46.07,24.3,-0.31,1,1,0.3,78.37,1.67146
WEMFAX,C(=O)(C(=O)O)O,Gd,ethanol,0,6.5,170.6536449,169.7560012,5.5,-6.5,65.5,-122.1472391,-27.16540678,69.19802825,0,0,-6.5625,14.0625,-10.6875,28.80745518,7.564172981,22.5085,6.650711829,-0.8444,64,157.2,237,3.1,23.5,13,6.15,7.9,46.07,24.3,-0.31,1,1,0.3,78.37,1.70544
WEMFEB,C(=O)(C(=O)O)O,Tb,ethanol,0,6.5,170.6536449,169.7560012,5.5,-6.5,65.5,-122.1472391,-27.16540678,69.19802825,0,0,-6.5625,14.0625,-10.6875,28.80745518,7.564172981,22.5085,6.650711829,-0.8444,65,158.92535,221,3.1,25.5,112,5.864,8.23,46.07,24.3,-0.31,1,1,0.3,78.37,1.72625
WEMFIF,C(=O)(C(=O)O)O,Dy,ethanol,0,6.5,170.6536449,169.7560012,5.5,-6.5,65.5,-122.1472391,-27.16540678,69.19802825,0,0,-6.5625,14.0625,-10.6875,28.80745518,7.564172981,22.5085,6.650711829,-0.8444,66,162.5,229,3.1,24.5,34,5.939,8.55,46.07,24.3,-0.31,1,1,0.3,78.37,1.76032
WEMFOL,C(=O)(C(=O)O)O,Ho,ethanol,0,6.5,170.6536449,169.7560012,5.5,-6.5,65.5,-122.1472391,-27.16540678,69.19802825,0,0,-6.5625,14.0625,-10.6875,28.80745518,7.564172981,22.5085,6.650711829,-0.8444,67,164.93033,216,3.1,23.6,33,6.022,8.8,46.07,24.3,-0.31,1,1,0.3,78.37,1.77963
WEQQUH,C1=CC(=NC=C1C(=O)O)C2=NC=C(C=C2)C(=O)O,Sc,dimethylformamide,6.72,5.542222222,160.1984138,154.9477529,-1.668639053,-43.73964497,183.3846154,-400.3951207,-428.4866908,281.4722231,1.127684024,4.695555829,-1.231715976,0.138115168,-2.18556213,41.63504387,3.069537123,32.53998956,6.836984153,1.54,21,44.95591,211,3.34,17.8,18,6.561,2.99,73.09,36.7,-0.85,1,2,0.37,153,0.885831
WEQRAO,C1=CC(=NC=C1C(=O)O)C2=NC=C(C=C2)C(=O)O,Sc,dimethylformamide,6.72,5.542222222,160.1984138,154.9477529,-1.668639053,-43.73964497,183.3846154,-400.3951207,-428.4866908,281.4722231,1.127684024,4.695555829,-1.231715976,0.138115168,-2.18556213,41.63504387,3.069537123,32.53998956,6.836984153,1.54,21,44.95591,211,3.34,17.8,18,6.561,2.99,73.09,36.7,-0.85,1,2,0.37,153,0.647823
WILHIK,C1=CC(=CC=C1C(=O)O)C(=O)O,Zn,"N,N-dimethylformamide",5.125,5.819444444,159.2036613,165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,-435.7061019,254.9866605,0.550923457,1.749836472,-1.742283951,-0.081052067,-2.804783951,42.93582616,5.672705364,26.3638878,6.827180347,1.083,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,1.34338
WIPPIW,C1=CC2=C(C=CC(=C2)C(=O)O)C=C1C(=O)O,Cd,"N,N-dimethylformamide",5.307692308,4.363247863,155.944943,160.4274476,0.888888889,-42.44444444,173.3333333,-448.9353286,-506.5582561,274.7735749,-0.822288889,5.481638718,-0.811965812,0.706349206,-1.888888889,45.02791735,5.667693064,25.13285217,6.848610706,2.2362,48,112.41,158,4.33,7.2,-70,8.994,8.69,73.09,36.7,-0.85,1,2,0.37,153,1.10561
WITJOA,C1=CC(=CC=C1C(=O)O)S(=O)(=O)C2=CC=C(C=C2)C(=O)O,Mn,"N,N-dimethylformamide",5.518518519,5.59164952,156.2688719,151.8453747,21.77777778,-3.555555556,348.7096774,-493.1886033,-634.3632205,270.910299,1.52801103,6.164419496,-1.444444444,-1.125925926,-4.250491386,45.52257035,5.127291446,33.38430835,10.33647217,1.9158,25,54.93804,197,3.72,9.4,-50,7.434,7.3,73.09,36.7,-0.85,1,2,0.37,153,1.04998
WITJUG,C1=CC(=CC=C1C(=O)O)S(=O)(=O)C2=CC=C(C=C2)C(=O)O,Mn,"N,N-dimethylformamide",5.518518519,5.59164952,156.2688719,151.8453747,21.77777778,-3.555555556,348.7096774,-493.1886033,-634.3632205,270.910299,1.52801103,6.164419496,-1.444444444,-1.125925926,-4.250491386,45.52257035,5.127291446,33.38430835,10.33647217,1.9158,25,54.93804,197,3.72,9.4,-50,7.434,7.3,73.09,36.7,-0.85,1,2,0.37,153,1.05882
WIYFAM,C1=CC(=CC=C1C(=O)O)C(=O)O,Zn,"N,N-dimethylformamide",5.125,5.819444444,159.2036613,165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,-435.7061019,254.9866605,0.550923457,1.749836472,-1.742283951,-0.081052067,-2.804783951,42.93582616,5.672705364,26.3638878,6.827180347,1.083,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,0.794129
WIZSOP,C(=O)O,Co,formate,6.105972211,5.581980186,173.5064463,169.7560012,-8.64,-1.12,50.8,27.7819722,0,0,0,0,-0.924871318,0.983015531,-1.75733888,34.11764866,-7.663402001,21.37334811,3.207106781,-0.2992,27,58.93319,192,4.3,7.5,64,7.881,8.86,46.03,59,-0.39,1,2,0.24,100.8,1.40962
WODZEX,C1=C(C(=CC(=C1C(=O)O)C(=O)O)C(=O)O)C(=O)O,Fe,"N,N-dimethylformamide",11.15384615,7.141025641,160.87749,171.0133921,10.23611111,-54.52083333,173.8333333,-222.0114448,-557.533204,-141.9674605,1.709758333,12.00939528,-0.957799145,0.902369281,-1.714209402,35.18924871,9.094236488,28.45859248,13.69989652,0.4794,26,55.84,194,4.06,8.4,15,7.902,7.874,73.09,36.7,-0.85,1,2,0.37,153,1.1084
WOSZEL,C1=CC(=CC=C1C2=CC(=CC(=C2)C3=CC=C(C=C3)C(=O)O)C4=CC=C(C=C4)C(=O)O)C(=O)O,Zn,dimethylformamide,5,3.76984127,154.2092758,148.3284262,-6.633217993,-80.28373702,354.7058824,-754.9589994,-1059.364533,911.6421651,1.811200692,-37.6854775,-0.719723183,0.171033119,-1.525045312,47.67586017,4.931318336,22.88855258,10.25835384,5.7822,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,1.09357
WUJFOX,C1=CC(=CC=C1C2=CC=C(C=C2)C(=O)O)C(=O)O,Cd,dimethylacetamide,4.466666667,4.274074074,155.9322375,157.6435699,1,-45.5,203,-407.0307408,-763.9385164,208.2792469,1.491045918,-12.47760781,-1.116666667,0.305555556,-2.116666667,46.91945671,4.889228509,23.78241367,6.836984153,2.75,48,112.41,158,4.33,7.2,-70,8.994,8.69,87.12,37.8,0.937,1,24.2,0.25,166,0.965643
WUJWIK,C1=CC(=CC=C1C(=O)O)OC2=CC=C(C=C2)C(=O)O,Zn,"N,N-dimethylformamide",5.285714286,4.60515873,156.9501357,156.1323945,1.750297265,-61.79310345,214.8275862,-346.5741855,-411.1971077,121.3910449,4.347911296,2.543059342,-1.511296076,-0.034284582,-2.297010362,45.3051226,3.515795889,27.72198532,8.902059979,2.8753,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,1.15414
WULQUR,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,Zn,dimethylacetamide,8.285714286,5.865079365,160.1601348,174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,-30.14035608,15.28189589,4.969481633,15.12841755,-0.918367347,1.734693878,-2.112244898,38.59684834,7.580096337,28.0923986,10.25825415,0.7812,30,65.4,139,4.45,6.4,-60,9.394,7.134,87.12,37.8,0.937,1,24.2,0.25,166,0.976074
WUPVEK,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,Bi,dimethylformamide,8.285714286,5.865079365,160.1601348,174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,-30.14035608,15.28189589,4.969481633,15.12841755,-0.918367347,1.734693878,-2.112244898,38.59684834,7.580096337,28.0923986,10.25825415,0.7812,83,208.9804,207,4.69,7.4,91,7.289,9.807,73.09,36.7,-0.85,1,2,0.37,153,1.89442
WUVYOC,C1=CC(=CN=C1)C(=O)O,Mn,methanol,5.263157895,5.877192982,161.9640736,177.1021883,-4.326530612,-12.20408163,105.4285714,-262.6787193,-100.3556513,87.63283563,-0.496095918,0.869421309,-0.575725027,-0.373469388,-1.132116004,44.15534175,1.211667415,31.18866227,3.407582445,0.7798,25,54.93804,197,3.72,9.4,-50,7.434,7.3,32.04,32.7,0.791,1,8.2,0.32,65,1.68916
XADCOW,C1=CC(=CC=C1C(=O)O)C(=O)O,Fe,dimethylformamide,5.125,5.819444444,159.2036613,165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,-435.7061019,254.9866605,0.550923457,1.749836472,-1.742283951,-0.081052067,-2.804783951,42.93582616,5.672705364,26.3638878,6.827180347,1.083,26,55.84,194,4.06,8.4,15,7.902,7.874,73.09,36.7,-0.85,1,2,0.37,153,0.869053
XADFUF,C1=CN=CC=C1CCC2=CC=NC=C2,Zn,dimethylformamide,1.703703704,1.969135802,160.1163163,160.2661121,-32.1183432,-38.14792899,172.6153846,-444.3049007,-627.7720807,674.3291608,-0.207481657,-20.64813252,-0.080648696,0.468639053,-0.952443568,52.40379981,-0.718313901,23.59893902,0,2.2618,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,1.24809
XAKPOQ,C1=CC(=CC=C1C(=O)O)C(=O)O,Zn,methanol,5.125,5.819444444,159.2036613,165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,-435.7061019,254.9866605,0.550923457,1.749836472,-1.742283951,-0.081052067,-2.804783951,42.93582616,5.672705364,26.3638878,6.827180347,1.083,30,65.4,139,4.45,6.4,-60,9.394,7.134,32.04,32.7,0.791,1,8.2,0.32,65,1.37203
XAKQOR,C1=CC(=CC=C1C(=O)O)OC2=CC=C(C=C2)C(=O)O,Cu,"N,N-dimethylformamide",5.285714286,4.60515873,156.9501357,156.1323945,1.750297265,-61.79310345,214.8275862,-346.5741855,-411.1971077,121.3910449,4.347911296,2.543059342,-1.511296076,-0.034284582,-2.297010362,45.3051226,3.515795889,27.72198532,8.902059979,2.8753,29,63.55,140,4.48,6.7,119,7.726,8.933,73.09,36.7,-0.85,1,2,0.37,153,0.965162
XAVDEF,C1=CC(=CC=C1C(=O)O)C(=O)O,V,styrene,5.125,5.819444444,159.2036613,165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,-435.7061019,254.9866605,0.550923457,1.749836472,-1.742283951,-0.081052067,-2.804783951,42.93582616,5.672705364,26.3638878,6.827180347,1.083,23,50.9415,179,3.6,12.4,51,6.746,6,104.15,2.4,2.86,0,1,0.2,145,0.99494
XEFHIC,C1=CC2=C(C=CC(=C2)C(=O)O)C=C1C(=O)O,Cd,dimethylformamide,5.307692308,4.363247863,155.944943,160.4274476,0.888888889,-42.44444444,173.3333333,-448.9353286,-506.5582561,274.7735749,-0.822288889,5.481638718,-0.811965812,0.706349206,-1.888888889,45.02791735,5.667693064,25.13285217,6.848610706,2.2362,48,112.41,158,4.33,7.2,-70,8.994,8.69,73.09,36.7,-0.85,1,2,0.37,153,1.39382
XEHRUY,C(=O)O,Mg,diethyl,6.105972211,5.581980186,173.5064463,169.7560012,-8.64,-1.12,50.8,27.7819722,0,0,0,0,-0.924871318,0.983015531,-1.75733888,34.11764866,-7.663402001,21.37334811,3.207106781,-0.2992,12,24.305,173,3.75,10.6,-40,7.646,1.74,74.12,,0.68,2,1,0.24,35,1.40294
XIHRIQ,C1=CC(=CC=C1C2=CC=C(C=C2)C(=O)O)C(=O)O,Co,ethanol,4.466666667,4.274074074,155.9322375,157.6435699,1,-45.5,203,-407.0307408,-763.9385164,208.2792469,1.491045918,-12.47760781,-1.116666667,0.305555556,-2.116666667,46.91945671,4.889228509,23.78241367,6.836984153,2.75,27,58.93319,192,4.3,7.5,64,7.881,8.86,46.07,24.3,-0.31,1,1,0.3,78.37,1.106
XINFUW,C1=CC(=CC(=C1)C(=O)O)C(=O)O,Zn,dimethylsulfoxide,6.0625,5.576388889,159.2036613,176.0619818,8.061728395,-24.37037037,139.1111111,-323.8209219,-210.5786884,56.05095496,1.733906173,6.506242911,-1.152006173,0.402039721,-2.023533951,42.93582616,5.672705364,26.3638878,6.828547389,1.083,30,65.4,139,4.45,6.4,-60,9.394,7.134,78.13,47.2,-1.3,1,2,0.43,189,1.16035
XOLSUO,C1=CC(=NC=C1C(=O)O)C2=NC=C(C=C2)C(=O)O,Co,dimethylformamide,6.72,5.542222222,160.1984138,154.9477529,-1.668639053,-43.73964497,183.3846154,-400.3951207,-428.4866908,281.4722231,1.127684024,4.695555829,-1.231715976,0.138115168,-2.18556213,41.63504387,3.069537123,32.53998956,6.836984153,1.54,27,58.93319,192,4.3,7.5,64,7.881,8.86,73.09,36.7,-0.85,1,2,0.37,153,0.952421
XOPMIA,C1=CC(=CC=C1C(=O)O)OC2=CC=C(C=C2)C(=O)O,Cd,"N,N-dimethylformamide",5.285714286,4.60515873,156.9501357,156.1323945,1.750297265,-61.79310345,214.8275862,-346.5741855,-411.1971077,121.3910449,4.347911296,2.543059342,-1.511296076,-0.034284582,-2.297010362,45.3051226,3.515795889,27.72198532,8.902059979,2.8753,48,112.41,158,4.33,7.2,-70,8.994,8.69,73.09,36.7,-0.85,1,2,0.37,153,1.05182
XOPVII,C1=C(C(=CC(=C1C(=O)O)C(=O)O)C(=O)O)C(=O)O,Ni,dimethylformamide,11.15384615,7.141025641,160.87749,171.0133921,10.23611111,-54.52083333,173.8333333,-222.0114448,-557.533204,-141.9674605,1.709758333,12.00939528,-0.957799145,0.902369281,-1.714209402,35.18924871,9.094236488,28.45859248,13.69989652,0.4794,28,58.693,163,4.4,6.8,112,7.64,8.912,73.09,36.7,-0.85,1,2,0.37,153,1.06117
XORDUG,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,Zn,"N,N-dimethylacetamide",8.285714286,5.865079365,160.1601348,174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,-30.14035608,15.28189589,4.969481633,15.12841755,-0.918367347,1.734693878,-2.112244898,38.59684834,7.580096337,28.0923986,10.25825415,0.7812,30,65.4,139,4.45,6.4,-60,9.394,7.134,87.12,32.2,-0.85,1,2,0.25,165.1,1.03398
XUHVON,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,Zn,"N,N-dimethylformamide",8.285714286,5.865079365,160.1601348,174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,-30.14035608,15.28189589,4.969481633,15.12841755,-0.918367347,1.734693878,-2.112244898,38.59684834,7.580096337,28.0923986,10.25825415,0.7812,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,1.00628
XUMTUV,C1=C(C=C(C=C1C(=O)O)[N+](=O)[O-])C(=O)O,Ho,dimethylformamide,9.1,6.325,163.1445443,181.0122309,10.24,-36.08,142.8,-417.6057987,1.141023058,5.968041315,3.502064,7.928130688,-1.185,1.504827586,-1.875,34.66898892,5.479189112,36.82622382,10.25825415,0.9912,67,164.93033,216,3.1,23.6,33,6.022,8.8,73.09,36.7,-0.85,1,2,0.37,153,1.63735
XUMVAD,C1=C(C=C(C=C1C(=O)O)[N+](=O)[O-])C(=O)O,Dy,dimethylformamide,9.1,6.325,163.1445443,181.0122309,10.24,-36.08,142.8,-417.6057987,1.141023058,5.968041315,3.502064,7.928130688,-1.185,1.504827586,-1.875,34.66898892,5.479189112,36.82622382,10.25825415,0.9912,66,162.5,229,3.1,24.5,34,5.939,8.55,73.09,36.7,-0.85,1,2,0.37,153,1.62304
