AATS6i,ATSC2dv,ATSC3dv,ATSC0Z,ATSC3v,ATSC6pe,AATSC5dv,AATSC0v,MID_O,SLogP,Atomic_Number,AtomicMass,AtomicRadius,electron affinity(kJ/mol),IonizationEnergy,Density_,Relative Molecular Weight,Permittivity,LogP,Boiling Point (°C),Target
174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,4.969481633,1.734693878,38.59684834,10.25825415,0.7812,30.0,65.4,139.0,-60.0,9.394,7.134,41.05,37.5,0.34,81.6,0.946948
174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,4.969481633,1.734693878,38.59684834,10.25825415,0.7812,30.0,65.4,139.0,-60.0,9.394,7.134,101.14,36.7,0.945,152.0,0.802832
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.33375
151.8453747,21.77777778,-3.555555556,348.7096774,-493.1886033,1.52801103,-1.125925926,45.52257035,10.33647217,1.9158,20.0,40.08,231.0,2.0,6.113,1.54,28.05,1.69,0.04,-103.7,1.57533
151.8453747,21.77777778,-3.555555556,348.7096774,-493.1886033,1.52801103,-1.125925926,45.52257035,10.33647217,1.9158,20.0,40.08,231.0,2.0,6.113,1.54,30.07,1.69,0.28,-88.6,1.56666
164.2132868,4.043286084,-23.57933242,352.4444444,-223.6736862,-0.201195062,-0.114020265,38.43991726,6.821328989,2.3898,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.02354
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,30.0,65.4,139.0,-60.0,9.394,7.134,87.12,32.2,-0.85,165.1,0.948194
169.7560012,-8.64,-1.12,50.8,27.7819722,0.0,0.983015531,34.11764866,3.207106781,-0.2992,12.0,24.305,173.0,-40.0,7.646,1.74,45.09,3.9,0.67,3.2,1.37084
189.1588115,-6.326530612,-20.7755102,105.4285714,-187.9426401,0.124438776,0.695578231,44.15534175,3.407582445,0.7798,48.0,112.41,158.0,-70.0,8.994,8.69,73.09,36.7,-0.85,153.0,1.37462
189.1588115,-6.326530612,-20.7755102,105.4285714,-187.9426401,0.124438776,0.695578231,44.15534175,3.407582445,0.7798,25.0,54.93804,197.0,-50.0,7.434,7.3,73.09,36.7,-0.85,153.0,1.40946
172.8966427,-28.08,-29.42,129.8,-120.0865862,-0.042336,0.585,50.28462104,0.0,2.1436,29.0,63.55,140.0,119.0,7.726,8.933,46.03,59.0,-0.39,100.8,1.42275
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,28.0,58.693,163.0,112.0,7.64,8.912,73.09,36.7,-0.85,153.0,1.09853
153.6109996,7.122769064,-74.70308275,310.6046512,-307.5476523,5.139740508,-0.35027428,45.86190169,10.25961199,4.251,90.0,232.038,237.0,113.0,6.08,11.72,73.09,36.7,-0.85,153.0,3.12903
174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,4.969481633,1.734693878,38.59684834,10.25825415,0.7812,48.0,112.41,158.0,-70.0,8.994,8.69,87.12,32.2,-0.85,165.1,1.17439
174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,4.969481633,1.734693878,38.59684834,10.25825415,0.7812,48.0,112.41,158.0,-70.0,8.994,8.69,87.12,32.2,-0.85,165.1,1.17133
174.5860367,-4.211072664,-30.1349481,126.9411765,-476.228019,1.075936332,1.258362168,38.72707241,6.828547389,0.478,83.0,208.9804,207.0,91.0,7.289,9.807,73.09,36.7,-0.85,153.0,1.12697
154.9477529,-1.668639053,-43.73964497,183.3846154,-400.3951207,1.127684024,0.138115168,41.63504387,6.836984153,1.54,64.0,157.2,237.0,13.0,6.15,7.9,73.09,36.7,-0.85,153.0,1.10753
151.8453747,21.77777778,-3.555555556,348.7096774,-493.1886033,1.52801103,-1.125925926,45.52257035,10.33647217,1.9158,48.0,112.41,158.0,-70.0,8.994,8.69,73.09,36.7,-0.85,153.0,0.685068
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,30.0,65.4,139.0,-60.0,9.394,7.134,101.14,36.7,0.945,152.0,1.18529
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,23.0,50.9415,179.0,51.0,6.746,6.0,84.11,2.6,2.08,84.0,1.04905
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,23.0,50.9415,179.0,51.0,6.746,6.0,58.08,20.7,-0.24,56.05,1.20095
169.7560012,5.5,-6.5,65.5,-122.1472391,0.0,14.0625,28.80745518,6.650711829,-0.8444,48.0,112.41,158.0,-70.0,8.994,8.69,32.04,32.7,0.791,65.0,2.16301
169.7560012,-8.64,-1.12,50.8,27.7819722,0.0,0.983015531,34.11764866,3.207106781,-0.2992,65.0,158.92535,221.0,112.0,5.864,8.23,153.82,2.24,2.18,76.72,3.30242
174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,4.969481633,1.734693878,38.59684834,10.25825415,0.7812,3.0,7.0,182.0,60.0,5.392,0.534,45.09,3.9,0.67,3.2,0.93374
173.4686422,14.47187929,-47.52263374,186.2962963,22.3721335,1.011665844,0.745333095,32.44800974,17.14658068,0.1776,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.20351
157.6435699,1.0,-45.5,203.0,-407.0307408,1.491045918,0.305555556,46.91945671,6.836984153,2.75,30.0,65.4,139.0,-60.0,9.394,7.134,41.05,37.5,0.34,81.6,1.21883
154.9477529,-1.668639053,-43.73964497,183.3846154,-400.3951207,1.127684024,0.138115168,41.63504387,6.836984153,1.54,26.0,55.84,194.0,15.0,7.902,7.874,73.09,36.7,-0.85,153.0,1.1209
156.1323945,1.750297265,-61.79310345,214.8275862,-346.5741855,4.347911296,-0.034284582,45.3051226,8.902059979,2.8753,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.24126
167.3620175,14.88888889,-12.77777778,173.3333333,1.319498307,-1.527833333,-0.768888889,45.02791735,6.862458426,2.2362,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.3771
172.8966427,-28.08,-29.42,129.8,-120.0865862,-0.042336,0.585,50.28462104,0.0,2.1436,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.06036
160.2661121,-32.1183432,-38.14792899,172.6153846,-444.3049007,-0.207481657,0.468639053,52.40379981,0.0,2.2618,29.0,63.55,140.0,119.0,7.726,8.933,78.11,2.2,2.13,80.1,0.860847
156.5272456,3.511966701,-55.38189386,227.4193548,-574.6817201,2.457642248,0.916915973,43.57578391,10.26908972,2.4482,48.0,112.41,158.0,-70.0,8.994,8.69,87.12,32.2,-0.85,165.1,1.29102
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,30.0,65.4,139.0,-60.0,9.394,7.134,32.04,32.7,0.791,65.0,1.59717
169.7560012,5.5,-6.5,65.5,-122.1472391,0.0,14.0625,28.80745518,6.650711829,-0.8444,30.0,65.4,139.0,-60.0,9.394,7.134,60.1,18.8,-0.25,97.2,1.68641
160.4274476,0.888888889,-42.44444444,173.3333333,-448.9353286,-0.822288889,0.706349206,45.02791735,6.848610706,2.2362,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.31183
149.5113998,-9.0,-3.0,225.0,-124.3567046,-1.00695,-0.295454545,45.17018207,0.0,3.0576,30.0,65.4,139.0,-60.0,9.394,7.134,186.03,2.98,3.37,173.8,1.16527
149.5113998,-9.0,-3.0,225.0,-124.3567046,-1.00695,-0.295454545,45.17018207,0.0,3.0576,30.0,65.4,139.0,-60.0,9.394,7.134,186.03,2.98,3.37,173.8,1.34621
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,25.0,54.93804,197.0,-50.0,7.434,7.3,73.09,36.7,-0.85,153.0,1.12599
160.4274476,0.888888889,-42.44444444,173.3333333,-448.9353286,-0.822288889,0.706349206,45.02791735,6.848610706,2.2362,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.14454
174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,4.969481633,1.734693878,38.59684834,10.25825415,0.7812,29.0,63.55,140.0,119.0,7.726,8.933,73.09,36.7,-0.85,153.0,1.39486
174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,4.969481633,1.734693878,38.59684834,10.25825415,0.7812,29.0,63.55,140.0,119.0,7.726,8.933,73.09,36.7,-0.85,153.0,1.39486
174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,4.969481633,1.734693878,38.59684834,10.25825415,0.7812,28.0,58.693,163.0,112.0,7.64,8.912,92.1,2.4,2.5,110.6,0.96089
189.1588115,-6.326530612,-20.7755102,105.4285714,-187.9426401,0.124438776,0.695578231,44.15534175,3.407582445,0.7798,29.0,63.55,140.0,119.0,7.726,8.933,46.07,24.3,-0.31,78.37,1.48187
160.4274476,0.888888889,-42.44444444,173.3333333,-448.9353286,-0.822288889,0.706349206,45.02791735,6.848610706,2.2362,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.32
155.0103203,3.111111111,-49.77777778,214.6666667,-445.5983463,2.316860444,-0.373737374,43.88351872,6.834358982,3.4984,65.0,158.92535,221.0,112.0,5.864,8.23,73.09,36.7,-0.85,153.0,0.762409
156.1323945,1.750297265,-61.79310345,214.8275862,-346.5741855,4.347911296,-0.034284582,45.3051226,8.902059979,2.8753,25.0,54.93804,197.0,-50.0,7.434,7.3,73.09,36.7,-0.85,153.0,1.32281
176.0619818,8.061728395,-24.37037037,139.1111111,-323.8209219,1.733906173,0.402039721,42.93582616,6.828547389,1.083,30.0,65.4,139.0,-60.0,9.394,7.134,84.9,9.1,1.25,39.6,1.31867
163.2824491,21.44,-39.52,212.8,65.65621118,2.09724,-0.144615385,38.23682945,13.74130911,1.6326,39.0,88.90584,219.0,30.0,6.217,4.47,74.1,14.4,0.88,117.7,1.52539
163.2824491,21.44,-39.52,212.8,65.65621118,2.09724,-0.144615385,38.23682945,13.74130911,1.6326,68.0,167.26,235.0,30.0,6.108,9.07,74.1,14.4,0.88,117.7,1.87923
171.0133921,10.23611111,-54.52083333,173.8333333,-222.0114448,1.709758333,0.902369281,35.18924871,13.69989652,0.4794,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.10244
169.1825683,1.3125,-34.875,135.75,-133.6042903,-1.23140625,-0.78125,42.71128639,6.757084721,0.268,27.0,58.93319,192.0,64.0,7.881,8.86,73.09,36.7,-0.85,153.0,1.18737
160.4274476,0.888888889,-42.44444444,173.3333333,-448.9353286,-0.822288889,0.706349206,45.02791735,6.848610706,2.2362,58.0,140.116,235.0,635.0,5.539,6.77,73.09,36.7,-0.85,153.0,1.63909
185.1842767,0.0,-44.0,104.0,-133.043857,-1.5052,4.625,38.11370535,6.735810142,-0.2882,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.08192
185.1842767,0.0,-44.0,104.0,-133.043857,-1.5052,4.625,38.11370535,6.735810142,-0.2882,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,0.956504
163.5479851,-13.11111111,-36.33333333,167.3333333,-258.8195967,0.637311111,0.413436693,48.34387423,3.418158314,2.4468,25.0,54.93804,197.0,-50.0,7.434,7.3,73.09,36.7,-0.85,153.0,0.957359
163.5479851,-13.11111111,-36.33333333,167.3333333,-258.8195967,0.637311111,0.413436693,48.34387423,3.418158314,2.4468,25.0,54.93804,197.0,-50.0,7.434,7.3,73.09,36.7,-0.85,153.0,0.935461
169.7560012,1.0,-48.0,76.0,-185.0902213,0.0,0.983015531,40.72487636,3.244016936,0.0909,25.0,54.93804,197.0,-50.0,7.434,7.3,46.07,24.3,-0.31,78.37,1.41344
177.2356928,9.333333333,-17.11111111,113.3333333,-100.623878,2.723422222,-0.222222222,36.02428161,8.826741248,0.676,25.0,54.93804,197.0,-50.0,7.434,7.3,73.09,36.7,-0.85,153.0,1.24989
171.0133921,10.23611111,-54.52083333,173.8333333,-222.0114448,1.709758333,0.902369281,35.18924871,13.69989652,0.4794,27.0,58.93319,192.0,64.0,7.881,8.86,73.09,36.7,-0.85,153.0,1.10816
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.52182
151.8453747,21.77777778,-3.555555556,348.7096774,-493.1886033,1.52801103,-1.125925926,45.52257035,10.33647217,1.9158,20.0,40.08,231.0,2.0,6.113,1.54,58.12,1.88,2.89,0.0,1.56862
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,48.0,112.41,158.0,-70.0,8.994,8.69,73.09,36.7,-0.85,153.0,1.58737
169.7560012,-8.64,-1.12,50.8,27.7819722,0.0,0.983015531,34.11764866,3.207106781,-0.2992,27.0,58.93319,192.0,64.0,7.881,8.86,32.04,32.7,0.791,65.0,1.86654
169.7560012,-8.64,-1.12,50.8,27.7819722,0.0,0.983015531,34.11764866,3.207106781,-0.2992,27.0,58.93319,192.0,64.0,7.881,8.86,32.04,32.7,0.791,65.0,1.86048
177.2356928,6.536296296,-34.58864198,215.7333333,-301.222032,2.851008,-0.58680776,42.01586201,6.816819862,1.1445,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,0.75626
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.63421
160.4274476,0.888888889,-42.44444444,173.3333333,-448.9353286,-0.822288889,0.706349206,45.02791735,6.848610706,2.2362,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,0.896016
149.5113998,-9.0,-3.0,225.0,-124.3567046,-1.00695,-0.295454545,45.17018207,0.0,3.0576,30.0,65.4,139.0,-60.0,9.394,7.134,249.11,2.75,4.18,303.0,1.2857
149.5113998,-9.0,-3.0,225.0,-124.3567046,-1.00695,-0.295454545,45.17018207,0.0,3.0576,30.0,65.4,139.0,-60.0,9.394,7.134,151.11,3.18,2.22,290.0,1.33437
149.5113998,-9.0,-3.0,225.0,-124.3567046,-1.00695,-0.295454545,45.17018207,0.0,3.0576,30.0,65.4,139.0,-60.0,9.394,7.134,226.33,2.82,3.45,280.0,0.679245
149.5113998,-9.0,-3.0,225.0,-124.3567046,-1.00695,-0.295454545,45.17018207,0.0,3.0576,30.0,65.4,139.0,-60.0,9.394,7.134,226.33,2.82,3.45,280.0,1.35087
149.5113998,-9.0,-3.0,225.0,-124.3567046,-1.00695,-0.295454545,45.17018207,0.0,3.0576,30.0,65.4,139.0,-60.0,9.394,7.134,68.12,2.2,3.23,34.1,1.35521
185.1842767,0.0,-44.0,104.0,-133.043857,-1.5052,4.625,38.11370535,6.735810142,-0.2882,26.0,55.84,194.0,15.0,7.902,7.874,59.04,6.02,-0.17,77.0,0.967614
185.1842767,0.0,-44.0,104.0,-133.043857,-1.5052,4.625,38.11370535,6.735810142,-0.2882,26.0,55.84,194.0,15.0,7.902,7.874,59.04,6.02,-0.17,77.0,0.967628
156.1323945,1.750297265,-61.79310345,214.8275862,-346.5741855,4.347911296,-0.034284582,45.3051226,8.902059979,2.8753,48.0,112.41,158.0,-70.0,8.994,8.69,73.09,36.7,-0.85,153.0,0.915794
156.1323945,1.750297265,-61.79310345,214.8275862,-346.5741855,4.347911296,-0.034284582,45.3051226,8.902059979,2.8753,27.0,58.93319,192.0,64.0,7.881,8.86,73.09,36.7,-0.85,153.0,0.994099
156.1323945,1.750297265,-61.79310345,214.8275862,-346.5741855,4.347911296,-0.034284582,45.3051226,8.902059979,2.8753,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.35301
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.25411
148.3284262,-6.633217993,-80.28373702,354.7058824,-754.9589994,1.811200692,0.171033119,47.67586017,10.25835384,5.7822,13.0,26.981538,184.0,42.0,5.986,2.7,58.08,20.7,-0.24,56.05,0.56995
160.4274476,0.888888889,-42.44444444,173.3333333,-448.9353286,-0.822288889,0.706349206,45.02791735,6.848610706,2.2362,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,0.49894
160.4274476,0.888888889,-42.44444444,173.3333333,-448.9353286,-0.822288889,0.706349206,45.02791735,6.848610706,2.2362,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,0.999556
155.9380745,2.0,-72.0,248.0,-759.8481655,2.212167474,1.162162162,40.7487866,13.70205868,2.1464,83.0,208.9804,207.0,91.0,7.289,9.807,73.09,36.7,-0.85,153.0,1.5162
155.9380745,2.0,-72.0,248.0,-759.8481655,2.212167474,1.162162162,40.7487866,13.70205868,2.1464,83.0,208.9804,207.0,91.0,7.289,9.807,73.09,36.7,-0.85,153.0,1.50624
172.8966427,-28.08,-29.42,129.8,-120.0865862,-0.042336,0.585,50.28462104,0.0,2.1436,29.0,63.55,140.0,119.0,7.726,8.933,41.05,37.5,0.34,81.6,1.27089
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,27.0,58.93319,192.0,64.0,7.881,8.86,32.04,32.7,0.791,65.0,1.42715
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,27.0,58.93319,192.0,64.0,7.881,8.86,32.04,32.7,0.791,65.0,1.32563
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,31.0,69.723,187.0,41.0,5.999,5.91,73.09,36.7,-0.85,153.0,1.22419
169.7560012,5.5,-6.5,65.5,-122.1472391,0.0,14.0625,28.80745518,6.650711829,-0.8444,65.0,158.92535,221.0,112.0,5.864,8.23,73.09,36.7,-0.85,153.0,1.68108
169.7560012,5.5,-6.5,65.5,-122.1472391,0.0,14.0625,28.80745518,6.650711829,-0.8444,66.0,162.5,229.0,34.0,5.939,8.55,73.09,36.7,-0.85,153.0,1.66082
149.5113998,-9.0,-3.0,225.0,-124.3567046,-1.00695,-0.295454545,45.17018207,0.0,3.0576,48.0,112.41,158.0,-70.0,8.994,8.69,73.09,36.7,-0.85,153.0,1.15763
174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,4.969481633,1.734693878,38.59684834,10.25825415,0.7812,30.0,65.4,139.0,-60.0,9.394,7.134,87.12,32.2,-0.85,165.1,0.99017
151.8453747,21.77777778,-3.555555556,348.7096774,-493.1886033,1.52801103,-1.125925926,45.52257035,10.33647217,1.9158,30.0,65.4,139.0,-60.0,9.394,7.134,79.1,12.4,0.68,115.0,1.48946
174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,4.969481633,1.734693878,38.59684834,10.25825415,0.7812,60.0,144.24,229.0,185.0,5.525,7.01,73.09,36.7,-0.85,153.0,1.5822
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,26.0,55.84,194.0,15.0,7.902,7.874,79.1,12.4,0.68,115.0,1.12118
169.7560012,1.0,-48.0,76.0,-185.0902213,0.0,0.983015531,40.72487636,3.244016936,0.0909,25.0,54.93804,197.0,-50.0,7.434,7.3,87.12,37.8,0.937,166.0,0.980713
157.6435699,1.0,-45.5,203.0,-407.0307408,1.491045918,0.305555556,46.91945671,6.836984153,2.75,65.0,158.92535,221.0,112.0,5.864,8.23,73.09,36.7,-0.85,153.0,0.934162
157.6435699,1.0,-45.5,203.0,-407.0307408,1.491045918,0.305555556,46.91945671,6.836984153,2.75,67.0,164.93033,216.0,33.0,6.022,8.8,73.09,36.7,-0.85,153.0,0.949266
157.6435699,1.0,-45.5,203.0,-407.0307408,1.491045918,0.305555556,46.91945671,6.836984153,2.75,68.0,167.26,235.0,30.0,6.108,9.07,73.09,36.7,-0.85,153.0,0.953152
157.6435699,1.0,-45.5,203.0,-407.0307408,1.491045918,0.305555556,46.91945671,6.836984153,2.75,39.0,88.90584,219.0,30.0,6.217,4.47,73.09,36.7,-0.85,153.0,0.812988
169.7560012,-30.18,-40.65,133.8,-627.9220571,0.0,1.21,47.29517787,0.0,-0.3824,28.0,58.693,163.0,112.0,7.64,8.912,28.05,1.69,0.04,-103.7,0.841822
174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,4.969481633,1.734693878,38.59684834,10.25825415,0.7812,30.0,65.4,139.0,-60.0,9.394,7.134,46.07,24.3,-0.31,78.37,1.15896
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,26.0,55.84,194.0,15.0,7.902,7.874,106.17,2.38,3.2,144.0,1.29869
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,26.0,55.84,194.0,15.0,7.902,7.874,106.17,2.38,3.2,144.0,1.29869
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,26.0,55.84,194.0,15.0,7.902,7.874,106.17,2.38,3.2,144.0,1.29869
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,26.0,55.84,194.0,15.0,7.902,7.874,106.17,2.38,3.2,144.0,1.29869
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,26.0,55.84,194.0,15.0,7.902,7.874,106.17,2.38,2.56,138.0,1.31505
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,26.0,55.84,194.0,15.0,7.902,7.874,106.17,2.38,3.2,144.0,0.99237
174.4868462,3.08,-39.83,157.8,-361.7364237,-2.239168,-0.244545455,38.65938397,10.35516291,0.4942,27.0,58.93319,192.0,64.0,7.881,8.86,106.17,2.41,3.15,136.2,1.42564
177.2356928,6.536296296,-34.58864198,215.7333333,-301.222032,2.851008,-0.58680776,42.01586201,6.816819862,1.1445,25.0,54.93804,197.0,-50.0,7.434,7.3,41.05,37.5,0.34,81.6,1.48985
177.2356928,6.536296296,-34.58864198,215.7333333,-301.222032,2.851008,-0.58680776,42.01586201,6.816819862,1.1445,25.0,54.93804,197.0,-50.0,7.434,7.3,41.05,37.5,0.34,81.6,1.31313
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,63.0,151.964,233.0,83.0,5.67,5.24,32.04,32.7,0.791,65.0,1.4058
169.7560012,-15.0,-14.0,66.0,-184.8704272,0.0,0.983015531,45.11253556,0.0,0.4097,27.0,58.93319,192.0,64.0,7.881,8.86,73.09,36.7,-0.85,153.0,1.20767
167.3620175,14.88888889,-12.77777778,173.3333333,1.319498307,-1.527833333,-0.768888889,45.02791735,6.862458426,2.2362,27.0,58.93319,192.0,64.0,7.881,8.86,32.04,32.7,0.791,65.0,1.52102
177.8265536,19.7037037,-67.62962963,238.6666667,-616.4685823,5.706592593,0.549382716,44.14566778,10.25825415,0.2727,48.0,112.41,158.0,-70.0,8.994,8.69,73.09,36.7,-0.85,153.0,1.37538
177.2356928,6.536296296,-34.58864198,215.7333333,-301.222032,2.851008,-0.58680776,42.01586201,6.816819862,1.1445,49.0,114.818,193.0,29.0,5.786,7.31,89.13,37.7,-0.55,174.0,1.04167
177.2356928,6.536296296,-34.58864198,215.7333333,-301.222032,2.851008,-0.58680776,42.01586201,6.816819862,1.1445,49.0,114.818,193.0,29.0,5.786,7.31,73.09,36.7,-0.85,153.0,1.04875
177.2356928,6.536296296,-34.58864198,215.7333333,-301.222032,2.851008,-0.58680776,42.01586201,6.816819862,1.1445,49.0,114.818,193.0,29.0,5.786,7.31,73.09,36.7,-0.85,153.0,1.05531
177.2356928,6.536296296,-34.58864198,215.7333333,-301.222032,2.851008,-0.58680776,42.01586201,6.816819862,1.1445,49.0,114.818,193.0,29.0,5.786,7.31,89.13,37.7,-0.55,174.0,1.03071
169.1825683,1.3125,-34.875,135.75,-133.6042903,-1.23140625,-0.78125,42.71128639,6.757084721,0.268,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.20423
148.3284262,-6.633217993,-80.28373702,354.7058824,-754.9589994,1.811200692,0.171033119,47.67586017,10.25835384,5.7822,47.0,107.868,172.0,126.0,7.576,10.501,73.09,36.7,-0.85,153.0,1.33658
148.3284262,-6.633217993,-80.28373702,354.7058824,-754.9589994,1.811200692,0.171033119,47.67586017,10.25835384,5.7822,47.0,107.868,172.0,126.0,7.576,10.501,73.09,36.7,-0.85,153.0,1.53663
148.3284262,-6.633217993,-80.28373702,354.7058824,-754.9589994,1.811200692,0.171033119,47.67586017,10.25835384,5.7822,47.0,107.868,172.0,126.0,7.576,10.501,73.09,36.7,-0.85,153.0,1.50281
148.3284262,-6.633217993,-80.28373702,354.7058824,-754.9589994,1.811200692,0.171033119,47.67586017,10.25835384,5.7822,47.0,107.868,172.0,126.0,7.576,10.501,73.09,36.7,-0.85,153.0,1.5636
169.7560012,-8.64,-1.12,50.8,27.7819722,0.0,0.983015531,34.11764866,3.207106781,-0.2992,27.0,58.93319,192.0,64.0,7.881,8.86,73.09,36.7,-0.85,153.0,0.720549
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,48.0,112.41,158.0,-70.0,8.994,8.69,41.05,37.5,0.34,81.6,1.44898
189.1588115,-6.326530612,-20.7755102,105.4285714,-187.9426401,0.124438776,0.695578231,44.15534175,3.407582445,0.7798,27.0,58.93319,192.0,64.0,7.881,8.86,73.09,36.7,-0.85,153.0,1.48587
189.1588115,-6.326530612,-20.7755102,105.4285714,-187.9426401,0.124438776,0.695578231,44.15534175,3.407582445,0.7798,27.0,58.93319,192.0,64.0,7.881,8.86,73.09,36.7,-0.85,153.0,1.49997
160.4274476,0.888888889,-42.44444444,173.3333333,-448.9353286,-0.822288889,0.706349206,45.02791735,6.848610706,2.2362,27.0,58.93319,192.0,64.0,7.881,8.86,73.09,36.7,-0.85,153.0,1.01228
169.7560012,-8.64,-1.12,50.8,27.7819722,0.0,0.983015531,34.11764866,3.207106781,-0.2992,30.0,65.4,139.0,-60.0,9.394,7.134,68.1,3.38,2.45,31.5,1.92111
169.7560012,-8.64,-1.12,50.8,27.7819722,0.0,0.983015531,34.11764866,3.207106781,-0.2992,30.0,65.4,139.0,-60.0,9.394,7.134,78.11,2.2,2.13,80.1,1.8144
149.5113998,-9.0,-3.0,225.0,-124.3567046,-1.00695,-0.295454545,45.17018207,0.0,3.0576,27.0,58.93319,192.0,64.0,7.881,8.86,73.09,36.7,-0.85,153.0,1.24305
