code,SMILES,Metal,AATS5s,AATS0i,AATS3i,ATSC2dv,ATSC3Z,ATSC2v,ATSC5v,ATSC8v,ATSC6are,ATSC3i,ATSC7i,AATSC3s,AATSC0Z,AATSC3Z,AATSC0m,AATSC2m,AATSC3m,PEOE_VSA7,EState_VSA2,SLogP,Atomic_Number,AtomicMass,AtomicRadius,Mulliken EN,polarizability(A^3),electron affinity(kJ/mol),IonizationEnergy,Density,SSA
TIKTUF,C1=C(C=C(C=C1C(=O)O)C(=O)O)C2=CC(=CC(=C2)C(=O)O)C(=O)O,V,5.132132132,157.6910737,146.7305362,2,-90,-51.59703123,370.5888096,90.71483263,2.862975779,-21.43958889,14.31855002,-0.171428571,7.294117647,-1.285714286,34.06980826,1.543624954,-6.167148809,47.52510539,33.38070895,2.1464,23,50.9415,179,3.6,12.4,51,6.746,6,1281.97
TIKXAN,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,In,6.939393939,160.1601348,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,35.1171682,2.188865482,-6.462334248,18.19910121,16.69035448,0.7812,49,114.818,193,3.1,9.7,29,5.786,7.31,2576.24
TILDIC,C(CC(=O)O)CC(=O)O,Tb,5.685185185,167.9481259,168.5109261,11.88927336,-65.64705882,-332.4902357,13.27482913,43.06526463,3.97799308,-1.946221552,1.919941941,-1.303825452,9.162629758,-1.930795848,42.74078143,2.48566421,-8.875851488,6.420821623,19.26246487,0.3259,65,158.92535,221,3.1,25.5,112,5.864,8.23,52.3816
TILDIC01,C(CC(=O)O)CC(=O)O,Tb,5.685185185,167.9481259,168.5109261,11.88927336,-65.64705882,-332.4902357,13.27482913,43.06526463,3.97799308,-1.946221552,1.919941941,-1.303825452,9.162629758,-1.930795848,42.74078143,2.48566421,-8.875851488,6.420821623,19.26246487,0.3259,65,158.92535,221,3.1,25.5,112,5.864,8.23,43.5565
TILHAZ,C(CCC(=O)O)CC(=O)O,Co,4.127572016,167.58739,167.6355033,15.52,-55.57,-413.8339992,21.53607572,-71.0457373,-2.325,-1.811831412,1.714500575,-0.799043928,8.89,-1.292325581,41.58715809,0.891151629,-5.959742204,12.84164325,12.84164325,0.716,27,58.93319,192,4.3,7.5,64,7.881,8.86,819.246
TIPRIT,C1(=C(C(=O)C1=O)O)O,Fe,5,161.8817872,163.9723873,1.28,17.28,-68.35502905,103.2881151,0,0,-6.989882639,0,2.727037037,6.56,1.44,30.20835024,0.86586326,5.861820293,0,0,-1.3062,26,55.84,194,4.06,8.4,15,7.902,7.874,72.9027
TIPRIT01,C1(=C(C(=O)C1=O)O)O,Fe,5,161.8817872,163.9723873,1.28,17.28,-68.35502905,103.2881151,0,0,-6.989882639,0,2.727037037,6.56,1.44,30.20835024,0.86586326,5.861820293,0,0,-1.3062,26,55.84,194,4.06,8.4,15,7.902,7.874,81.9175
TIPROZ,C1(=C(C(=O)C1=O)O)O,Co,5,161.8817872,163.9723873,1.28,17.28,-68.35502905,103.2881151,0,0,-6.989882639,0,2.727037037,6.56,1.44,30.20835024,0.86586326,5.861820293,0,0,-1.3062,27,58.93319,192,4.3,7.5,64,7.881,8.86,69.595
TIRLIQ,C1=CC(=CC(=C1)C(=O)O)C(=O)O,Zn,5.956521739,159.2036613,151.4614135,8.061728395,-18.48148148,-139.4970291,56.05095496,75.66463763,2.162469136,-13.6613542,6.506242911,-0.174834767,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,18.19910121,11.12690298,1.083,30,65.4,139,4.45,6.4,-60,9.394,7.134,415.396
TIRRIW,C1=CC2=C(C=CC(=C2)C(=O)O)C=C1C(=O)O,Co,4.208994709,155.944943,147.2871246,0.888888889,-41.11111111,-109.2228995,274.7735749,220.485913,-1.075555556,-13.71323248,5.481638718,-0.004444444,7.222222222,-0.822222222,33.988018,0.202953053,-4.00288144,35.0379167,11.12690298,2.2362,27,58.93319,192,4.3,7.5,64,7.881,8.86,1085.89
TISGUY,C1=CC=C(C(=C1)C2=CC=CC=C2C(=O)O)C(=O)O,Ni,4.759856631,155.9322375,148.469039,17,20.5,-205.9892564,-421.5269487,379.1089072,-1.806020408,-2.792492738,4.23849314,-0.030436312,7.25,0.353448276,34.22076092,-0.675512816,1.663869847,23.25963712,11.12690298,2.75,28,58.693,163,4.4,6.8,112,7.64,8.912,127.39
TISKOW,C1=NC=NN1,Zn,6.089439787,180.2577321,176.7440981,-17.75,-29.75,-44.18353857,0,0,0,-0.600939763,0,-0.259486607,7.5,-4.25,35.48540873,-11.37954215,-20.29262072,0,0,-0.1953,30,65.4,139,4.45,6.4,-60,9.394,7.134,141.71
TISWEZ,C(C(=O)O)NCC(=O)O,Gd,6.270833333,172.1653872,173.6352454,-5.765625,-77.3125,-224.939951,-71.67618093,44.37227335,3.826441406,6.083206606,1.127285139,-1.418914311,9.359375,-2.761160714,43.56009043,0.506101047,-12.91512476,0,13.08951281,-1.2548,64,157.2,237,3.1,23.5,13,6.15,7.9,9.10607
TIYMEU,C1CC(CCC1C(=O)O)C(=O)O,Sm,3.813131313,165.632159,160.8622633,22.55555556,-21.47222222,-336.1865227,279.5326761,-68.13673812,-0.498333333,-15.89026657,1.312761789,-0.150601161,8.472222222,-0.320480929,39.78873847,-0.07420273,-1.606709107,25.68328649,11.83581209,0.962,62,150.4,229,3.1,28.8,16,5.644,7.52,23.144
TODLAC,C1=CC(=CC=C1C(=O)O)C(=O)O,Zn,4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,30,65.4,139,4.45,6.4,-60,9.394,7.134,583.901
TOFLAD,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,Cd,6.939393939,160.1601348,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,35.1171682,2.188865482,-6.462334248,18.19910121,16.69035448,0.7812,48,112.41,158,4.33,7.2,-70,8.994,8.69,176.414
TOFQEM,C1=CN=CC=C1C(=O)O,Cd,6.083333333,161.9640736,157.0701667,-6.326530612,-18.7755102,-126.5633675,153.9775161,0,0.097602551,-5.761308638,0,-0.162304052,7.530612245,-0.816326531,35.44306652,-3.129332876,-3.938246767,12.13273414,5.563451492,0.7798,48,112.41,158,4.33,7.2,-70,8.994,8.69,653.041
TOHYUM,C1=CC(=CC(=C1)C(=O)O)C(=O)O,Zn,5.956521739,159.2036613,151.4614135,8.061728395,-18.48148148,-139.4970291,56.05095496,75.66463763,2.162469136,-13.6613542,6.506242911,-0.174834767,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,18.19910121,11.12690298,1.083,30,65.4,139,4.45,6.4,-60,9.394,7.134,253.554
TOJDAY,C1=CN=CC=C1CCC2=CC=NC=C2,Mn,1.98,160.1163163,155.1450974,-32.1183432,-68.30177515,-262.3018224,674.3291608,20.2697415,-0.244352663,-3.734622442,-20.64813252,-0.075419879,6.639053254,-1.241850457,31.92973033,-4.935734901,-5.952614647,48.2340145,0,2.2618,25,54.93804,197,3.72,9.4,-50,7.434,7.3,109.063
TOLHEI,C1=CC(=CC=C1C(=O)O)C(=O)O,Zn,4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,30,65.4,139,4.45,6.4,-60,9.394,7.134,633.05
TONBII,C1=CC2=C(C=CC(=C2)C(=O)O)C=C1C(=O)O,Fe,4.208994709,155.944943,147.2871246,0.888888889,-41.11111111,-109.2228995,274.7735749,220.485913,-1.075555556,-13.71323248,5.481638718,-0.004444444,7.222222222,-0.822222222,33.988018,0.202953053,-4.00288144,35.0379167,11.12690298,2.2362,26,55.84,194,4.06,8.4,15,7.902,7.874,261.485
TONBUU,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,Ni,6.939393939,160.1601348,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,35.1171682,2.188865482,-6.462334248,18.19910121,16.69035448,0.7812,28,58.693,163,4.4,6.8,112,7.64,8.912,995.475
TONKEN,C1=C(C=C(C=C1C(=O)O)C(=O)O)C2=CC(=CC(=C2)C(=O)O)C(=O)O,In,5.132132132,157.6910737,146.7305362,2,-90,-51.59703123,370.5888096,90.71483263,2.862975779,-21.43958889,14.31855002,-0.171428571,7.294117647,-1.285714286,34.06980826,1.543624954,-6.167148809,47.52510539,33.38070895,2.1464,49,114.818,193,3.1,9.7,29,5.786,7.31,2586.11
TOQLET,C(=O)(C(=O)O)O,Mn,1,170.6536449,177.302349,5.5,-3.5,-88.06441393,69.19802825,0,0,0.069150389,0,2.729166667,8.1875,-0.4375,37.64590369,5.4849955,-2.836109812,0,0,-0.8444,25,54.93804,197,3.72,9.4,-50,7.434,7.3,414.942
TOVKIA,C1=CC(=CC=C1C2=CC=C(C=C2)C(=O)O)C(=O)O,Fe,3.374485597,155.9322375,148.2805248,1,-29.5,-205.9892564,208.2792469,-366.6670057,1.392755102,-13.72631812,-12.47760781,0.049749785,7.25,-0.50862069,34.22076092,-0.675512816,-2.510820118,35.39237126,11.12690298,2.75,26,55.84,194,4.06,8.4,15,7.902,7.874,2124.58
TOWLOI,C1=CC(=CC(=C1)C(=O)O)C(=O)O,Fe,5.956521739,159.2036613,151.4614135,8.061728395,-18.48148148,-139.4970291,56.05095496,75.66463763,2.162469136,-13.6613542,6.506242911,-0.174834767,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,18.19910121,11.12690298,1.083,26,55.84,194,4.06,8.4,15,7.902,7.874,127.117
TOWNEA,C1=CC(=CC=C1C2=CC=C(C=C2)C(=O)O)C(=O)O,Fe,3.374485597,155.9322375,148.2805248,1,-29.5,-205.9892564,208.2792469,-366.6670057,1.392755102,-13.72631812,-12.47760781,0.049749785,7.25,-0.50862069,34.22076092,-0.675512816,-2.510820118,35.39237126,11.12690298,2.75,26,55.84,194,4.06,8.4,15,7.902,7.874,2533.28
TOXMUQ,C1=C(C=C(C=C1C(=O)O)C(=O)O)C2=CC(=CC(=C2)C(=O)O)C(=O)O,Al,5.132132132,157.6910737,146.7305362,2,-90,-51.59703123,370.5888096,90.71483263,2.862975779,-21.43958889,14.31855002,-0.171428571,7.294117647,-1.285714286,34.06980826,1.543624954,-6.167148809,47.52510539,33.38070895,2.1464,13,26.981538,184,3.23,8.3,42,5.986,2.7,1298.38
TOXNAX,C1=C(C=C(C=C1C(=O)O)C(=O)O)C2=CC(=CC(=C2)C(=O)O)C(=O)O,Al,5.132132132,157.6910737,146.7305362,2,-90,-51.59703123,370.5888096,90.71483263,2.862975779,-21.43958889,14.31855002,-0.171428571,7.294117647,-1.285714286,34.06980826,1.543624954,-6.167148809,47.52510539,33.38070895,2.1464,13,26.981538,184,3.23,8.3,42,5.986,2.7,1269.49
TOXNEB,C1=C(C=C(C=C1C(=O)O)C(=O)O)C2=CC(=CC(=C2)C(=O)O)C(=O)O,Al,5.132132132,157.6910737,146.7305362,2,-90,-51.59703123,370.5888096,90.71483263,2.862975779,-21.43958889,14.31855002,-0.171428571,7.294117647,-1.285714286,34.06980826,1.543624954,-6.167148809,47.52510539,33.38070895,2.1464,13,26.981538,184,3.23,8.3,42,5.986,2.7,1255.17
TOXTEI,C1CN2CCN1CC2,Co,1,170.1129043,167.9573224,-30.18,-125.85,55.00385896,726.9504707,0,0,10.7960044,0,-0.0375,6.69,-2.288181818,32.04984216,-2.894982731,-10.91127245,0,0,-0.3824,27,58.93319,192,4.3,7.5,64,7.881,8.86,1556.99
TOYHEX,C1=CC(=CC=C1C(=O)O)N(C2=CC=C(C=C2)C(=O)O)C3=CC=C(C=C3)C(=O)O,Ti,3.406349206,157.218466,152.1448077,7.122769064,-45.40075717,-388.8149985,-209.4552147,-83.18651229,6.086295998,-11.4038192,6.851353018,0.025886317,7.223363981,-0.488180185,34.07653056,0.034641831,-2.309973103,72.79640482,16.69035448,4.251,22,47.867,187,3.45,14.6,8,6.828,4.5,406.252
TOYHIB,C1=CC(=CC=C1C2=CC(=CC(=C2)C3=CC=C(C=C3)C(=O)O)C4=CC=C(C=C4)C(=O)O)C(=O)O,Ti,3.05026455,154.2092758,145.963084,-6.633217993,-72.16608997,-272.2080821,911.6421651,-434.9264188,1.850657439,-21.2120641,-37.6854775,0.052267347,6.955017301,-0.633035877,32.94325277,-0.588251461,-3.083480907,87.97801257,16.69035448,5.7822,22,47.867,187,3.45,14.6,8,6.828,4.5,1028.73
TOYJUO,C1=C(C=C(C=C1C(=O)O)[N+](=O)[O-])C(=O)O,Cd,8.08045977,163.1445443,152.9221209,10.24,-45.48,-88.84582021,5.968041315,85.43943289,4.418904,-16.83487397,7.928130688,-0.288198198,7.14,-1.229189189,33.12123055,1.946496089,-5.855391314,6.066367068,0,0.9912,48,112.41,158,4.33,7.2,-70,8.994,8.69,22.7677
TUBCEA,C1=CC(=CC=C1C(=O)O)C(=O)O,Cd,4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,48,112.41,158,4.33,7.2,-70,8.994,8.69,243.195
TUBJAD,C1=CC(=CC(=C1)C(=O)O)C(=O)O,Cu,5.956521739,159.2036613,151.4614135,8.061728395,-18.48148148,-139.4970291,56.05095496,75.66463763,2.162469136,-13.6613542,6.506242911,-0.174834767,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,18.19910121,11.12690298,1.083,29,63.55,140,4.48,6.7,119,7.726,8.933,236.59
TUCHEH,C1=CC(=CC=C1C2=CC=C(C=C2)C(=O)O)C(=O)O,Cd,3.374485597,155.9322375,148.2805248,1,-29.5,-205.9892564,208.2792469,-366.6670057,1.392755102,-13.72631812,-12.47760781,0.049749785,7.25,-0.50862069,34.22076092,-0.675512816,-2.510820118,35.39237126,11.12690298,2.75,48,112.41,158,4.33,7.2,-70,8.994,8.69,255.197
TUDHUW,CC1=NC=CN1,Zn,1,169.9302885,177.3343753,-5.555555556,-79.77777778,-38.5420247,267.0900931,0,0,11.12972077,0,-0.345395334,7.222222222,-4.692810458,34.48016914,3.174938037,-22.07777349,6.9237372,0,0.71812,30,65.4,139,4.45,6.4,-60,9.394,7.134,1361.21
TUDJAE,CC1=NC=CN1,Zn,1,169.9302885,177.3343753,-5.555555556,-79.77777778,-38.5420247,267.0900931,0,0,11.12972077,0,-0.345395334,7.222222222,-4.692810458,34.48016914,3.174938037,-22.07777349,6.9237372,0,0.71812,30,65.4,139,4.45,6.4,-60,9.394,7.134,1439.39
TUDJEI,CC1=NC=CN1,Zn,1,169.9302885,177.3343753,-5.555555556,-79.77777778,-38.5420247,267.0900931,0,0,11.12972077,0,-0.345395334,7.222222222,-4.692810458,34.48016914,3.174938037,-22.07777349,6.9237372,0,0.71812,30,65.4,139,4.45,6.4,-60,9.394,7.134,1420.75
TUDJIM,CC1=NC=CN1,Zn,1,169.9302885,177.3343753,-5.555555556,-79.77777778,-38.5420247,267.0900931,0,0,11.12972077,0,-0.345395334,7.222222222,-4.692810458,34.48016914,3.174938037,-22.07777349,6.9237372,0,0.71812,30,65.4,139,4.45,6.4,-60,9.394,7.134,1377.59
TUDJOS,CC1=NC=CN1,Zn,1,169.9302885,177.3343753,-5.555555556,-79.77777778,-38.5420247,267.0900931,0,0,11.12972077,0,-0.345395334,7.222222222,-4.692810458,34.48016914,3.174938037,-22.07777349,6.9237372,0,0.71812,30,65.4,139,4.45,6.4,-60,9.394,7.134,1421.2
TUDJUY,CC1=NC=CN1,Zn,1,169.9302885,177.3343753,-5.555555556,-79.77777778,-38.5420247,267.0900931,0,0,11.12972077,0,-0.345395334,7.222222222,-4.692810458,34.48016914,3.174938037,-22.07777349,6.9237372,0,0.71812,30,65.4,139,4.45,6.4,-60,9.394,7.134,1413.08
TUDKAF,CC1=NC=CN1,Zn,1,169.9302885,177.3343753,-5.555555556,-79.77777778,-38.5420247,267.0900931,0,0,11.12972077,0,-0.345395334,7.222222222,-4.692810458,34.48016914,3.174938037,-22.07777349,6.9237372,0,0.71812,30,65.4,139,4.45,6.4,-60,9.394,7.134,1417.78
TUDKEJ,CC1=NC=CN1,Zn,1,169.9302885,177.3343753,-5.555555556,-79.77777778,-38.5420247,267.0900931,0,0,11.12972077,0,-0.345395334,7.222222222,-4.692810458,34.48016914,3.174938037,-22.07777349,6.9237372,0,0.71812,30,65.4,139,4.45,6.4,-60,9.394,7.134,1370.96
TUDMEL,C1=C(C=C(C=C1C(=O)O)C(=O)O)C2=CC(=CC(=C2)C(=O)O)C(=O)O,Ni,5.132132132,157.6910737,146.7305362,2,-90,-51.59703123,370.5888096,90.71483263,2.862975779,-21.43958889,14.31855002,-0.171428571,7.294117647,-1.285714286,34.06980826,1.543624954,-6.167148809,47.52510539,33.38070895,2.1464,28,58.693,163,4.4,6.8,112,7.64,8.912,632.732
TUDQOZ,C1=CC(=CC(=C1)C(=O)O)C(=O)O,Cd,5.956521739,159.2036613,151.4614135,8.061728395,-18.48148148,-139.4970291,56.05095496,75.66463763,2.162469136,-13.6613542,6.506242911,-0.174834767,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,18.19910121,11.12690298,1.083,48,112.41,158,4.33,7.2,-70,8.994,8.69,199.513
TULPUO,C(=O)O,Mg,6.089439787,173.5064463,185.0509644,-8.64,2.28,-82.42248586,0,0,0,0.431820984,0,-1.44,10.16,1.14,46.9144252,-22.0557955,5.7501955,0,6.472220865,-0.2992,12,24.305,173,3.75,10.6,-40,7.646,1.74,301.955
TULQEZ,C(=O)O,Co,6.089439787,173.5064463,185.0509644,-8.64,2.28,-82.42248586,0,0,0,0.431820984,0,-1.44,10.16,1.14,46.9144252,-22.0557955,5.7501955,0,6.472220865,-0.2992,27,58.93319,192,4.3,7.5,64,7.881,8.86,194.525
TURDIV,C1=CN=CC=C1C2=CC=NC=C2,Co,2.5,158.4882451,153.3959163,-28.08,-37.42,-168.53654,-97.35287001,0,-0.110664,5.60363627,17.32369574,-0.070175439,6.49,-0.984736842,31.17136264,-6.11030994,-4.654749251,35.39237126,0,2.1436,27,58.93319,192,4.3,7.5,64,7.881,8.86,1175.81
TURDOB,C1=CN=CC=C1C2=CC=NC=C2,Co,2.5,158.4882451,153.3959163,-28.08,-37.42,-168.53654,-97.35287001,0,-0.110664,5.60363627,17.32369574,-0.070175439,6.49,-0.984736842,31.17136264,-6.11030994,-4.654749251,35.39237126,0,2.1436,27,58.93319,192,4.3,7.5,64,7.881,8.86,1080.69
TURDUH,C1=CN=CC=C1C2=CC=NC=C2,Co,2.5,158.4882451,153.3959163,-28.08,-37.42,-168.53654,-97.35287001,0,-0.110664,5.60363627,17.32369574,-0.070175439,6.49,-0.984736842,31.17136264,-6.11030994,-4.654749251,35.39237126,0,2.1436,27,58.93319,192,4.3,7.5,64,7.881,8.86,1098.03
TURFAP,C1=CN=CC=C1C2=CC=NC=C2,Co,2.5,158.4882451,153.3959163,-28.08,-37.42,-168.53654,-97.35287001,0,-0.110664,5.60363627,17.32369574,-0.070175439,6.49,-0.984736842,31.17136264,-6.11030994,-4.654749251,35.39237126,0,2.1436,27,58.93319,192,4.3,7.5,64,7.881,8.86,1011.87
TUXTUD,C1=CC(=NC(=C1)C(=O)O)C2=NC(=CC=C2)C(=O)O,Tb,4.785529716,160.1984138,159.2719413,18.02366864,13.26035503,-289.6941855,-219.5348845,-98.08567558,0.802436686,14.15421195,-4.153274311,0.22399737,7.053254438,0.265207101,33.14799302,0.70149649,1.163716724,24.26546827,11.38785599,1.54,65,158.92535,221,3.1,25.5,112,5.864,8.23,632.08253
UBULUA,C1=CN=CC=C1C2=NC(=NC(=N2)C3=CC=NC=C3)C4=CC=NC=C4,Zn,3.515151515,160.2430725,155.5339184,-9,3,-233.8056233,619.5860344,-1090.310193,-1.01805,-29.09014543,1.555658253,-0.00617284,6.25,0.041666667,29.897114,-2.890111,0.1943605,36.39820241,0,3.0576,30,65.4,139,4.45,6.4,-60,9.394,7.134,1328.97
UCABAE,C(=O)O,Cd,6.089439787,173.5064463,185.0509644,-8.64,2.28,-82.42248586,0,0,0,0.431820984,0,-1.44,10.16,1.14,46.9144252,-22.0557955,5.7501955,0,6.472220865,-0.2992,48,112.41,158,4.33,7.2,-70,8.994,8.69,809.497
UCEXAC,C1=CC(=CC=C1C(=O)O)C(=O)O,Tb,4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,65,158.92535,221,3.1,25.5,112,5.864,8.23,248.59
UCEXIK,C1=CC(=CC=C1C(=O)O)C(=O)O,Ho,4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,67,164.93033,216,3.1,23.6,33,6.022,8.8,210.223
UCEXOQ,C1=CC(=CC=C1C(=O)O)C(=O)O,Er,4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,68,167.26,235,3.1,22.7,30,6.108,9.07,241.951
UCOHUR,C1=CN=CC=C1C2=NC(=NC(=N2)C3=CC=NC=C3)C4=CC=NC=C4,Zn,3.515151515,160.2430725,155.5339184,-9,3,-233.8056233,619.5860344,-1090.310193,-1.01805,-29.09014543,1.555658253,-0.00617284,6.25,0.041666667,29.897114,-2.890111,0.1943605,36.39820241,0,3.0576,30,65.4,139,4.45,6.4,-60,9.394,7.134,1313.51
UCOJIH,C1=CN=CC=C1C2=NC(=NC(=N2)C3=CC=NC=C3)C4=CC=NC=C4,Zn,3.515151515,160.2430725,155.5339184,-9,3,-233.8056233,619.5860344,-1090.310193,-1.01805,-29.09014543,1.555658253,-0.00617284,6.25,0.041666667,29.897114,-2.890111,0.1943605,36.39820241,0,3.0576,30,65.4,139,4.45,6.4,-60,9.394,7.134,1316.83
UDANEV,C1=NC(=C(N1)C(=O)O)C(=O)O,In,13.04901961,169.1951772,164.5408721,6,-0.444444444,-43.35177274,-182.0910061,0,-0.709710222,-1.33546142,0.421718022,-0.590713902,7.422222222,-0.019323671,34.48204905,0.800835129,-0.234597516,0,0,-0.1939,49,114.818,193,3.1,9.7,29,5.786,7.31,2122.49
UDAXEF,C1=CN=CC=C1C2=NC(=NC(=N2)C3=CC=NC=C3)C4=CC=NC=C4,Zn,3.515151515,160.2430725,155.5339184,-9,3,-233.8056233,619.5860344,-1090.310193,-1.01805,-29.09014543,1.555658253,-0.00617284,6.25,0.041666667,29.897114,-2.890111,0.1943605,36.39820241,0,3.0576,30,65.4,139,4.45,6.4,-60,9.394,7.134,1198.44
UDISUX,C1C(C(CC(C1C(=O)O)C(=O)O)C(=O)O)C(=O)O,Yb,8.312169312,165.6855224,157.5075813,18.65777778,-78.65777778,-324.1468684,135.30702,9.627245384,1.643911111,-13.44159115,8.709163253,-0.619036145,8.915555556,-0.94768407,41.52704486,1.340857002,-4.445077575,12.84164325,0,-0.4166,70,173.05,242,3.1,21,-2,6.254,6.9,67.7512
UDITAE,C1C(C(CC(C1C(=O)O)C(=O)O)C(=O)O)C(=O)O,Tm,8.312169312,165.6855224,157.5075813,18.65777778,-78.65777778,-324.1468684,135.30702,9.627245384,1.643911111,-13.44159115,8.709163253,-0.619036145,8.915555556,-0.94768407,41.52704486,1.340857002,-4.445077575,12.84164325,0,-0.4166,69,168.93422,227,3.1,21.8,99,6.184,9.32,59.6724
UDITEI,C1C(C(CC(C1C(=O)O)C(=O)O)C(=O)O)C(=O)O,Ho,8.312169312,165.6855224,157.5075813,18.65777778,-78.65777778,-324.1468684,135.30702,9.627245384,1.643911111,-13.44159115,8.709163253,-0.619036145,8.915555556,-0.94768407,41.52704486,1.340857002,-4.445077575,12.84164325,0,-0.4166,67,164.93033,216,3.1,23.6,33,6.022,8.8,73.5733
UDIWOW,C(=O)O,Ho,6.089439787,173.5064463,185.0509644,-8.64,2.28,-82.42248586,0,0,0,0.431820984,0,-1.44,10.16,1.14,46.9144252,-22.0557955,5.7501955,0,6.472220865,-0.2992,67,164.93033,216,3.1,23.6,33,6.022,8.8,1126.78
UFAMIA,C1=C(C=C(C=C1C(=O)O)C(=O)O)C2=CC(=CC(=C2)C(=O)O)C(=O)O,Zn,5.132132132,157.6910737,146.7305362,2,-90,-51.59703123,370.5888096,90.71483263,2.862975779,-21.43958889,14.31855002,-0.171428571,7.294117647,-1.285714286,34.06980826,1.543624954,-6.167148809,47.52510539,33.38070895,2.1464,30,65.4,139,4.45,6.4,-60,9.394,7.134,1519.86
UFAMUM,C1=C(C=C(C=C1C(=O)O)C(=O)O)C2=CC(=CC(=C2)C(=O)O)C(=O)O,Zn,5.132132132,157.6910737,146.7305362,2,-90,-51.59703123,370.5888096,90.71483263,2.862975779,-21.43958889,14.31855002,-0.171428571,7.294117647,-1.285714286,34.06980826,1.543624954,-6.167148809,47.52510539,33.38070895,2.1464,30,65.4,139,4.45,6.4,-60,9.394,7.134,1547.1624
UFATEA01,C1=CN=CC=C1C(=O)O,Ni,6.083333333,161.9640736,157.0701667,-6.326530612,-18.7755102,-126.5633675,153.9775161,0,0.097602551,-5.761308638,0,-0.162304052,7.530612245,-0.816326531,35.44306652,-3.129332876,-3.938246767,12.13273414,5.563451492,0.7798,28,58.693,163,4.4,6.8,112,7.64,8.912,567.77
UFISOS,C(=O)(C(=O)O)O,Fe,1,170.6536449,177.302349,5.5,-3.5,-88.06441393,69.19802825,0,0,0.069150389,0,2.729166667,8.1875,-0.4375,37.64590369,5.4849955,-2.836109812,0,0,-0.8444,26,55.84,194,4.06,8.4,15,7.902,7.874,42.8378
UFISUY,C(=O)(C(=O)O)O,Fe,1,170.6536449,177.302349,5.5,-3.5,-88.06441393,69.19802825,0,0,0.069150389,0,2.729166667,8.1875,-0.4375,37.64590369,5.4849955,-2.836109812,0,0,-0.8444,26,55.84,194,4.06,8.4,15,7.902,7.874,38.9434
UFITEJ,C(=O)(C(=O)O)O,Fe,1,170.6536449,177.302349,5.5,-3.5,-88.06441393,69.19802825,0,0,0.069150389,0,2.729166667,8.1875,-0.4375,37.64590369,5.4849955,-2.836109812,0,0,-0.8444,26,55.84,194,4.06,8.4,15,7.902,7.874,138.892
UFOBAV,C1=NNN=C1,Fe,6.089439787,180.2577321,183.1038956,-17.25,-33.25,-106.4000335,0,0,0,0.164030668,0,-0.326450893,7.5,-4.75,35.48540873,-10.35806647,-22.46694193,0,0,-0.1953,26,55.84,194,4.06,8.4,15,7.902,7.874,167.983
UFOBEZ,C1=NNN=C1,Fe,6.089439787,180.2577321,183.1038956,-17.25,-33.25,-106.4000335,0,0,0,0.164030668,0,-0.326450893,7.5,-4.75,35.48540873,-10.35806647,-22.46694193,0,0,-0.1953,26,55.84,194,4.06,8.4,15,7.902,7.874,86.2986
