code,SMILES,Metal,AATS5s,AATS6v,ATSC2dv,ATSC3dv,ATSC7dv,ATSC2s,ATSC3s,ATSC5m,ATSC6m,ATSC2v,ATSC5v,ATSC4pe,ATSC3i,AATSC4dv,AATSC5dv,AATSC2m,AATSC8v,PEOE_VSA10,SMR_VSA9,VSA_EState6,Atomic_Number,AtomicMass,AtomicRadius,Mulliken EN,polarizability(A^3),electron affinity(kJ/mol),IonizationEnergy,Density,PV
NERMON,C1=CC(=CC=C1C(=O)O)C(=O)O,Er,4.874396135,156.4726219,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,0,0,5.022962963,68,167.26,235,3.1,22.7,30,6.108,9.07,0.097
NERVEL,C1=CC(=CN=C1)C(=O)O,Co,4.866666667,77.46190551,-4.326530612,-12.20408163,6.612244898,14.48752834,-3.169501134,25.32871978,-76.6296337,-126.5633675,87.63283563,-0.249644898,-13.41592119,-0.575725027,-0.373469388,-3.129332876,23.35832815,0,0,3.08212963,27,58.93319,192,4.3,7.5,64,7.881,8.86,0.15918
NERVIP,C1=CC(=CN=C1)C(=O)O,Co,4.866666667,77.46190551,-4.326530612,-12.20408163,6.612244898,14.48752834,-3.169501134,25.32871978,-76.6296337,-126.5633675,87.63283563,-0.249644898,-13.41592119,-0.575725027,-0.373469388,-3.129332876,23.35832815,0,0,3.08212963,27,58.93319,192,4.3,7.5,64,7.881,8.86,0.15194
NERVIP01,C1=CC(=CN=C1)C(=O)O,Co,4.866666667,77.46190551,-4.326530612,-12.20408163,6.612244898,14.48752834,-3.169501134,25.32871978,-76.6296337,-126.5633675,87.63283563,-0.249644898,-13.41592119,-0.575725027,-0.373469388,-3.129332876,23.35832815,0,0,3.08212963,27,58.93319,192,4.3,7.5,64,7.881,8.86,0.0458
NERVOV,C1=CC(=CN=C1)C(=O)O,Co,4.866666667,77.46190551,-4.326530612,-12.20408163,6.612244898,14.48752834,-3.169501134,25.32871978,-76.6296337,-126.5633675,87.63283563,-0.249644898,-13.41592119,-0.575725027,-0.373469388,-3.129332876,23.35832815,0,0,3.08212963,27,58.93319,192,4.3,7.5,64,7.881,8.86,0.1908
NESQIN,C1=CC(=CC=C1C(=O)O)OC2=CC=C(C=C2)C(=O)O,Zn,3.81712963,185.3665294,1.750297265,-61.79310345,34.89179548,36.66115075,-6.680076628,-113.0903355,355.1154057,-315.5260643,121.3910449,-3.370697979,-13.30086095,-1.511296076,-0.034284582,-0.011326782,-1.016590183,11.49902367,11.49902367,11.88033846,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.08264
NESSOV,C1=CC(=CC=C1C2=CC=C(C=C2)C(=O)O)C(=O)O,Co,3.374485597,173.1150206,1,-45.5,4.75,37.63945578,2.885487528,-50.24567372,530.5430741,-205.9892564,208.2792469,-1.999238776,-13.72631812,-1.116666667,0.305555556,-0.675512816,-14.10257714,0,11.12690298,12.84127362,27,58.93319,192,4.3,7.5,64,7.881,8.86,0.35338
NESTAI,C1=CC(=CC=C1C(=O)O)C(=O)O,Ni,4.874396135,156.4726219,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,0,0,5.022962963,28,58.693,163,4.4,6.8,112,7.64,8.912,0.41122
NESVAK,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,Cd,6.939393939,152.6444687,5.326530612,-48.48979592,-59.26530612,46.31972789,-18.31292517,539.7217501,-54.9712958,-55.01681737,15.28189589,-4.208271429,-17.17443023,-0.918367347,1.734693878,2.188865482,81.72840318,0,0,2.699722222,48,112.41,158,4.33,7.2,-70,8.994,8.69,0.57714
NEVVAM,C1=CN=C(C=C1C(=O)O)C(=O)O,Co,7.015873016,126.9111568,2.847750865,-28.25259516,-20.51211073,28.14763552,-6.77585544,129.7041689,104.4732402,-104.8617421,47.33800624,-2.437131488,-0.694726781,-1.401768551,0.840995222,0.791278768,79.5168395,5.693927995,0,2.235555556,27,58.93319,192,4.3,7.5,64,7.881,8.86,0.41952
NEVVAM01,C1=CN=C(C=C1C(=O)O)C(=O)O,Co,7.015873016,126.9111568,2.847750865,-28.25259516,-20.51211073,28.14763552,-6.77585544,129.7041689,104.4732402,-104.8617421,47.33800624,-2.437131488,-0.694726781,-1.401768551,0.840995222,0.791278768,79.5168395,5.693927995,0,2.235555556,27,58.93319,192,4.3,7.5,64,7.881,8.86,0.40824
NEVVAM02,C1=CN=C(C=C1C(=O)O)C(=O)O,Co,7.015873016,126.9111568,2.847750865,-28.25259516,-20.51211073,28.14763552,-6.77585544,129.7041689,104.4732402,-104.8617421,47.33800624,-2.437131488,-0.694726781,-1.401768551,0.840995222,0.791278768,79.5168395,5.693927995,0,2.235555556,27,58.93319,192,4.3,7.5,64,7.881,8.86,0.40594
NEVVIU,C1=CN=C(C=C1C(=O)O)C(=O)O,Co,7.015873016,126.9111568,2.847750865,-28.25259516,-20.51211073,28.14763552,-6.77585544,129.7041689,104.4732402,-104.8617421,47.33800624,-2.437131488,-0.694726781,-1.401768551,0.840995222,0.791278768,79.5168395,5.693927995,0,2.235555556,27,58.93319,192,4.3,7.5,64,7.881,8.86,0.38026
NEVVIU01,C1=CN=C(C=C1C(=O)O)C(=O)O,Co,7.015873016,126.9111568,2.847750865,-28.25259516,-20.51211073,28.14763552,-6.77585544,129.7041689,104.4732402,-104.8617421,47.33800624,-2.437131488,-0.694726781,-1.401768551,0.840995222,0.791278768,79.5168395,5.693927995,0,2.235555556,27,58.93319,192,4.3,7.5,64,7.881,8.86,0.37802
NEVVIU02,C1=CN=C(C=C1C(=O)O)C(=O)O,Co,7.015873016,126.9111568,2.847750865,-28.25259516,-20.51211073,28.14763552,-6.77585544,129.7041689,104.4732402,-104.8617421,47.33800624,-2.437131488,-0.694726781,-1.401768551,0.840995222,0.791278768,79.5168395,5.693927995,0,2.235555556,27,58.93319,192,4.3,7.5,64,7.881,8.86,0.38282
NEZBOK,C(=O)(C(=O)O)O,Mn,1,146.7274789,5.5,-6.5,0,2.722222222,21.83333333,104.9856391,0,-88.06441393,69.19802825,-1.506975,0.069150389,-6.5625,14.0625,5.4849955,23.35832815,0,0,0,25,54.93804,197,3.72,9.4,-50,7.434,7.3,0.22804
NIFFIU,CC1=NC=CN1,Zn,1,146.7274789,-5.555555556,-48.44444444,0,1.985146605,-5.871720679,204.2250042,0,-38.5420247,267.0900931,0.071866667,11.12972077,2.22E-16,2.777777778,3.174938037,23.35832815,5.824404498,0,0,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.4561
NIFNOI,CC1=NC=CN1,Zn,1,146.7274789,-5.555555556,-48.44444444,0,1.985146605,-5.871720679,204.2250042,0,-38.5420247,267.0900931,0.071866667,11.12972077,2.22E-16,2.777777778,3.174938037,23.35832815,5.824404498,0,0,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.48214
NIFNUO,CC1=NC=CN1,Zn,1,146.7274789,-5.555555556,-48.44444444,0,1.985146605,-5.871720679,204.2250042,0,-38.5420247,267.0900931,0.071866667,11.12972077,2.22E-16,2.777777778,3.174938037,23.35832815,5.824404498,0,0,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.43878
NIFPAW,CC1=NC=CN1,Zn,1,146.7274789,-5.555555556,-48.44444444,0,1.985146605,-5.871720679,204.2250042,0,-38.5420247,267.0900931,0.071866667,11.12972077,2.22E-16,2.777777778,3.174938037,23.35832815,5.824404498,0,0,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.4684
NIFPIE,CC1=NC=CN1,Zn,1,146.7274789,-5.555555556,-48.44444444,0,1.985146605,-5.871720679,204.2250042,0,-38.5420247,267.0900931,0.071866667,11.12972077,2.22E-16,2.777777778,3.174938037,23.35832815,5.824404498,0,0,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.46484
NIFPUQ,CC1=NC=CN1,Zn,1,146.7274789,-5.555555556,-48.44444444,0,1.985146605,-5.871720679,204.2250042,0,-38.5420247,267.0900931,0.071866667,11.12972077,2.22E-16,2.777777778,3.174938037,23.35832815,5.824404498,0,0,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.47298
NIFQAX,CC1=NC=CN1,Zn,1,146.7274789,-5.555555556,-48.44444444,0,1.985146605,-5.871720679,204.2250042,0,-38.5420247,267.0900931,0.071866667,11.12972077,2.22E-16,2.777777778,3.174938037,23.35832815,5.824404498,0,0,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.47096
NIFQEB,CC1=NC=CN1,Zn,1,146.7274789,-5.555555556,-48.44444444,0,1.985146605,-5.871720679,204.2250042,0,-38.5420247,267.0900931,0.071866667,11.12972077,2.22E-16,2.777777778,3.174938037,23.35832815,5.824404498,0,0,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.46836
NIFQIF,CC1=NC=CN1,Zn,1,146.7274789,-5.555555556,-48.44444444,0,1.985146605,-5.871720679,204.2250042,0,-38.5420247,267.0900931,0.071866667,11.12972077,2.22E-16,2.777777778,3.174938037,23.35832815,5.824404498,0,0,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.46576
NIFQOL,CC1=NC=CN1,Zn,1,146.7274789,-5.555555556,-48.44444444,0,1.985146605,-5.871720679,204.2250042,0,-38.5420247,267.0900931,0.071866667,11.12972077,2.22E-16,2.777777778,3.174938037,23.35832815,5.824404498,0,0,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.45982
NIFQUR,CC1=NC=CN1,Zn,1,146.7274789,-5.555555556,-48.44444444,0,1.985146605,-5.871720679,204.2250042,0,-38.5420247,267.0900931,0.071866667,11.12972077,2.22E-16,2.777777778,3.174938037,23.35832815,5.824404498,0,0,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.45792
NIFRAY,CC1=NC=CN1,Zn,1,146.7274789,-5.555555556,-48.44444444,0,1.985146605,-5.871720679,204.2250042,0,-38.5420247,267.0900931,0.071866667,11.12972077,2.22E-16,2.777777778,3.174938037,23.35832815,5.824404498,0,0,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.44368
NIFREC,CC1=NC=CN1,Zn,1,146.7274789,-5.555555556,-48.44444444,0,1.985146605,-5.871720679,204.2250042,0,-38.5420247,267.0900931,0.071866667,11.12972077,2.22E-16,2.777777778,3.174938037,23.35832815,5.824404498,0,0,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.41958
NIFRUS,CC1=NC=CN1,Zn,1,146.7274789,-5.555555556,-48.44444444,0,1.985146605,-5.871720679,204.2250042,0,-38.5420247,267.0900931,0.071866667,11.12972077,2.22E-16,2.777777778,3.174938037,23.35832815,5.824404498,0,0,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.47706
NIFSAZ,CC1=NC=CN1,Zn,1,146.7274789,-5.555555556,-48.44444444,0,1.985146605,-5.871720679,204.2250042,0,-38.5420247,267.0900931,0.071866667,11.12972077,2.22E-16,2.777777778,3.174938037,23.35832815,5.824404498,0,0,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.4686
NIFSIH,CC1=NC=CN1,Zn,1,146.7274789,-5.555555556,-48.44444444,0,1.985146605,-5.871720679,204.2250042,0,-38.5420247,267.0900931,0.071866667,11.12972077,2.22E-16,2.777777778,3.174938037,23.35832815,5.824404498,0,0,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.45978
NIFSUT,CC1=NC=CN1,Zn,1,146.7274789,-5.555555556,-48.44444444,0,1.985146605,-5.871720679,204.2250042,0,-38.5420247,267.0900931,0.071866667,11.12972077,2.22E-16,2.777777778,3.174938037,23.35832815,5.824404498,0,0,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.46658
NIFTAA,CC1=NC=CN1,Zn,1,146.7274789,-5.555555556,-48.44444444,0,1.985146605,-5.871720679,204.2250042,0,-38.5420247,267.0900931,0.071866667,11.12972077,2.22E-16,2.777777778,3.174938037,23.35832815,5.824404498,0,0,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.47696
NIGBOW,C1=CC(=CC=C1C2=CC=C(C=C2)C(=O)O)C(=O)O,V,3.374485597,173.1150206,1,-45.5,4.75,37.63945578,2.885487528,-50.24567372,530.5430741,-205.9892564,208.2792469,-1.999238776,-13.72631812,-1.116666667,0.305555556,-0.675512816,-14.10257714,0,11.12690298,12.84127362,23,50.9415,179,3.6,12.4,51,6.746,6,0.6405
NIHBAI,C(=O)O,Fe,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,26,55.84,194,4.06,8.4,15,7.902,7.874,0.23984
NIHBAI01,C(=O)O,Fe,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,26,55.84,194,4.06,8.4,15,7.902,7.874,0.24478
NIHBAI02,C(=O)O,Fe,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,26,55.84,194,4.06,8.4,15,7.902,7.874,0.25556
NIHBEM,C(=O)O,Fe,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,26,55.84,194,4.06,8.4,15,7.902,7.874,0.24366
NIHBEM01,C(=O)O,Fe,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,26,55.84,194,4.06,8.4,15,7.902,7.874,0.25104
NIHBEM02,C(=O)O,Fe,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,26,55.84,194,4.06,8.4,15,7.902,7.874,0.27012
NIHBIQ,C(=O)O,Fe,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,26,55.84,194,4.06,8.4,15,7.902,7.874,0.28306
NIHBIQ01,C(=O)O,Fe,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,26,55.84,194,4.06,8.4,15,7.902,7.874,0.28816
NIHBIQ02,C(=O)O,Fe,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,26,55.84,194,4.06,8.4,15,7.902,7.874,0.29868
NIJTOR,C1=C(SC(=C1)C(=O)O)C(=O)O,Co,5.619047619,144.6504787,6.536296296,-34.58864198,-30.04246914,33.76701875,-31.83165219,17.1281794,289.8112614,15.3797224,-8.112786327,-1.919036,-18.63677144,-0.574554906,-0.58680776,2.971853306,93.98528538,9.754294387,0,2.548518519,27,58.93319,192,4.3,7.5,64,7.881,8.86,0.1086
NIJVAF,C1=C(SC(=C1)C(=O)O)C(=O)O,Cd,5.619047619,144.6504787,6.536296296,-34.58864198,-30.04246914,33.76701875,-31.83165219,17.1281794,289.8112614,15.3797224,-8.112786327,-1.919036,-18.63677144,-0.574554906,-0.58680776,2.971853306,93.98528538,9.754294387,0,2.548518519,48,112.41,158,4.33,7.2,-70,8.994,8.69,0.1878
NIKVAH,C1=C(NN=C1C(=O)O)C(=O)O,Zr,5.243589744,160.8742979,0.333333333,-28.11111111,-28.88888889,24.33333333,-10.70679012,97.9253843,183.2765859,-111.8645147,102.3498192,-1.696137333,-4.676374281,-1.126984127,0.957264957,1.504421961,76.98017949,5.693927995,0,0.949074074,40,91.22,186,3.64,17.9,41,6.634,6.52,0.40714
NIKYOW,C(=O)O,Fe,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,26,55.84,194,4.06,8.4,15,7.902,7.874,0.2201
NIKYOW01,C(=O)O,Fe,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,26,55.84,194,4.06,8.4,15,7.902,7.874,0.22688
NIKYOW02,C(=O)O,Fe,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,26,55.84,194,4.06,8.4,15,7.902,7.874,0.24176
NIKYUC,C(=O)O,Fe,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,26,55.84,194,4.06,8.4,15,7.902,7.874,0.25566
NIKYUC01,C(=O)O,Fe,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,26,55.84,194,4.06,8.4,15,7.902,7.874,0.26368
NIKYUC02,C(=O)O,Fe,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,26,55.84,194,4.06,8.4,15,7.902,7.874,0.27816
NIKZAJ,C(=O)O,Fe,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,26,55.84,194,4.06,8.4,15,7.902,7.874,0.21506
NIKZAJ01,C(=O)O,Fe,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,26,55.84,194,4.06,8.4,15,7.902,7.874,0.22366
NIKZAJ02,C(=O)O,Fe,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,26,55.84,194,4.06,8.4,15,7.902,7.874,0.23744
NIKZEN,C(=O)O,Fe,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,26,55.84,194,4.06,8.4,15,7.902,7.874,0.25342
NIKZEN01,C(=O)O,Fe,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,26,55.84,194,4.06,8.4,15,7.902,7.874,0.25798
NIKZEN02,C(=O)O,Fe,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,26,55.84,194,4.06,8.4,15,7.902,7.874,0.2688
NIMRAD,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,Cu,6.939393939,152.6444687,5.326530612,-48.48979592,-59.26530612,46.31972789,-18.31292517,539.7217501,-54.9712958,-55.01681737,15.28189589,-4.208271429,-17.17443023,-0.918367347,1.734693878,2.188865482,81.72840318,0,0,2.699722222,29,63.55,140,4.48,6.7,119,7.726,8.933,0.15424
NINVAI,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,Fe,6.939393939,152.6444687,5.326530612,-48.48979592,-59.26530612,46.31972789,-18.31292517,539.7217501,-54.9712958,-55.01681737,15.28189589,-4.208271429,-17.17443023,-0.918367347,1.734693878,2.188865482,81.72840318,0,0,2.699722222,26,55.84,194,4.06,8.4,15,7.902,7.874,0.47422
NIPFUQ,C1=CC(=CC=C1C(=O)O)OC2=CC=C(C=C2)C(=O)O,Zn,3.81712963,185.3665294,1.750297265,-61.79310345,34.89179548,36.66115075,-6.680076628,-113.0903355,355.1154057,-315.5260643,121.3910449,-3.370697979,-13.30086095,-1.511296076,-0.034284582,-0.011326782,-1.016590183,11.49902367,11.49902367,11.88033846,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.2556
NIQXUH,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,Cu,6.939393939,152.6444687,5.326530612,-48.48979592,-59.26530612,46.31972789,-18.31292517,539.7217501,-54.9712958,-55.01681737,15.28189589,-4.208271429,-17.17443023,-0.918367347,1.734693878,2.188865482,81.72840318,0,0,2.699722222,29,63.55,140,4.48,6.7,119,7.726,8.933,0.1549
NIRCID,C1=CN=CC=C1C2=CC=NC=C2,Co,2.5,116.6028796,-28.08,-29.42,1.69,-3.111111111,-2.666666667,87.61725472,77.00815584,-168.53654,-97.35287001,-0.031066,5.60363627,-0.325294118,0.585,-6.11030994,23.35832815,0,11.12690298,7.925925926,27,58.93319,192,4.3,7.5,64,7.881,8.86,0.34398
NIRCUP,C1=CN=CC=C1C2=CC=NC=C2,Co,2.5,116.6028796,-28.08,-29.42,1.69,-3.111111111,-2.666666667,87.61725472,77.00815584,-168.53654,-97.35287001,-0.031066,5.60363627,-0.325294118,0.585,-6.11030994,23.35832815,0,11.12690298,7.925925926,27,58.93319,192,4.3,7.5,64,7.881,8.86,0.34304
NIRSAL,C1=CN=CC=C1C2=CC=NC=C2,Zn,2.5,116.6028796,-28.08,-29.42,1.69,-3.111111111,-2.666666667,87.61725472,77.00815584,-168.53654,-97.35287001,-0.031066,5.60363627,-0.325294118,0.585,-6.11030994,23.35832815,0,11.12690298,7.925925926,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.22938
NIWYEZ,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,Zn,6.939393939,152.6444687,5.326530612,-48.48979592,-59.26530612,46.31972789,-18.31292517,539.7217501,-54.9712958,-55.01681737,15.28189589,-4.208271429,-17.17443023,-0.918367347,1.734693878,2.188865482,81.72840318,0,0,2.699722222,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.4339
NIWYID,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,Zn,6.939393939,152.6444687,5.326530612,-48.48979592,-59.26530612,46.31972789,-18.31292517,539.7217501,-54.9712958,-55.01681737,15.28189589,-4.208271429,-17.17443023,-0.918367347,1.734693878,2.188865482,81.72840318,0,0,2.699722222,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.33072
NIWYOJ,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,Zn,6.939393939,152.6444687,5.326530612,-48.48979592,-59.26530612,46.31972789,-18.31292517,539.7217501,-54.9712958,-55.01681737,15.28189589,-4.208271429,-17.17443023,-0.918367347,1.734693878,2.188865482,81.72840318,0,0,2.699722222,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.48678
NIZCUX,C1=CC(=CC(=C1)C(=O)O)C(=O)O,Cu,5.956521739,122.4808275,8.061728395,-24.37037037,-14.81481481,33.38957476,-5.769547325,128.7722934,4.396809432,-139.4970291,56.05095496,-2.387660494,-13.6613542,-1.152006173,0.402039721,0.602016249,75.66463763,0,0,5.195555556,29,63.55,140,4.48,6.7,119,7.726,8.933,0.03518
NIZNOC,CC(=O)O,Y,6.089439787,146.7274789,1,-48,0,23.84722222,-43.27777778,0,0,-42.03469954,0,0.47401875,1.412091599,4,0.983015531,15.82330225,23.35832815,0,0,0,39,88.90584,219,3.19,22.7,30,6.217,4.47,0.71428
NODHUM,C1=CN=CC=C1C2=CC=NC=C2,Cu,2.5,116.6028796,-28.08,-29.42,1.69,-3.111111111,-2.666666667,87.61725472,77.00815584,-168.53654,-97.35287001,-0.031066,5.60363627,-0.325294118,0.585,-6.11030994,23.35832815,0,11.12690298,7.925925926,29,63.55,140,4.48,6.7,119,7.726,8.933,0.10518
NODKAT,C[C@]1(CC[C@@H](C1(C)C)C(=O)O)C(=O)O,In,3.366207951,74.3426132,35.36,-73.52,-17.28,52.68552469,-13.46040123,31.78155834,485.8972351,654.8868704,1179.654679,-2.030144,-24.33625277,-0.604705882,-0.421651376,9.732241424,38.68104163,0,0,0,49,114.818,193,3.1,9.7,29,5.786,7.31,0.22266
NODKUN,C1=CC(=CC=C1C(=O)O)OC2=CC=C(C=C2)C(=O)O,In,3.81712963,185.3665294,1.750297265,-61.79310345,34.89179548,36.66115075,-6.680076628,-113.0903355,355.1154057,-315.5260643,121.3910449,-3.370697979,-13.30086095,-1.511296076,-0.034284582,-0.011326782,-1.016590183,11.49902367,11.49902367,11.88033846,49,114.818,193,3.1,9.7,29,5.786,7.31,0.59594
NODTEH,C1=CC(=CC=C1C(=O)O)C(=O)O,Zn,4.874396135,156.4726219,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,0,0,5.022962963,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.75044
NODTOR,C1=CC(=CC=C1C(=O)O)C(=O)O,Zn,4.874396135,156.4726219,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,0,0,5.022962963,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.75272
NOFDUI,C[C@]1(CC[C@@H](C1(C)C)C(=O)O)C(=O)O,Co,3.366207951,74.3426132,35.36,-73.52,-17.28,52.68552469,-13.46040123,31.78155834,485.8972351,654.8868704,1179.654679,-2.030144,-24.33625277,-0.604705882,-0.421651376,9.732241424,38.68104163,0,0,0,27,58.93319,192,4.3,7.5,64,7.881,8.86,0.25874
NOHFOG,C1=CC(=C2C(=CC=C(C2=C1C(=O)O)C(=O)O)C(=O)O)C(=O)O,Er,6.347578348,179.8989224,21.44,-39.52,10.4,66.6982716,-20.88493827,-118.732028,199.9879598,38.09753121,-625.784204,-3.688928,0.887900253,-0.921111111,-0.144615385,2.107757488,26.37317045,0,0,3.746787604,68,167.26,235,3.1,22.7,30,6.108,9.07,0.23414
NORCIJ,C1=C(C=NC=C1C(=O)O)C(=O)O,Zn,6.222222222,137.7136747,-4.211072664,-30.1349481,-11.15570934,27.39600154,-14.94579008,268.30865,-142.4357142,-30.12566296,91.82694363,-1.284416609,-24.15715809,-0.47321322,1.258362168,-0.123804066,79.5168395,0,0,1.053240741,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.1947
NORQES,C1=CC(=C(N=C1)C(=O)O)C(=O)O,Sc,12.02898551,75.29488546,11.84775087,-1.429065744,28.06920415,27.25874664,-10.47520185,-214.1990417,-240.3304174,-104.8617421,-316.4595498,-0.765078547,-2.882426646,-0.730744585,-1.265081992,0.791278768,23.35832815,0,0,2.564166667,21,44.95591,211,3.34,17.8,18,6.561,2.99,0.01556
NOWYAC,C1=CC(=C(C=C1C(=O)O)N)C(=O)O,In,5.821548822,115.1665639,14.01,-34.97,38.92,35.20111111,-14.48555556,-280.433781,224.6625939,4.290158193,-54.96179564,-1.068,-18.95587204,-1.0925,-0.913030303,4.203716805,-6.706334219,0,0,3.481203704,49,114.818,193,3.1,9.7,29,5.786,7.31,0.48672
