mof,AATS8Z,ATSC2d,ATSC4d,ATSC8d,ATSC1p,ATSC3p,ATSC1i,AATSC0m,AATSC7i,GATS3c,GATS8c,GATS4dv,GATS1p,SpMAD_Dzm,MINdO,AETA_eta_FL,ZMIC1,piPC10,GGI10,Diameter,AtomicNumber,AtomicMass,AtomicRadius,Mulliken EN,Polarizability,Electron affinity,IonizationEnergy,Density,Mr,Boiling point,Permittivity,LogP,HBD,HBA,MPC,pH,Temperature,Time,Target
AQIXUV_clean,10.5,-4.444444444,0.666666667,1.333333333,-0.31398036,-1.116558424,-6.610022165,31.25523869,-0.746347451,0.968377985,1.84926662,0.821428571,0.948118518,5.191873355,10.85259827,0.323814601,38.19998711,6.305818978,0,9,28,58.6934,163,4.4,6.8,112,7.64,8.912,73.0938,153,36.7,-1.01,0,1,0.22,,80,72,0.348764
HEDTER_clean,20.86111111,-6.715130341,-14.58478904,-19.24563289,-0.297960246,0.518794409,-12.13568424,30.26919466,0.371766541,1.219678523,0.665197014,1.049143193,0.875075544,10.50091656,10.85259827,0.324315753,97.38012052,8.625332655,0.197122743,16,28,58.6934,163,4.4,6.8,112,7.64,8.912,73.0938,153,36.7,-1.01,0,1,0.22,,95,72,0.0868251
ALIXOJ_clean,22,-8.520087655,-4.252739226,-0.50109569,1.965069601,-5.480266785,11.69965016,35.37948663,-0.101211489,0.574653159,1.160452412,1.049316454,0.801311318,7.78030274,11.11890305,0.284808027,62.1534993,7.245688501,0,10,28,58.6934,163,4.4,6.8,112,7.64,8.912,73.0938,153,36.7,-1.01,0,1,0.22,,105,72,0.523783
ILIMOH_clean,16.04,-1.025147929,-2.25739645,-1.536982249,-0.2483219,-0.845769697,-5.751253271,30.94378695,0.15204946,0.785457991,0.471549777,1.166901096,0.92072455,5.441747594,10.85259827,0.330338376,37.0080881,7.195714657,0,10,28,58.6934,163,4.4,6.8,112,7.64,8.912,73.0938,153,36.7,-1.01,0,1,0.22,,120,48,0.201743
ILIMUN_clean,16.04,-1.025147929,-2.25739645,-1.536982249,-0.2483219,-0.845769697,-5.751253271,30.94378695,0.15204946,0.785457991,0.471549777,1.166901096,0.92072455,5.441747594,10.85259827,0.330338376,37.0080881,7.195714657,0,10,28,58.6934,163,4.4,6.8,112,7.64,8.912,41.052,81.6,37.5,-0.34,0,1,0.26,,120,48,0.194606
FIHRIZ_clean,8,-5.111111111,0.888888889,1.777777778,0.82618979,-2.226927701,4.879682183,36.15315736,0.291639412,0.64561009,3.762916526,1.380681818,0.825533373,4.356591063,10.33465372,0.298157506,33.93016113,0,0,7,28,58.6934,163,4.4,6.8,112,7.64,8.912,87.12,165,37.8,-0.77,0,1,0.25,,120,72,0.422622
HOXSUK_clean,19.77443609,-4.165680473,9.727810651,-14.01183432,3.268031523,-0.876024338,19.72004287,31.36778926,-0.125667478,0.532246723,0.624067729,1.060692391,0.702476844,11.38412408,11.70585842,0.301828647,152.255181,10.6463994,0.644015917,17,28,58.6934,163,4.4,6.8,112,7.64,8.912,73.0938,153,36.7,-1.01,0,1,0.22,,120,72,0.323794
KIYMIP_clean,15.0001605,-2.32,-3.54,0,-0.312419267,-0.146509697,-6.672990632,31.17136264,1.924855082,0.904965454,1.147085137,0.891739675,0.9398942,3.991975457,10.85259827,0.336279042,31.98506523,5.731873777,0,7,28,58.6934,163,4.4,6.8,112,7.64,8.912,18.015,100,78.5,-1.38,1,1,0.82,,140,40,0.0270048
EXOTOB_clean,14.71428571,-0.333333333,2.916666667,2.333333333,-0.915396888,-1.22162799,-20.7600026,29.897114,0.02074211,1.017525685,0.418739067,1.1206606,0.970236091,6.660301716,10.85259827,0.337448716,61.45413752,8.213805089,0,10,28,58.6934,163,4.4,6.8,112,7.64,8.912,32.042,64.7,32.7,-0.77,1,1,0.32,,140,48,0.838581
RUFDUT_clean,5.133333333,-11.30484694,2.455357143,3.100765306,-2.487163497,-12.00610861,0.262683886,73.75532139,-0.068545666,1.098437451,0.759934881,1.056706923,1.732423771,4.227007247,11.03603458,0.214389861,40.70029791,0,0,7,28,58.6934,163,4.4,6.8,112,7.64,8.912,73.0938,153,36.7,-1.01,0,1,0.22,,140,72,0.153328
UXIQOJ_clean,25.95833333,-7.356401384,2.429065744,-22.40138408,1.998875051,-3.762597309,11.87713613,34.06980826,0.207515218,0.577354507,1.740937569,1.061101974,0.751449586,6.949929116,11.12846099,0.292862615,67.86342603,7.539268051,0,9,28,58.6934,163,4.4,6.8,112,7.64,8.912,73.0938,153,36.7,-1.01,0,1,0.22,1,140,72,0.412376
HUYXOP_clean,20.5,-7.160493827,-3.037037037,-4.691358025,-0.93396185,-1.0333257,-20.14409822,31.06329281,0.168848918,0.937957144,1.281205344,0.930811613,0.97415642,7.279980831,10.85259827,0.32227773,50.95060379,7.913795303,0.075498419,13,28,58.6934,163,4.4,6.8,112,7.64,8.912,73.0938,153,36.7,-1.01,0,1,0.22,,140,96,0.0431095
WARJAC_clean,1,-2.484693878,-3.408163265,0.617346939,0.288470347,-0.080102248,-4.018579924,30.71535894,0.222446697,0.470547458,1.10E-11,1.270024272,0.951272265,3.765988483,10.09892668,0.298668529,27.69476573,0,0,6,28,58.6934,163,4.4,6.8,112,7.64,8.912,18.015,100,78.5,-1.38,1,1,0.82,14,150,72,0.414363
EXALAR_clean,21.22222222,-2.887573964,-1.538461538,0.047337278,-1.707882153,-0.634774431,-23.24841124,35.4729256,-0.005302555,0.745302138,1.409732737,1.049236919,1.467346391,6.172894632,10.85259827,0.254373639,31.46593564,4.80811103,0,9,28,58.6934,163,4.4,6.8,112,7.64,8.912,18.015,100,78.5,-1.38,1,1,0.82,,160,48,0.511563
FIBFUS_clean,18.25,-12.57844991,13.16824197,-0.629489603,-1.885631108,-9.918238537,-41.91416781,31.52987797,0.521153982,0.778534952,0.986558203,0.980648591,1.023664548,12.15224011,10.85259827,0.31056551,86.18668838,8.911435138,0.301181512,18,28,58.6934,163,4.4,6.8,112,7.64,8.912,18.015,100,78.5,-1.38,1,1,0.82,,160,72,0.0910754
KUJNEJ_clean,22.30769231,-4.767361111,-1.626736111,-0.685763889,0.414690494,-1.272218524,0.163673221,33.12236148,-0.122149832,0.65728106,3.085541489,1.09034788,0.849689184,5.220608776,10.63873551,0.316205373,37.00025104,6.423399144,0,9,28,58.6934,163,4.4,6.8,112,7.64,8.912,32.042,64.7,32.7,-0.77,1,1,0.32,14,160,72,1.02504
VOCCOH_clean,25.2962963,-5.356401384,0.605536332,-5.892733564,1.998875051,-2.756173024,11.87713613,34.06980826,-0.256290082,0.59579785,1.353454391,1.084169408,0.751449586,6.826554115,11.08029914,0.293525933,67.86342603,7.423820278,0,9,28,58.6934,163,4.4,6.8,112,7.64,8.912,18.015,100,78.5,-1.38,1,1,0.82,14,160,72,0.249316
AGUWUV_clean,1,-0.457777778,-2.364444444,0.751111111,-0.185062338,-0.280116446,-0.753859381,29.3165186,0.116840525,0.96166129,0.354948285,0.915291456,0.984262838,3.399587787,10.85259827,0.335447903,23.71196812,5.041962354,0,6,28,58.6934,163,4.4,6.8,112,7.64,8.912,18.015,100,78.5,-1.38,1,1,0.82,,160,96,0.141192
UZAFIL_clean,8,-4.08,0.16,0.64,0.11351431,-0.330160924,0.597523727,41.58715809,0.171450057,0.729771116,4.452180051,1.052317655,1.401743748,5.542360436,9.896551871,0.179646536,27.48366657,0,0,7,28,58.6934,163,4.4,6.8,112,7.64,8.912,18.015,100,78.5,-1.38,1,1,0.82,,170,72,0.105868
PUWCOZ_clean,1,-11.26315789,-18.033241,2.808864266,2.114477685,-12.91776747,12.47096484,39.93455714,0.743356304,0.54781923,0,1.089730262,1.023413955,6.283869509,11.7685856,0.155807005,61.09752028,4.691347882,0,6,28,58.6934,163,4.4,6.8,112,7.64,8.912,18.015,100,78.5,-1.38,1,1,0.82,,180,40,0.138342
POKGEC_clean,1,-4.836734694,-1.285714286,1.530612245,1.22017302,-2.855387314,7.048205643,35.1171682,1.00856117,0.597938845,0,1.210144928,0.793673939,4.855187367,10.56470522,0.29112234,43.31347594,0,0,6,28,58.6934,163,4.4,6.8,112,7.64,8.912,18.015,100,78.5,-1.38,1,1,0.82,14,180,72,0.1140779
MURBEI_clean,25.95833333,-7.356401384,2.429065744,-22.40138408,1.998875051,-3.762597309,11.87713613,34.06980826,0.207515218,0.577354507,1.740937569,1.061101974,0.751449586,6.949929116,11.12846099,0.292862615,67.86342603,7.539268051,0,9,49,114.818,193,3.1,9.7,29,5.786,7.31,101.147,177,9.2,-0.52,0,1,0.2,1,85,120,0.735547
NAYZUK_SL,5.666666667,0.375,-11.25,3.375,1.139410675,-0.37264957,6.871726703,33.988018,0.768685409,0.635937955,3.534670963,1.060665486,0.752368193,4.650793726,10.94863898,0.300999082,45.08220626,6.678965937,0,7,49,114.818,193,3.1,9.7,29,5.786,7.31,18.015,100,78.5,-1.38,1,1,0.82,14,100,72,0.2506678
EXOFIH_clean,6.6,-0.875,-11.25,5.625,1.607785695,-1.434921216,9.126289891,33.54745824,0.545881603,0.654480144,2.065628301,1.043013891,0.767698689,5.365693136,10.77848781,0.288201079,54.15839793,0,0,7,49,114.818,193,3.1,9.7,29,5.786,7.31,87.12,165,37.8,-0.77,0,1,0.25,1,105,36,0.309758
CORZIU_clean,24.45454545,-6.485207101,2.816568047,-0.520710059,0.579906086,-2.631913307,-2.219821455,33.14799302,0.187822233,0.758844138,1.534804589,1.288328729,0.863116802,6.108594812,10.64746543,0.311820279,40.22630072,7.087586759,0.066115702,11,49,114.818,193,3.1,9.7,29,5.786,7.31,73.0938,153,36.7,-1.01,0,1,0.22,2.4,105,96,0.980543
EHODOV_SL,23.25925926,-7.023781213,-0.221165279,-5.7039239,0.696662665,-2.145815761,3.918123027,34.83832983,0.074795863,0.833040757,0.805868816,1.356171833,0.877061389,6.735533315,10.67543521,0.30524312,48.66747149,6.638792731,0.082440567,12,49,114.818,193,3.1,9.7,29,5.786,7.31,73.0938,153,36.7,-1.01,0,1,0.22,,120,48,0.3686979
PUZLAZ_clean,1,-2.973333333,-3.382222222,0.537777778,1.530571154,-5.553225414,6.476948229,63.03764033,1.335610408,0.598416783,0,1.077299221,0.635053582,3.402785684,10.25434335,0.260281625,32.07349969,0,0,6,49,114.818,193,3.1,9.7,29,5.786,7.31,73.0938,153,36.7,-1.01,0,1,0.22,,120,72,0.531641
BEFGEA_manual,16.81818182,-12.11418685,7.152249135,7.837370242,2.04876031,-3.769315624,12.38648055,32.94325277,-0.330574364,0.573957074,0.79091139,1.075410922,0.757516053,9.615210349,11.19423781,0.302594029,94.96151371,8.707717989,0.297520661,14,49,114.818,193,3.1,9.7,29,5.786,7.31,73.0938,153,36.7,-1.01,0,1,0.22,1,130,24,0.972769
XUDYOM_clean,15.0001605,-4,1,0,0.083798077,-0.18517998,-0.399467548,37.64590369,0.242079625,0.287748394,1.147085137,2.572289157,1.196257359,2.327434341,9.099537037,0.284161242,23,0,0,3,49,114.818,193,3.1,9.7,29,5.786,7.31,73.0938,153,36.7,-1.01,0,1,0.22,,130,48,0.180405
REYJEM_clean,24.1641791,-23.5083737,7.440276817,-37.4350173,2.254521378,-15.37328502,11.88118097,36.40723837,0.375295895,0.818773528,1.066704848,1.124521324,0.966247095,13.0965343,11.80053991,0.278447818,127.5590107,7.299290482,1.288031833,14,49,114.818,193,3.1,9.7,29,5.786,7.31,73.0938,153,36.7,-1.01,0,1,0.22,2,160,24,0.7772276
FAHQIQ_clean,21.84615385,-7.265306122,0.326530612,1.265306122,1.136916934,-2.346142607,6.872833699,34.22076092,-0.462133623,0.599579258,1.695582929,1.18173913,0.787196274,6.393758078,10.70309043,0.302822927,51.05277609,7.087586759,0.066115702,11,49,114.818,193,3.1,9.7,29,5.786,7.31,18.015,100,78.5,-1.38,1,1,0.82,,160,72,0.579412
FEYDET_clean,1,-4.836734694,-1.285714286,1.530612245,1.22017302,-2.855387314,7.048205643,35.1171682,1.00856117,0.597938845,0,1.210144928,0.793673939,4.855187367,10.56470522,0.29112234,43.31347594,0,0,6,49,114.818,193,3.1,9.7,29,5.786,7.31,18.015,100,78.5,-1.38,1,1,0.82,,160,85,0.155795
MAYJOM_clean,8,-5.111111111,0.888888889,1.777777778,0.82618979,-2.226927701,4.879682183,36.15315736,0.291639412,0.64561009,3.762916526,1.380681818,0.825533373,4.356591063,10.33465372,0.298157506,33.93016113,0,0,7,49,114.818,193,3.1,9.7,29,5.786,7.31,18.015,100,78.5,-1.38,1,1,0.82,3.8,220,72,0.350354
TAGTIH_clean,1,-2.973333333,-3.382222222,0.537777778,0.291516411,0.197974972,1.056322927,35.01026736,0.88073313,0.534131754,0,1.406698565,0.975959681,3.765325796,10.15017668,0.293550056,29.9898247,0,0,6,12,24.305,173,3.75,10.6,-40,7.646,1.74,87.12,165,37.8,-0.77,0,1,0.25,,100,120,0.875464
ORUKET_clean,23,-8.553633218,16.34948097,0.519031142,-10.04826134,-14.64343365,-15.97469302,49.65897886,-0.084901754,0.732577445,1.147085137,1.179013167,1.761840542,10.00695845,11.86300379,0.279370161,155.3228885,8.366937002,1.434955617,16,12,24.305,173,3.75,10.6,-40,7.646,1.74,87.12,165,37.8,-0.77,0,1,0.25,2,100,192,0.692279
GIQZIQ_clean,20.8,-5.625,-1.25,-3.375,1.139410675,-2.38549814,6.871726703,33.988018,0.274081936,0.593341485,2.614602304,1.147963057,0.752368193,5.135102172,10.72566599,0.299009126,45.08220626,6.577317921,0,9,12,24.305,173,3.75,10.6,-40,7.646,1.74,73.0938,153,36.7,-1.01,0,1,0.22,,110,24,0.291273
LEVNOQ_clean,20.8,-5.625,-1.25,-3.375,1.139410675,-2.38549814,6.871726703,33.988018,0.274081936,0.593341485,2.614602304,1.147963057,0.752368193,5.135102172,10.72566599,0.299009126,45.08220626,6.577317921,0,9,12,24.305,173,3.75,10.6,-40,7.646,1.74,73.0938,153,36.7,-1.01,0,1,0.22,,110,24,0.3941973
VOGTIV_clean_h,8,-3.08,-7.4,1.96,1.534085493,-2.638470888,8.764936568,36.66212565,0.397214969,0.937721866,2.448472394,1.002665245,0.737240597,4.515574875,10.43659817,0.292136076,38.64260771,0,0,7,12,24.305,173,3.75,10.6,-40,7.646,1.74,72.106,66,7.6,0.46,0,1,0.28,14,110,72,0.642343
TIXVON_clean,23.25925926,-7.023781213,-0.221165279,-5.7039239,0.696662665,-2.145815761,3.918123027,34.83832983,0.074795863,0.833040757,0.805868816,1.356171833,0.877061389,6.735533315,10.67543521,0.30524312,48.66747149,6.638792731,0.082440567,12,12,24.305,173,3.75,10.6,-40,7.646,1.74,87.12,165,37.8,-0.77,0,1,0.25,14,120,48,0.396758
NAWKII_clean,20.8,-5.625,-1.25,-3.375,1.139410675,-2.38549814,6.871726703,33.988018,0.274081936,0.593341485,2.614602304,1.147963057,0.752368193,5.135102172,10.72566599,0.299009126,45.08220626,6.577317921,0,9,12,24.305,173,3.75,10.6,-40,7.646,1.74,73.0938,153,36.7,-1.01,0,1,0.22,,120,72,0.365337
VAGTAA_clean,8,-3.08,-7.4,1.96,1.534085493,-2.638470888,8.764936568,36.66212565,0.397214969,0.937721866,2.448472394,1.002665245,0.737240597,4.515574875,10.43659817,0.292136076,38.64260771,0,0,7,12,24.305,173,3.75,10.6,-40,7.646,1.74,73.0938,153,36.7,-1.01,0,1,0.22,11,120,72,0.554701
OBIBAF_clean,14.66666667,-9.333333333,-12.33333333,6,0.701939802,-6.330363636,3.417803771,35.73611141,-0.092410552,0.833610652,0.532976541,1.117981829,1.008977392,12.21758198,11.1920988,0.277939393,85.53796222,7.826817168,0.495255586,18,12,24.305,173,3.75,10.6,-40,7.646,1.74,87.12,165,37.8,-0.77,0,1,0.25,,120,120,0.481851
TAGTUT_clean,20.8,-5.625,-1.25,-3.375,1.139410675,-2.38549814,6.871726703,33.988018,0.274081936,0.593341485,2.614602304,1.147963057,0.752368193,5.135102172,10.72566599,0.299009126,45.08220626,6.577317921,0,9,12,24.305,173,3.75,10.6,-40,7.646,1.74,87.12,165,37.8,-0.77,0,1,0.25,,120,120,0.68062
TAGVAB_clean,8,-5.111111111,0.888888889,1.777777778,0.82618979,-2.226927701,4.879682183,36.15315736,0.291639412,0.64561009,3.762916526,1.380681818,0.825533373,4.356591063,10.33465372,0.298157506,33.93016113,0,0,7,12,24.305,173,3.75,10.6,-40,7.646,1.74,105.14,268.8,33,-1.43,3,3,0.31,,120,120,0.77973
AZAVOO_clean,18.45,-2.4,19.2,-19.2,4.096128214,-1.247519965,24.78154233,32.641811,-0.175750747,0.55723264,0.485615384,1.063968121,0.735230166,11.46158963,12.07987285,0.301112063,171.525739,10.06813695,1.486378941,15,12,24.305,173,3.75,10.6,-40,7.646,1.74,18.015,100,78.5,-1.38,1,1,0.82,,180,24,0.280061
WUCRUH_clean,1,-4.836734694,-1.285714286,1.530612245,1.22017302,-2.855387314,7.048205643,35.1171682,1.00856117,0.597938845,0,1.210144928,0.793673939,4.855187367,10.56470522,0.29112234,43.31347594,0,0,6,26,55.847,194,4.06,8.4,15,7.902,7.874,18.015,100,78.5,-1.38,1,1,0.82,14,180,48,0.111743
