mof,AATS7d,AATS8d,AATS8m,AATS5p,ATSC2d,ATSC3p,AATSC6dv,AATSC2s,AATSC0Z,GATS3c,GATS2dv,GATS7m,GATS1se,SpMAD_Dzm,AXp-2dv,NaasC,AMID_h,piPC3,piPC10,GGI10,AtomicNumber,AtomicMass,AtomicRadius,Mulliken EN,Polarizability,Electron affinity,IonizationEnergy,Density,Mr,Boiling point,Permittivity,LogP,HBD,HBA,MPC,pH,Temperature,Time,Target
FIHFAF_clean,2.336871941,2.241404418,53.11604345,0.444612905,-1.16,-0.422972372,0.413415537,0.316746032,7.84,0.866843028,0.917284367,1.149391391,1.252994012,1.836026561,0.122471518,1,1.261923783,3.107944264,0,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,,150,60,1.21214
QOPPES_clean,1.666666667,1,16.126992,0.849837329,-5.111111111,-2.226927701,3.738271605,1.27994091,7.728395062,0.64561009,0.597902098,0.527109885,0.879500501,4.356591063,0.136728462,2,0.568931696,3.876395828,0,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,11,150,65,0.967554
ILOTOT_clean,2.551724138,2.72,59.33553584,1.157149842,-6.496383958,-1.203840827,1.734326396,0.586915989,7.831689678,0.945957744,0.859644475,0.887047963,0.855666916,9.554286735,0.15192054,4,0.474112864,4.471638793,5.114244277,0.082440567,27,58.9332,192,4.3,7.5,64,7.881,8.86,32.042,64.7,32.7,-0.77,1,1,0.32,14,150,72,1.43009
BURJOO_clean,3.04,2.428571429,51.70665914,1.306592845,-1.832840237,-1.522806969,-0.399885474,-0.067606799,6.479289941,0.848600766,0.941690023,1.012837932,0.810225129,5.501315634,0.13917605,4,0.599266024,4.547276208,7.195714657,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,150,96,1.36621
NOQKOV_clean,1,2.241404418,53.11604345,0.714538745,-0.706666667,-0.727331118,0.634920635,1.10978836,7.422222222,0.728546116,0.552884615,0,1.134328984,3.667541833,0.115763226,2,0.983942195,3.836760521,0,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,11,160,12,1.06467
ANIDIL_clean,2.588235294,2.428571429,51.70665914,1.112696737,-4.714625446,-1.396955745,0.178876079,-0.014139913,6.639714625,0.838828755,1.177561753,0.949581728,0.78031827,6.520667727,0.187604061,2,0.266461167,4.069026754,5.432902891,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,11,160,48,1.49981
HABZEQ_clean,1.333333333,1,13.1048064,0.953465492,-2.836734694,-1.848963029,0.653948536,1.521768707,7.551020408,0.656883384,0.527536232,1.289393683,0.97234548,4.864515893,0.127420032,3,0.684096261,4.147095128,0,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,160,72,1.65675
KAVNIH_clean,1.565217391,1.222222222,6.83872,1.421053086,7.2,1.191764345,-1.582857143,0.759604938,6.906666667,0.662531485,0.554697987,1.280186983,0.767871742,4.974144049,0.139108522,2,0.344583427,4.92906364,8.247929005,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,79.1,115.2,12.3,0.65,0,1,0.19,,160,72,1.03874
MUVROM_clean,1,1,1.016064,1.115081704,-4.836734694,-2.855387314,0.274376417,1.54399093,7.551020408,0.597938845,0.568115942,2.437880496,0.97234548,4.855187367,0.129261705,3,0.68388361,4.123093976,0,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,,160,72,1.42791
VIZQEC_clean,2.666666667,2.806451613,78.97663294,1.303660333,-8.605619147,-4.624107983,0.828282828,1.046002617,11.24869927,0.615873389,0.620657277,0.78498284,0.681313321,5.821587555,0.191005604,4,0.59956343,4.677490848,6.638792731,0.082440567,27,58.9332,192,4.3,7.5,64,7.881,8.86,32.042,64.7,32.7,-0.77,1,1,0.32,,160,72,1.25555
VUHGAH_clean,2.137254902,1.823529412,28.15853376,1.383189914,-4.876337693,-1.657155806,-0.562223768,0.326521007,6.936979786,0.85022021,0.975770061,1.367378701,0.888012479,5.418968151,0.13734985,3,0.623376646,4.649187071,7.195714657,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,160,72,1.27228
XADDOX_clean,1,1,1.016064,0.946005319,-4.111111111,-2.226927701,0.485890653,1.284214414,7.728395062,0.633909222,0.590034965,1.956906782,0.879500501,4.157505902,0.136944358,2,0.569045616,3.876395828,0,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,32.042,64.7,32.7,-0.77,1,1,0.32,,160,72,1.21878
XULDOZ_clean,2.301886792,2.292929293,46.80129114,1.181225375,-4.183391003,-1.998630092,-0.899862382,0.987046725,8.127643214,0.775347992,0.685035731,1.290673118,0.887035535,11.84484138,0.150472659,6,0.573318781,4.757891273,5.298942171,0.107335986,27,58.9332,192,4.3,7.5,64,7.881,8.86,41.052,81.6,37.5,-0.34,0,1,0.26,14,160,72,1.31579
KAVGAQ_clean,1,2.241404418,53.11604345,0.714538745,-0.706666667,-0.727331118,0.634920635,1.10978836,7.422222222,0.728546116,0.552884615,0,1.134328984,3.667541833,0.115763226,2,0.983942195,3.836760521,0,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,11,160,96,1.15534
TAHYUZ_clean,3.077669903,2.66,73.29578678,1.445051232,-5.838842975,-2.125547993,0.300778767,1.060861865,7.175619835,0.596829847,0.615178139,0.988319281,0.837003543,8.403559572,0.137362749,8,0.456891529,5.041810912,8.383661799,0.20650954,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,,160,96,1.76079
HAVZIP_clean,2.336871941,2.241404418,53.11604345,0.444612905,-4,-0.18517998,0.413415537,0.340277778,8.1875,0.287748394,0.463855422,1.149391391,1.413715541,2.327434341,0.101717521,0,1.108451971,2.302585093,0,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,,160,120,0.416845
GOXMEN_clean,2.696202532,2.373134328,49.15378413,1.366135508,-3.150474799,-1.764767344,-0.008327246,0.284346925,6.975894814,0.874914265,0.925622495,1.167468545,0.896243003,6.450536793,0.143061155,5,0.52111925,4.811167578,7.634529885,0.004691358,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,180,24,1.34483
NAGBUU_clean,2.336871941,2.241404418,53.11604345,0.982065932,-1.93359375,-0.882677567,-0.631944444,-0.041835938,6.5625,0.829403929,0.838095238,1.149391391,0.563216587,3.497707095,0.132382776,2,0.909842363,4.027581346,5.041962354,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,11,180,72,1.74664
NEKMUN_clean,2.872727273,2.395833333,86.83685444,1.38384671,-3.9375,-2.758288932,-0.283943966,1.051933306,7.421875,0.864114774,0.626130865,1.026263338,0.901884321,6.538892919,0.133117013,5,0.56137583,4.590056548,6.888158256,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,,180,72,1.30616
NOQKUB_clean,1,2.241404418,53.11604345,0.714538745,-0.706666667,-0.727331118,0.634920635,1.10978836,7.422222222,0.728546116,0.552884615,0,1.134328984,3.667541833,0.115763226,2,0.983942195,3.836760521,0,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,,180,144,1.00245
APAZOI_clean,2.479166667,2.216216216,60.95919576,1.341645583,-7.222684703,-3.076280144,0.13192697,1.142321367,7.336108221,0.584430417,0.636910434,1.377657567,0.848947508,6.68837105,0.138446647,5,0.489004272,4.605170186,7.293283376,0,57,138.9055,240,3.1,31.1,45,5.577,6.15,73.0938,153,36.7,-1.01,0,1,0.22,,80,48,1.14648
YUMFUJ_clean,2.84057971,2.779661017,65.14265269,1.383682144,-9.659131469,-3.405143359,0.522788357,0.876357267,7.120761452,0.566505592,0.692841866,1.193595747,0.796872194,8.741575825,0.14315113,7,0.380358952,4.92906364,8.075008988,0.165085195,57,138.9055,240,3.1,31.1,45,5.577,6.15,78.13,189,46.7,-1.35,0,2,0.3,,85,24,1.06417
ACAKUM_clean,2.777777778,3.538461538,78.57111308,1.365737242,-8.870625,-4.331350603,-0.314358974,1.112323633,6.94,0.602516139,0.629388852,1.348551693,0.880241074,8.34116308,0.129701384,7,0.692312031,4.999742853,8.057125041,0.281195796,57,138.9055,240,3.1,31.1,45,5.577,6.15,18.015,100,78.5,-1.38,1,1,0.82,,95,72,1.59028
CUTBIE_clean,3.054545455,3.12244898,77.87588794,1.287664296,-8.482834186,-3.604646496,-0.000957981,0.915613277,6.993425858,0.626077725,0.647616904,1.144497273,0.824346407,8.034240218,0.132743047,6,0.640005372,4.904348424,7.926213309,0.115600449,57,138.9055,240,3.1,31.1,45,5.577,6.15,73.0938,153,36.7,-1.01,0,1,0.22,1,105,24,0.996691
HUSJUC_clean,2.892857143,2.391304348,70.1723847,1.569391871,-2.822485207,-1.158677514,0.708341287,0.891907238,6.792899408,0.53475705,0.616399287,1.037209246,0.788932516,6.720929533,0.137701036,3,0.381125227,5.264631309,9.543660464,0,57,138.9055,240,3.1,31.1,45,5.577,6.15,73.0938,153,36.7,-1.01,0,1,0.22,2,120,24,1.59918
KIDVIE_clean,2.336871941,2.241404418,53.11604345,0.444612905,-4,-0.18517998,0.413415537,0.340277778,8.1875,0.287748394,0.463855422,1.149391391,1.413715541,2.327434341,0.101717521,0,1.108451971,2.302585093,0,0,57,138.9055,240,3.1,31.1,45,5.577,6.15,18.015,100,78.5,-1.38,1,1,0.82,,160,24,1.59401
PEZCII_clean,3.394736842,2.840909091,60.36818889,1.460321901,-12.11418685,-3.769315624,0.278686991,0.704056132,6.955017301,0.573957074,0.736911105,0.92564292,0.768416184,9.615210349,0.146010718,9,0.310859207,5.173320876,8.707717989,0.297520661,57,138.9055,240,3.1,31.1,45,5.577,6.15,73.0938,153,36.7,-1.01,0,1,0.22,,80,48,0.9535
FIMXUW_clean,1.210526316,1,11.090016,0.998561212,3.125,-0.428496931,-0.918055556,1.640205156,7.243055556,0.690308399,0.443452647,1.53354924,1.055633456,5.202968704,0.120434379,4,0.761375395,4.378896742,0,0,57,138.9055,240,3.1,31.1,45,5.577,6.15,18.015,100,78.5,-1.38,1,1,0.82,,140,72,2.04735
OQETEK_clean,2.479166667,2.216216216,60.95919576,1.341645583,-7.222684703,-3.076280144,0.13192697,1.142321367,7.336108221,0.584430417,0.636910434,1.377657567,0.848947508,6.68837105,0.138446647,5,0.489004272,4.605170186,7.293283376,0,39,88.90585,219,3.19,22.7,30,6.217,4.47,73.0938,153,36.7,-1.01,0,1,0.22,,80,48,0.986231
VALVAI_clean,1.666666667,1,16.126992,0.849837329,-5.111111111,-2.226927701,3.738271605,1.27994091,7.728395062,0.64561009,0.597902098,0.527109885,0.879500501,4.356591063,0.136728462,2,0.568931696,3.876395828,0,0,39,88.90585,219,3.19,22.7,30,6.217,4.47,73.0938,153,36.7,-1.01,0,1,0.22,,100,20,1.64521
LOMMIL_clean,1,1,1.016064,0.917131071,-2.973333333,0.197974972,4.569444444,1.152998236,7.555555556,0.534131754,0.563636364,2.995522334,1.060370768,3.765325796,0.118280138,2,0.802431023,3.803880847,0,0,39,88.90585,219,3.19,22.7,30,6.217,4.47,18.015,100,78.5,-1.38,1,1,0.82,,130,72,1.51016
MITGIF_clean,1.363636364,1,13.1048064,1.019933571,-0.875,-1.434921216,0.506944444,1.653277052,7.243055556,0.654480144,0.492725163,1.481630328,1.055633456,5.365693136,0.121691767,4,0.761105362,4.359908829,0,0,39,88.90585,219,3.19,22.7,30,6.217,4.47,18.015,100,78.5,-1.38,1,1,0.82,,170,36,2.28088
UJEFOE01_clean,2,2.2,79.6934388,1.181498603,-5.625,-2.38549814,-0.555555556,0.994152047,7.222222222,0.593341485,0.657029086,1.653511301,0.806780179,5.135102172,0.141125589,2,0.428038169,4.485823428,6.577317921,0,39,88.90585,219,3.19,22.7,30,6.217,4.47,18.015,100,78.5,-1.38,1,1,0.82,2,180,72,1.9552
TORPUN_clean,3.585365854,3.395348837,85.51206728,1.517973228,-14.82548476,-6.082117315,1.125734748,0.541218638,6.930747922,0.627293574,0.649877132,0.701433873,0.709938383,11.3205737,0.140565317,9,0.4011641,5.315666005,8.259049694,0.519742883,65,158.92534,221,3.1,25.5,112,5.864,8.23,73.0938,153,36.7,-1.01,0,1,0.22,,80,48,1.1627
HAJDII_clean,2.941176471,3.074074074,88.28769085,1.282849918,-7.023781213,-2.145815761,1.930083234,0.814692239,7.4078478,0.833040757,0.716283004,0.801213641,0.851958057,6.735533315,0.139300814,4,0.468529473,4.424846632,6.638792731,0.082440567,65,158.92534,221,3.1,25.5,112,5.864,8.23,73.0938,153,36.7,-1.01,0,1,0.22,,80,72,1.26291
UYOFIY_clean,1,2.241404418,53.11604345,0.714538745,-0.706666667,-0.727331118,0.634920635,1.10978836,7.422222222,0.728546116,0.552884615,0,1.134328984,3.667541833,0.115763226,2,0.983942195,3.836760521,0,0,65,158.92534,221,3.1,25.5,112,5.864,8.23,46.068,78.2,24.5,-0.31,1,1,0.3,11,110,48,1.84541
VIVLAP_clean,2.161290323,1.923076923,63.18022642,1.199758797,-0.852071006,-1.932030257,2.358847108,1.089773474,8.698224852,1.122523781,0.642121212,0.897487561,0.891496489,7.505265135,0.143450063,0,0.923362558,4.612642201,6.090036447,0,65,158.92534,221,3.1,25.5,112,5.864,8.23,73.0938,153,36.7,-1.01,0,1,0.22,1,110,72,1.46364
SONTIZ_clean,1.666666667,1,16.126992,0.849837329,-5.111111111,-2.226927701,3.738271605,1.27994091,7.728395062,0.64561009,0.597902098,0.527109885,0.879500501,4.356591063,0.136728462,2,0.568931696,3.876395828,0,0,65,158.92534,221,3.1,25.5,112,5.864,8.23,73.0938,153,36.7,-1.01,0,1,0.22,,120,20,1.09079
XIFHIF_clean,1,1,1.016064,0.917131071,-2.973333333,0.197974972,4.569444444,1.152998236,7.555555556,0.534131754,0.563636364,2.995522334,1.060370768,3.765325796,0.118280138,2,0.802431023,3.803880847,0,0,65,158.92534,221,3.1,25.5,112,5.864,8.23,73.0938,153,36.7,-1.01,0,1,0.22,,120,21,1.39627
SAJDIT_clean,3,2.88,59.19842711,1.169013326,-6.333333333,-6.330363636,-0.04040404,0.517469324,7.555555556,0.869013516,0.904214264,1.035108707,0.827957947,11.6810222,0.153581562,12,0.390837908,5.262690189,7.802285969,0.433119069,65,158.92534,221,3.1,25.5,112,5.864,8.23,73.0938,153,36.7,-1.01,0,1,0.22,2.4,140,72,1.18884
DACXOV_clean,2,2.2,79.6934388,1.181498603,-5.625,-2.38549814,-0.555555556,0.994152047,7.222222222,0.593341485,0.657029086,1.653511301,0.806780179,5.135102172,0.141125589,2,0.428038169,4.485823428,6.577317921,0,65,158.92534,221,3.1,25.5,112,5.864,8.23,18.015,100,78.5,-1.38,1,1,0.82,2,170,72,1.44948
IZEBAR_clean,3.111111111,3.214285714,85.12337895,1.433437034,-8.122130395,-3.276877514,0.173827247,1.065458627,6.977043159,0.60845475,0.638877685,0.963792667,0.846886611,7.677937429,0.137631699,5,0.446281374,4.718498871,7.669699479,0.152739516,65,158.92534,221,3.1,25.5,112,5.864,8.23,73.0938,153,36.7,-1.01,0,1,0.22,,80,72,1.10634
GAWLIB_clean,2.875,2.310344828,139.0969187,1.132910991,5.376419686,-3.68374184,-0.40383008,2.946825343,7.67550027,0.826014969,0.412738474,0.484040496,0.810097926,8.176802674,0.120126932,6,0.723816568,4.966335035,7.261806471,0.214671972,65,158.92534,221,3.1,25.5,112,5.864,8.23,18.015,100,78.5,-1.38,1,1,0.82,14,150,72,1.77656
AQIXUV_clean,2.428571429,2,34.7672395,1.281945311,-4.444444444,-1.116558424,-0.285714286,-0.074277128,6.5,0.968377985,1.226454294,1.069316475,0.769996319,5.191873355,0.160801511,2,0.285574587,4.166665224,6.305818978,0,28,58.6934,163,4.4,6.8,112,7.64,8.912,73.0938,153,36.7,-1.01,0,1,0.22,,80,72,0.934501
HEDTER_clean,3.244444444,3.916666667,78.50759806,1.543082617,-6.715130341,0.518794409,0.33051791,-0.04437022,6.285407149,1.219678523,1.092644252,0.860321072,0.822646891,10.50091656,0.152345587,9,0.225196517,5.33753808,8.625332655,0.197122743,28,58.6934,163,4.4,6.8,112,7.64,8.912,73.0938,153,36.7,-1.01,0,1,0.22,,95,72,1.08402
ALIXOJ_clean,2.941176471,2.745762712,81.05786822,1.407577122,-8.520087655,-5.480266785,-0.778789475,1.320632142,7.558802045,0.574653159,0.65114082,0.904628207,0.879031939,7.78030274,0.141475932,6,0.547888784,4.705015521,7.245688501,0,28,58.6934,163,4.4,6.8,112,7.64,8.912,73.0938,153,36.7,-1.01,0,1,0.22,,105,72,0.979833
ILIMOH_clean,3,2.6,56.70724944,1.373238497,-1.025147929,-0.845769697,-0.616309172,-0.058115645,6.479289941,0.785457991,0.870909401,1.062148709,0.810225129,5.441747594,0.138339617,4,0.60089351,4.547276208,7.195714657,0,28,58.6934,163,4.4,6.8,112,7.64,8.912,73.0938,153,36.7,-1.01,0,1,0.22,,120,48,1.17288
ILIMUN_clean,3,2.6,56.70724944,1.373238497,-1.025147929,-0.845769697,-0.616309172,-0.058115645,6.479289941,0.785457991,0.870909401,1.062148709,0.810225129,5.441747594,0.138339617,4,0.60089351,4.547276208,7.195714657,0,28,58.6934,163,4.4,6.8,112,7.64,8.912,41.052,81.6,37.5,-0.34,0,1,0.26,,120,48,1.18958
FIHRIZ_clean,1.666666667,1,16.126992,0.849837329,-5.111111111,-2.226927701,3.738271605,1.27994091,7.728395062,0.64561009,0.597902098,0.527109885,0.879500501,4.356591063,0.136728462,2,0.568931696,3.876395828,0,0,28,58.6934,163,4.4,6.8,112,7.64,8.912,87.12,165,37.8,-0.77,0,1,0.25,,120,72,1.0601
HOXSUK_clean,3.893004115,3.54887218,73.18147641,1.669897275,-4.165680473,-0.876024338,0.208415516,0.58689029,6.607495069,0.532246723,0.683955525,0.863163177,0.744364523,11.38412408,0.142554025,12,0.263106039,5.882625767,10.6463994,0.644015917,28,58.6934,163,4.4,6.8,112,7.64,8.912,73.0938,153,36.7,-1.01,0,1,0.22,,120,72,1.07828
KIYMIP_clean,1.777777778,2.241404418,53.11604345,1.246162881,-2.32,-0.146509697,0.26,-0.097222222,6.49,0.904965454,1.17306231,1.144392997,0.766891116,3.991975457,0.154486091,2,0.333733701,4.085976313,5.731873777,0,28,58.6934,163,4.4,6.8,112,7.64,8.912,18.015,100,78.5,-1.38,1,1,0.82,,140,40,1.34717
EXOTOB_clean,3.2,2.428571429,51.70665914,1.667386011,-0.333333333,-1.22162799,-1.295454545,-0.032098765,6.25,1.017525685,0.895348837,1.169841361,0.822489943,6.660301716,0.139274911,6,0.513516715,4.912654886,8.213805089,0,28,58.6934,163,4.4,6.8,112,7.64,8.912,32.042,64.7,32.7,-0.77,1,1,0.32,,140,48,0.710367
RUFDUT_clean,1.636363636,1.266666667,10.0180416,1.228482949,-11.30484694,-12.00610861,-0.061935356,1.75947657,16.0255102,1.098437451,0.577998498,0.940079591,1.290051161,4.227007247,0.27440823,1,1.06042397,4.02087741,0,0,28,58.6934,163,4.4,6.8,112,7.64,8.912,73.0938,153,36.7,-1.01,0,1,0.22,,140,72,1.66558
UXIQOJ_clean,2.492753623,2.375,99.8249085,1.44053905,-7.356401384,-3.762597309,-0.694444444,1.354700855,7.294117647,0.577354507,0.609564777,1.465859433,0.903575133,6.949929116,0.133852402,6,0.570919111,4.731802837,7.539268051,0,28,58.6934,163,4.4,6.8,112,7.64,8.912,73.0938,153,36.7,-1.01,0,1,0.22,1,140,72,1.13503
HUYXOP_clean,3.564102564,3.3,75.37504305,1.344315464,-7.160493827,-1.0333257,0.684027778,-0.051595203,6.472222222,0.937957144,1.129032258,0.766586987,0.92787971,7.279980831,0.148048692,4,0.38196117,4.861748513,7.913795303,0.075498419,28,58.6934,163,4.4,6.8,112,7.64,8.912,73.0938,153,36.7,-1.01,0,1,0.22,,140,96,1.39923
WARJAC_clean,1,1,1.016064,0.960503827,-2.484693878,-0.080102248,3.489795918,0.901666368,6.632653061,0.470547458,0.523122126,3.396963922,1.239996459,3.765988483,0.107861928,2,1.166553122,3.803880847,0,0,28,58.6934,163,4.4,6.8,112,7.64,8.912,18.015,100,78.5,-1.38,1,1,0.82,14,150,72,1.20156
EXALAR_clean,2.642857143,2.777777778,79.92373911,1.049181204,-2.887573964,-0.634774431,-0.241946088,0.041741703,7.455621302,0.745302138,1.032055738,0.850060222,0.725837753,6.172894632,0.168011905,0,0.880301572,3.965563772,4.80811103,0,28,58.6934,163,4.4,6.8,112,7.64,8.912,18.015,100,78.5,-1.38,1,1,0.82,,160,48,0.819136
FIBFUS_clean,3.294117647,3.354166667,67.02852823,1.555949053,-12.57844991,-9.918238537,-0.658586308,-0.005462318,6.578449905,0.778534952,1.09135255,1.084455077,0.899669641,12.15224011,0.153061397,9,0.449367582,5.445119685,8.911435138,0.301181512,28,58.6934,163,4.4,6.8,112,7.64,8.912,18.015,100,78.5,-1.38,1,1,0.82,,160,72,1.14652
KUJNEJ_clean,2.722222222,2.153846154,80.756181,1.221022757,-4.767361111,-1.272218524,1.17562724,0.455602258,6.972222222,0.65728106,0.861505955,0.812440978,0.762812098,5.220608776,0.148494836,3,0.361441503,4.290459441,6.423399144,0,28,58.6934,163,4.4,6.8,112,7.64,8.912,32.042,64.7,32.7,-0.77,1,1,0.32,14,160,72,0.637007
VOCCOH_clean,2.47826087,1.907407407,94.42814011,1.412090206,-5.356401384,-2.756173024,0.054054054,1.341880342,7.294117647,0.59579785,0.58451417,1.078803585,0.903575133,6.826554115,0.132778093,6,0.57116072,4.744932128,7.423820278,0,28,58.6934,163,4.4,6.8,112,7.64,8.912,18.015,100,78.5,-1.38,1,1,0.82,14,160,72,1.32779
AGUWUV_clean,1.75,1,1.016064,1.150504502,-0.457777778,-0.280116446,-1.906666667,-0.190150295,6.195555556,0.96166129,0.924404879,1.826671009,0.707418468,3.399587787,0.12173754,2,1.094408528,4.027581346,5.041962354,0,28,58.6934,163,4.4,6.8,112,7.64,8.912,18.015,100,78.5,-1.38,1,1,0.82,,160,96,1.51212
UZAFIL_clean,1.4,1,16.126992,0.839354555,-4.08,-0.330160924,-0.578888889,1.471458333,8.89,0.729771116,0.619248466,0.276558231,0.865943621,5.542360436,0.199458387,0,0.675708472,2.302585093,0,0,28,58.6934,163,4.4,6.8,112,7.64,8.912,18.015,100,78.5,-1.38,1,1,0.82,,170,72,1.15464
PUWCOZ_clean,1,1,1.016064,1.070076305,-11.26315789,-12.91776747,-0.780393967,1.35873538,8.531855956,0.54781923,0.658543264,1.369841981,0.827252985,6.283869509,0.176252161,0,0.625570572,4.290459441,4.691347882,0,28,58.6934,163,4.4,6.8,112,7.64,8.912,18.015,100,78.5,-1.38,1,1,0.82,,180,40,1.36589
POKGEC_clean,1,1,1.016064,1.115081704,-4.836734694,-2.855387314,0.274376417,1.54399093,7.551020408,0.597938845,0.568115942,2.437880496,0.97234548,4.855187367,0.129261705,3,0.68388361,4.123093976,0,0,28,58.6934,163,4.4,6.8,112,7.64,8.912,18.015,100,78.5,-1.38,1,1,0.82,14,180,72,1.20216
MURBEI_clean,2.492753623,2.375,99.8249085,1.44053905,-7.356401384,-3.762597309,-0.694444444,1.354700855,7.294117647,0.577354507,0.609564777,1.465859433,0.903575133,6.949929116,0.133852402,6,0.570919111,4.731802837,7.539268051,0,49,114.818,193,3.1,9.7,29,5.786,7.31,101.147,177,9.2,-0.52,0,1,0.2,1,85,120,0.873364
NAYZUK_SL,1.333333333,1,11.090016,1.175773492,0.375,-0.37264957,-0.166666667,0.964912281,7.222222222,0.635937955,0.573407202,1.083348842,0.806780179,4.650793726,0.138190521,2,0.428903652,4.535284059,6.678965937,0,49,114.818,193,3.1,9.7,29,5.786,7.31,18.015,100,78.5,-1.38,1,1,0.82,14,100,72,1.33539
EXOFIH_clean,1.363636364,1,13.1048064,1.019933571,-0.875,-1.434921216,0.506944444,1.653277052,7.243055556,0.654480144,0.492725163,1.481630328,1.055633456,5.365693136,0.121691767,4,0.761105362,4.359908829,0,0,49,114.818,193,3.1,9.7,29,5.786,7.31,87.12,165,37.8,-0.77,0,1,0.25,1,105,36,1.35435
CORZIU_clean,3.08,2.636363636,90.51039827,1.271468273,-6.485207101,-2.631913307,1.67495069,0.782544379,7.053254438,0.758844138,0.701398481,0.608005776,0.86675247,6.108594812,0.133635923,4,0.607263655,4.460144414,7.087586759,0.066115702,49,114.818,193,3.1,9.7,29,5.786,7.31,73.0938,153,36.7,-1.01,0,1,0.22,2.4,105,96,0.719622
EHODOV_SL,2.941176471,3.074074074,88.28769085,1.282849918,-7.023781213,-2.145815761,1.930083234,0.814692239,7.4078478,0.833040757,0.716283004,0.801213641,0.851958057,6.735533315,0.139300814,4,0.468529473,4.424846632,6.638792731,0.082440567,49,114.818,193,3.1,9.7,29,5.786,7.31,73.0938,153,36.7,-1.01,0,1,0.22,,120,48,1.13784
PUZLAZ_clean,1,1,1.016064,0.917131071,-2.973333333,-5.553225414,4.636604938,1.607953274,14.38222222,0.598416783,0.611779345,1.663673279,0.968040898,3.402785684,0.190531935,2,0.802431023,3.803880847,0,0,49,114.818,193,3.1,9.7,29,5.786,7.31,73.0938,153,36.7,-1.01,0,1,0.22,,120,72,1.05033
BEFGEA_manual,3.394736842,2.840909091,60.36818889,1.460321901,-12.11418685,-3.769315624,0.278686991,0.704056132,6.955017301,0.573957074,0.736911105,0.92564292,0.768416184,9.615210349,0.146010718,9,0.310859207,5.173320876,8.707717989,0.297520661,49,114.818,193,3.1,9.7,29,5.786,7.31,73.0938,153,36.7,-1.01,0,1,0.22,1,130,24,0.652591
XUDYOM_clean,2.336871941,2.241404418,53.11604345,0.444612905,-4,-0.18517998,0.413415537,0.340277778,8.1875,0.287748394,0.463855422,1.149391391,1.413715541,2.327434341,0.101717521,0,1.108451971,2.302585093,0,0,49,114.818,193,3.1,9.7,29,5.786,7.31,73.0938,153,36.7,-1.01,0,1,0.22,,130,48,1.63199
REYJEM_clean,2.972972973,3.507462687,91.38506109,1.36073443,-23.5083737,-15.37328502,-0.627780524,1.025683697,7.792387543,0.818773528,0.805026788,1.104129165,0.938197255,13.0965343,0.140467232,12,0.625767984,5.463831805,7.299290482,1.288031833,49,114.818,193,3.1,9.7,29,5.786,7.31,73.0938,153,36.7,-1.01,0,1,0.22,2,160,24,0.811705
FAHQIQ_clean,3.074074074,2.384615385,78.91203054,1.206124906,-7.265306122,-2.346142607,1.75,0.855442177,7.25,0.599579258,0.693675889,0.698142008,0.791304728,6.393758078,0.14480791,4,0.379832453,4.460144414,7.087586759,0.066115702,49,114.818,193,3.1,9.7,29,5.786,7.31,18.015,100,78.5,-1.38,1,1,0.82,,160,72,0.853176
FEYDET_clean,1,1,1.016064,1.115081704,-4.836734694,-2.855387314,0.274376417,1.54399093,7.551020408,0.597938845,0.568115942,2.437880496,0.97234548,4.855187367,0.129261705,3,0.68388361,4.123093976,0,0,49,114.818,193,3.1,9.7,29,5.786,7.31,18.015,100,78.5,-1.38,1,1,0.82,,160,85,1.74589
